;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N
2024-03-07_12:06:44:613882;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;59.908642666666665;10.71945885;0.0;0.0;0.0;0.0;;;;;;;
2024-03-07_12:06:50:629131;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;-5403667.344084047;-1186335.5269152317;3220066.8878556937;5403669.344084047;1186335.5269152317;5532362.4576319065;0.2161139632984689;0.0;180.5497433031378;19.45025669686221
2024-03-07_12:06:50:847677;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;-145.61143947826275;-54.388560521737254
2024-03-07_12:06:50:955799;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_12:06:51:065018;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_12:06:51:142172;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_12:06:51:281116;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_12:06:51:389764;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_12:06:51:499801;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_12:06:51:608881;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_12:06:51:656317;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_12:06:51:827289;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_12:06:51:935330;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_12:06:52:044564;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_12:06:52:153345;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_12:06:52:168307;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_12:06:52:371950;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_12:06:52:480719;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_12:06:52:590109;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_12:06:52:682356;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_12:06:52:806888;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1.74394166570017;2.4657319709634913;3.0201269321001374;0.9552068908830822;0.0;13.068182920496394;0.0
2024-03-07_12:06:52:914219;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1.715529100616795;2.5973790429201964;3.1127829972010743;0.9870857708129134;0.0;70.2777476225831;0.0
2024-03-07_12:06:53:022466;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1.6869681275993926;2.7230086273230882;3.2032229781912105;1.0161447877749723;0.0;76.2468012537834;0.0
2024-03-07_12:06:53:132002;0.0;0.0;0.0;0.0;0.0;0.0;1709809603.6983702;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;1.6568074941085005;2.849357654857651;3.2960355152561664;1.0441154946819233;0.0;85.36197349974833;0.0
