;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N
2024-03-07_15:29:55:937484;59.90854506666667;10.72015805;0.0;59.90854506666667;10.72015805;0.0;1709821795.9364843;143.504;0.19899180123330773;0;0.519;1.053;121.687;-1.503;5.582;0.652;59.90854936666667;10.720146066666667;0.0;-0.46421132604230564;0.6546610862083356;4.940600081826396e-08;-4.535788673957695;-8.654661086208337;9.771209618667067;-2.053526725364834;2.12383880687434;-153.4127033758938;46.58729662410619
2024-03-07_15:29:56:046456;59.90854506666667;10.72015805;0.0;59.90854506666667;10.72015805;0.0;1709821796.0448792;145.607;0.0;0;0.057;1.832;121.785;-3.307;3.934;0.68;59.90854936666667;10.720146066666667;0.0;-0.47906608699693687;0.6705147050161052;5.3238887492979003e-08;-4.560933913003064;-8.750514705016107;9.867807545827217;-2.0512746253508474;2.1255492295412943;-153.40457821568833;46.59542178431167
2024-03-07_15:29:56:156576;59.908544983333336;10.720158233333333;0.0;59.908544983333336;10.720158233333333;0.0;1709821796.1550753;149.184;0.1255557080032457;0;-0.345;2.041;121.855;-3.152;0.625;0.674;59.90854936666667;10.720146066666667;0.0;-0.47906608699693687;0.6705147050161052;5.3238887492979003e-08;-4.600933913003064;-8.830514705016107;9.957237710697049;-2.0511234477234304;2.1267709600176903;-153.42063650842303;46.57936349157698
2024-03-07_15:29:56:266512;59.908544983333336;10.720158233333333;0.0;59.908544983333336;10.720158233333333;0.0;1709821796.2644858;155.742;0.0;0;-0.556;1.947;121.901;-2.396;-1.686;0.685;59.90854936666667;10.720146066666667;0.0;-0.4883503129847073;0.680772928800831;5.4062301968471616e-08;-4.631649687015294;-8.920772928800833;10.051485883711655;-2.04968431069971;2.127573811473608;-153.41109222490599;46.58890777509403
2024-03-07_15:29:56:374527;59.90854491666666;10.7201584;0.0;59.90854491666666;10.7201584;0.0;1709821796.373062;163.106;0.10980312622707977;0;-0.727;1.538;121.977;-0.887;-4.048;0.672;59.90854936666667;10.720146066666667;0.0;-0.4883503129847073;0.680772928800831;5.4062301968471616e-08;-4.671649687015294;-9.000772928800833;10.140918307235495;-2.049549896067256;2.1289002617051236;-153.42897275889192;46.5710272411081
2024-03-07_15:29:56:484186;59.90854491666666;10.7201584;0.0;59.90854491666666;10.7201584;0.0;1709821796.4826326;167.805;0.0;0;-0.74;1.186;122.032;0.11;-4.497;0.728;59.90854936666667;10.720146066666667;0.0;-0.49577769246479625;0.6900985868194655;5.5480226662796284e-08;-4.704222307535205;-9.090098586819467;10.235213717202447;-2.0483540765260124;2.12986019279372;-153.42543443210218;46.57456556789781
2024-03-07_15:29:56:591187;59.9085448;10.720158616666666;0.0;59.9085448;10.720158616666666;0.0;1709821796.5902092;172.084;0.16522349992607555;0;-0.688;0.852;122.095;0.855;-4.088;0.86;59.90854936666667;10.720146066666667;0.0;-0.49577769246479625;0.6900985868194655;5.5480226662796284e-08;-4.744222307535205;-9.170098586819467;10.324647858174295;-2.0482335764655804;2.130959750222477;-153.44012029262706;46.55987970737293
2024-03-07_15:29:56:701118;59.908544733333336;10.720158733333333;0.0;59.908544733333336;10.720158733333333;0.0;1709821796.6996024;167.733;0.09039316003314819;0;-0.442;0.382;122.301;1.335;-1.247;1.243;59.90854936666667;10.720146066666667;0.0;-0.508775609630731;0.7022219427427041;5.83320251545949e-08;-4.77122439036927;-9.262221942742705;10.418893295349514;-2.0464724949062933;2.134555128481585;-153.4676347431244;46.532365256875615
2024-03-07_15:29:56:811191;59.908544733333336;10.720158733333333;0.0;59.908544733333336;10.720158733333333;0.0;1709821796.8101957;164.045;0.0;0;-0.36;0.35;122.406;1.024;-0.268;1.399;59.90854936666667;10.720146066666667;0.0;-0.516202989812979;0.7087499038472249;5.934306246402343e-08;-4.803797010187022;-9.348749903847228;10.510736914211359;-2.045457525921786;2.136387724196179;-153.47989914407566;46.520100855924326
2024-03-07_15:29:56:920052;59.90854468333333;10.720158816666666;0.0;59.90854468333333;10.720158816666666;0.0;1709821796.9190755;147.579;0.06672028700840049;0;-0.308;0.367;122.516;0.638;0.25;1.475;59.90854936666667;10.720146066666667;0.0;-0.516202989812979;0.7087499038472249;5.934306246402343e-08;-4.843797010187022;-9.428749903847228;10.60017425447317;-2.04536459673866;2.1383075863733727;-153.50730313898669;46.4926968610133
