;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N
2024-03-07_15:55:26:332045;59.90850625;10.719835400000001;0.0;59.90850625;10.719835400000001;0.0;1709823326.331421;21.396;14911986.428901054;0;0.0;0.0;0.0;0.0;0.0;0.0;59.908642666666665;10.71945885;0.0;0.0;0.0;0.0;;;;;;;
2024-03-07_15:55:32:359634;59.90850663333333;10.719835733333333;0.0;59.90850663333333;10.719835733333333;0.0;1709823332.3586714;24.724;0.007731975968254493;0.88;0.407;0.927;79.274;2.151;1.227;-0.728;59.90850625;10.719835400000001;0.0;-15.198220819606584;21.069480404880764;5.280623510550697e-05;15.198220819606584;-21.069480404880764;25.97900923078433;-0.9458925183144649;1.383592311225985;-165.05772755689327;-34.942272443106745
2024-03-07_15:55:32:469678;59.908506816666666;10.7198359;0.0;59.908506816666666;10.7198359;0.0;1709823332.4687045;20.453;0.20406172007441054;0.88;-0.016;1.08;78.86;-2.752;-0.401;-1.171;59.90850625;10.719835400000001;0.0;0.04270744621651533;0.018651334690621066;-7.419191996871355e-11;0.0;0.0;0.0;0.0;1.3763666481227284;0.0;105.85388395622245
2024-03-07_15:55:32:579525;59.90850751666667;10.719836483333333;0.0;59.90850751666667;10.719836483333333;0.0;1709823332.5779638;18.98;0.7737767710408937;0.88;-0.83;0.892;78.483;-1.605;-0.461;-0.9;59.90850625;10.719835400000001;0.0;0.0631327482141984;0.027977001835586816;1.3477525692695558e-10;0.0;0.0;0.0;0.0;1.3697867568427098;0.0;0.0
2024-03-07_15:55:32:687141;59.90850771666667;10.71983665;0.0;59.90850771666667;10.71983665;0.0;1709823332.6864746;16.436;0.22260434303768803;0.88;-0.548;0.978;78.215;2.532;0.553;-0.473;59.90850625;10.719835400000001;0.0;0.14112025939829323;0.06061683588268774;1.2483467454194042e-09;0.0;0.0;0.0;0.0;1.365109274447365;0.0;0.0
2024-03-07_15:55:32:796510;59.908508166666664;10.719836983333334;0.0;59.908508166666664;10.719836983333334;0.0;1709823332.794969;11.804;0.4930369440303575;0.88;0.278;1.058;77.962;1.328;-0.102;-0.673;59.90850625;10.719835400000001;0.0;0.16340240587364985;0.06994250251658703;1.1964090829152951e-09;0.0;0.0;0.0;0.0;1.3606935914398193;0.0;0.0
2024-03-07_15:55:32:905468;59.9085086;10.719837183333333;0.0;59.9085086;10.719837183333333;0.0;1709823332.9044387;14.927;0.45271016300305367;0.88;-0.127;0.892;77.696;-1.826;-0.982;-0.71;59.90850625;10.719835400000001;0.0;0.21353723569293748;0.08859383546049887;3.377051124853203e-09;0.0;0.0;0.0;0.0;1.3560510156295142;0.0;0.0
2024-03-07_15:55:33:014115;59.908509116666664;10.7198375;0.0;59.908509116666664;10.7198375;0.0;1709823333.0131192;42.209;0.5541711499429078;0.88;-0.317;0.891;77.374;0.954;1.309;-0.345;59.90850625;10.719835400000001;0.0;0.261815220012255;0.09978463439628886;5.226196170271535e-09;0.0;0.0;0.0;0.0;1.3504310554380925;0.0;0.0
2024-03-07_15:55:33:123237;59.90850953333333;10.719838283333333;0.0;59.90850953333333;10.719838283333333;0.0;1709823333.1222413;49.143;0.5850690136468684;0.88;-0.033;1.548;77.248;0.22;1.08;-0.494;59.90850625;10.719835400000001;0.0;0.3193774298152488;0.11750339940537552;8.640883175647929e-09;0.0;0.0;0.0;0.0;1.3482319405805798;0.0;0.0
2024-03-07_15:55:33:233530;59.908510066666665;10.719839466666667;0.0;59.908510066666665;10.719839466666667;0.0;1709823333.2325325;57.705;0.8066325769284848;0.88;-0.19;1.202;76.998;-0.063;-1.579;-0.206;59.90850625;10.719835400000001;0.0;0.36579857044232567;0.16133403043394218;1.2282469263880103e-08;0.0;0.0;0.0;0.0;1.343868617450594;0.0;0.0
2024-03-07_15:55:33:341061;59.908510533333335;10.7198411;0.0;59.908510533333335;10.7198411;0.0;1709823333.3401084;61.084;0.9774063024964554;0.88;-0.205;0.92;76.991;-0.463;-0.182;-0.024;59.90850625;10.719835400000001;0.0;0.4252176304489985;0.22754625899164288;1.7677972585783408e-08;0.0;0.0;0.0;0.0;1.3437464444029543;0.0;0.0
