;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N
2024-03-07_11:55:36:946168;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-9.100000000000003;0.0;9.100000000000003;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:37:119242;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-9.000000000000004;0.0;9.000000000000004;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:37:228599;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-8.900000000000004;0.0;8.900000000000004;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:37:338742;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-8.800000000000004;0.0;8.800000000000004;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:37:447937;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-8.700000000000005;0.0;8.700000000000005;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:37:450929;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-8.600000000000005;0.0;8.600000000000005;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:37:667951;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-8.500000000000005;0.0;8.500000000000005;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:37:777233;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-8.400000000000006;0.0;8.400000000000006;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:37:885699;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-8.300000000000006;0.0;8.300000000000006;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:37:962036;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-8.200000000000006;0.0;8.200000000000006;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:38:103930;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-8.100000000000007;0.0;8.100000000000007;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:38:214408;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-8.000000000000007;0.0;8.000000000000007;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:38:324313;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-7.9000000000000075;0.0;7.9000000000000075;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:38:433818;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-7.800000000000008;0.0;7.800000000000008;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:38:465590;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-7.700000000000008;0.0;7.700000000000008;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:38:655483;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-7.6000000000000085;0.0;7.6000000000000085;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:38:765859;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-7.500000000000009;0.0;7.500000000000009;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:38:874626;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-7.400000000000009;0.0;7.400000000000009;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:38:969323;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-7.30000000000001;0.0;7.30000000000001;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:39:095630;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-7.20000000000001;0.0;7.20000000000001;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:39:204950;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-7.10000000000001;0.0;7.10000000000001;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:39:315552;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-7.000000000000011;0.0;7.000000000000011;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:39:425015;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-6.900000000000011;0.0;6.900000000000011;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:39:472133;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-6.800000000000011;0.0;6.800000000000011;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:39:641224;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-6.700000000000012;0.0;6.700000000000012;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:39:752091;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-6.600000000000012;0.0;6.600000000000012;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:39:861082;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-6.500000000000012;0.0;6.500000000000012;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:39:968235;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-6.400000000000013;0.0;6.400000000000013;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:39:984654;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-6.300000000000013;0.0;6.300000000000013;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:40:186989;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-6.2000000000000135;0.0;6.2000000000000135;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:40:297211;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-6.100000000000014;0.0;6.100000000000014;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:40:405271;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-6.000000000000014;0.0;6.000000000000014;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:40:498959;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-5.900000000000015;0.0;5.900000000000015;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:40:623405;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-5.800000000000015;0.0;5.800000000000015;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:40:734639;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-5.700000000000015;0.0;5.700000000000015;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:40:843503;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-5.600000000000016;0.0;5.600000000000016;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:40:954674;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-5.500000000000016;0.0;5.500000000000016;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:41:001968;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-5.400000000000016;0.0;5.400000000000016;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:41:172594;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-5.300000000000017;0.0;5.300000000000017;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:41:281003;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-5.200000000000017;0.0;5.200000000000017;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:41:388548;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-5.100000000000017;0.0;5.100000000000017;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:41:498108;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-5.000000000000018;0.0;5.000000000000018;3.141592653589793;0.0;0.0;-200.0
2024-03-07_11:55:41:513741;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-4.900000000000018;0.0;4.900000000000018;3.141592653589793;0.0;0.0;200.0
2024-03-07_11:55:41:716008;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-4.8000000000000185;0.0;4.8000000000000185;3.141592653589793;0.0;-120.36206776830207;0.0
2024-03-07_11:55:41:827217;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-4.700000000000019;0.0;4.700000000000019;3.141592653589793;0.0;-83.25554138215836;0.0
2024-03-07_11:55:41:937533;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-4.600000000000019;0.0;4.600000000000019;3.141592653589793;0.0;-73.54372846891965;0.0
2024-03-07_11:55:42:015979;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-4.5000000000000195;0.0;4.5000000000000195;3.141592653589793;0.0;-39.772778522349725;0.0
2024-03-07_11:55:42:155543;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-4.40000000000002;0.0;4.40000000000002;3.141592653589793;0.0;-70.25623352957138;0.0
2024-03-07_11:55:42:264127;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-4.30000000000002;0.0;4.30000000000002;3.141592653589793;0.0;-47.591033090657376;0.0
2024-03-07_11:55:42:374179;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-4.200000000000021;0.0;4.200000000000021;3.141592653589793;0.0;-39.34878833285327;0.0
2024-03-07_11:55:42:482561;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-4.100000000000021;0.0;4.100000000000021;3.141592653589793;0.0;-30.00594852299156;0.0
2024-03-07_11:55:42:529292;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-4.000000000000021;0.0;4.000000000000021;3.141592653589793;0.0;63.73010959420837;0.0
2024-03-07_11:55:42:700717;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-3.9000000000000212;0.0;3.9000000000000212;3.141592653589793;0.0;-36.558399617183014;0.0
2024-03-07_11:55:42:810301;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-3.800000000000021;0.0;3.800000000000021;3.141592653589793;0.0;-4.904739022948242;0.0
2024-03-07_11:55:42:920359;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-3.700000000000021;0.0;3.700000000000021;3.141592653589793;0.0;3.3792354933415183;0.0
2024-03-07_11:55:43:029967;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-3.600000000000021;0.0;3.600000000000021;3.141592653589793;0.0;12.263989437253684;0.0
2024-03-07_11:55:43:034953;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-3.500000000000021;0.0;3.500000000000021;3.141592653589793;0.0;200.0;0.0
2024-03-07_11:55:43:245424;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-3.400000000000021;0.0;3.400000000000021;3.141592653589793;0.0;-1.298099354878289;0.0
2024-03-07_11:55:43:356738;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-3.3000000000000207;0.0;3.3000000000000207;3.141592653589793;0.0;37.653644030065145;0.0
2024-03-07_11:55:43:466057;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-3.2000000000000206;0.0;3.2000000000000206;3.141592653589793;0.0;46.8273554375021;0.0
2024-03-07_11:55:43:543377;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-3.1000000000000205;0.0;3.1000000000000205;3.141592653589793;0.0;81.94166872255224;0.0
2024-03-07_11:55:43:683702;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;-3.0000000000000204;0.0;3.0000000000000204;3.141592653589793;0.0;49.885189804162394;0.0
2024-03-07_11:55:43:791728;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;1.3238679116917042e-11;0.0
2024-03-07_11:55:43:902069;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:44:011092;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:44:057080;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:44:229698;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:44:338035;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:44:447292;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:44:556597;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:44:559590;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:44:777262;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:44:888589;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:44:997550;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:45:060222;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:45:218586;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:45:327981;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:45:436713;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:45:546159;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:45:561812;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:45:763384;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:45:873806;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:45:983498;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:46:075717;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:46:199581;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:46:309068;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:46:417972;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:46:527651;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:46:589731;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:46:743419;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:46:850550;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:46:961113;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:47:069762;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:47:098383;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07_11:55:47:285764;0.0;0.0;0.0;0.0;0.0;0.0;1709808928.356441;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
