;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N
2024-03-07_15:58:32:378750;59.90852255;10.719703666666666;0.0;59.90852255;10.719703666666666;0.0;1709823512.378751;-69.86;5522552.440094124;0;0.0;0.0;0.0;0.0;0.0;0.0;59.908642666666665;10.71945885;0.0;0.0;0.0;0.0;;;;;;;
2024-03-07_15:58:38:406850;59.908522733333335;10.719703216666666;0.0;59.908522733333335;10.719703216666666;0.0;1709823518.4058537;-72.75;0.0053793763325667;0.87;-1.486;0.773;36.946;1.573;2.584;-2.665;59.90852255;10.719703666666666;0.0;-13.382260483198651;13.698466161308257;2.8700950898574717e-05;9.382260483198651;-13.698466161308257;16.603457078184;-0.9702676471065752;0.6448293454418249;-103.094180447096;-96.905819552904
2024-03-07_15:58:38:514970;59.90852291666667;10.719703066666666;0.0;59.90852291666667;10.719703066666666;0.0;1709823518.513988;-73.076;0.20421374767863484;0.87;0.019;1.47;36.1;3.282;0.807;-1.556;59.90852255;10.719703666666666;0.0;0.020425301431498392;-0.025179289611456667;-5.479313287815035e-10;-4.060425301431499;-0.05482071038854333;4.060795357906205;-3.128092250129218;0.630063859969953;0.0;200.0
2024-03-07_15:58:38:623810;59.90852313333333;10.719702583333333;0.0;59.90852313333333;10.719702583333333;0.0;1709823518.622815;-69.777;0.3331015517601504;0.87;-0.182;0.911;35.379;-2.432;-3.121;-2.205;59.90852255;10.719703666666666;0.0;0.04085060286970496;-0.03357238587350355;-1.0919753955229705e-09;-4.120850602869705;-0.12642761412649645;4.1227895450514245;-3.110922294103599;0.6174800360630738;-41.77468937030008;158.22531062969992
2024-03-07_15:58:38:732731;59.90852335;10.71970215;0.0;59.90852335;10.71970215;0.0;1709823518.7317352;-59.487;0.31411905174456406;0.87;-0.278;0.001;34.325;2.276;-0.225;-2.756;59.90852255;10.719703666666666;0.0;0.06498959304908396;-0.06061680743696085;9.671274614486691e-10;-4.184989593049084;-0.17938319256303914;4.188832322223372;-3.0987554013988916;0.5990842657470536;-38.74262496782228;161.25737503217772
2024-03-07_15:58:38:841855;59.90852348333333;10.71970205;0.0;59.90852348333333;10.71970205;0.0;1709823518.8408618;-39.274;0.14546083118340591;0.87;0.268;0.96;33.487;-0.051;5.009;-2.326;59.90852255;10.719703666666666;0.0;0.0891285864399496;-0.08486352989065753;1.6580490869166908e-09;-4.24912858643995;-0.23513647010934247;4.255629554328789;-3.0863114612156672;0.5844584066153412;-36.3034786686388;163.6965213313612
2024-03-07_15:58:38:952633;59.90852378333334;10.7197019;0.0;59.90852378333334;10.7197019;0.0;1709823518.9516366;-21.308;0.3110901035570326;0.87;-0.901;2.399;32.781;-2.403;-0.197;-1.614;59.90852255;10.719703666666666;0.0;0.10398335058518049;-0.0904589270269833;1.6831002563888475e-10;-4.303983350585181;-0.3095410729730167;4.315100040320239;-3.069796597733662;0.5721363820962612;-33.28031617202441;166.7196838279756
2024-03-07_15:58:39:061722;59.90852421666666;10.719701866666666;0.0;59.90852421666666;10.719701866666666;0.0;1709823519.060732;-2.432;0.4428603426170394;0.87;-0.476;1.031;32.084;3.407;-4.438;-2.041;59.90852255;10.719703666666666;0.0;0.13740657089573755;-0.09885202246851296;2.7684446055054046e-09;-4.3774065708957375;-0.3811479775314871;4.3939688287125485;-3.0547400597980823;0.5599714372098608;-30.590553996089454;169.40944600391055
2024-03-07_15:58:39:170765;59.90852471666667;10.719702166666666;0.0;59.90852471666667;10.719702166666666;0.0;1709823519.1698103;3.289;0.5333739802669709;0.87;0.247;0.65;31.402;-0.396;1.473;-1.426;59.90852255;10.719703666666666;0.0;0.1856845538083803;-0.1007171536761467;4.0610090290549294e-09;-4.465684553808381;-0.45928284632385336;4.489240388645957;-3.039105860947996;0.5480682917112594;-27.73266240566238;172.26733759433762
2024-03-07_15:58:39:281611;59.90852545;10.719702633333334;0.0;59.90852545;10.719702633333334;0.0;1709823519.2806685;12.678;0.7737132790104586;0.87;-0.599;1.021;30.964;-2.747;0.118;-0.945;59.90852255;10.719703666666666;0.0;0.24138991920270803;-0.083930960227215;4.84575195247583e-09;-4.561389919202709;-0.556069039772785;4.595159493640882;-3.020283430044627;0.5404237495875241;-25.07449191074855;174.92550808925145
2024-03-07_15:58:39:392503;59.908526433333336;10.7197033;0.0;59.908526433333336;10.7197033;0.0;1709823519.3915071;13.758;1.0441345869598364;0.87;-1.002;1.08;30.645;1.216;0.247;-0.965;59.90852255;10.719703666666666;0.0;0.32309112113677496;-0.057819104592543996;7.99142291230126e-09;-4.683091121136775;-0.662180895407456;4.729675040329169;-3.0011256037662535;0.5348561492736623;-22.529684320209384;177.47031567979062
2024-03-07_15:58:39:501916;59.90852758333333;10.719704116666666;0.0;59.90852758333333;10.719704116666666;0.0;1709823519.500919;16.998;1.2432584024179436;0.87;-0.044;1.064;30.179;3.841;-0.053;-1.444;59.90852255;10.719703666666666;0.0;0.4326450075613485;-0.02051645586885638;1.364506571621682e-08;-4.832645007561349;-0.7794835441311435;4.8951049390875045;-2.981674554612306;0.5267229149593687;-19.36986617403838;180.63013382596162
2024-03-07_15:58:39:611346;59.9085282;10.71970465;0.0;59.9085282;10.71970465;0.0;1709823519.610349;18.744;0.6844985193729007;0.87;0.547;1.234;29.754;-2.567;0.508;-0.723;59.90852255;10.719703666666666;0.0;0.5607673486712141;0.025179285967007886;2.4683714933138035e-08;-5.000767348671214;-0.9051792859670078;5.0820294780018616;-2.9625234460215992;0.5193052656383929;-16.642746215973176;183.35725378402682
