;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N
2024-03-07_15:43:01:105564;59.90849086666667;10.719471783333333;0.0;59.90849086666667;10.719471783333333;0.0;1709822581.1048887;-130.415;0.6516963219208396;0.88;-0.186;1.117;-118.207;-0.166;-0.987;0.521;59.90849025;10.71947345;0.0;0.09284227538879233;-0.027044447920311143;-3.2823162243733606e-10;0.0;0.0;0.0;0.0;-2.063101348904937;0.0;0.0
2024-03-07_15:43:01:215272;59.908490533333335;10.719470233333332;0.0;59.908490533333335;10.719470233333332;0.0;1709822581.2133026;-126.43;0.8702317472154932;0.88;-0.407;0.764;-117.975;0.008;0.082;0.656;59.90849025;10.71947345;0.0;0.0687032851282354;-0.09325671734644823;1.0336370995234212e-10;0.0;0.0;0.0;0.0;-2.05905218504031;0.0;0.0
2024-03-07_15:43:01:325406;59.90849016666667;10.719468383333334;0.0;59.90849016666667;10.719468383333334;0.0;1709822581.3233879;-124.587;1.010888864701925;0.88;-0.057;1.222;-117.874;1.024;0.797;-0.09;59.90849025;10.71947345;0.0;0.03156637773043709;-0.17998546630396842;7.563114058639631e-10;0.0;0.0;0.0;0.0;-2.0572894024957957;0.0;0.0
2024-03-07_15:43:01:432931;59.9084897;10.719466133333334;0.0;59.9084897;10.719466133333334;0.0;1709822581.4319232;-124.719;1.2549807105895776;0.88;-0.201;1.046;-117.823;-1.51;-0.437;0.808;59.90849025;10.71947345;0.0;-0.009284216226873402;-0.2835004266682102;6.587924268608436e-09;-0.1835693355199006;2.237951383462499;2.245467455939839;1.652638717907401;-2.056399284577279;-2.4546745593983887;0.0
2024-03-07_15:43:01:541933;59.9084892;10.71946375;0.0;59.9084892;10.71946375;0.0;1709822581.5409362;-122.23;1.3257498103250727;0.88;-0.681;1.44;-117.544;-0.578;2.049;0.871;59.90849025;10.71947345;0.0;-0.06127587891479061;-0.40939700343942514;1.3022489555453154e-08;-0.1650214249085161;2.5247540907295223;2.5301413575795118;1.636064872924893;-2.051529815964215;-5.3014135757951175;0.0
2024-03-07_15:43:01:650666;59.9084889;10.719462533333333;0.0;59.9084889;10.719462533333333;0.0;1709822581.6496694;-122.23;0.6974835264030284;0.88;-0.171;1.234;-117.298;1.814;-3.335;0.803;59.90849025;10.71947345;0.0;-0.1169812279557868;-0.5427541223523636;2.2602559067441685e-08;-0.1449550499398703;2.8165427986007363;2.820270430801404;1.6222165544037142;-2.047236306004309;-8.202704308014042;0.0
2024-03-07_15:43:01:758773;59.90848833333333;10.719459766666667;0.0;59.90848833333333;10.719459766666667;0.0;1709822581.7577987;-120.741;1.5461550220136329;0.88;-0.159;0.281;-116.883;-1.314;0.23;1.68;59.90849025;10.71947345;0.0;-0.15040443584762453;-0.6108315347675688;2.988464280206937e-08;-0.1498625709821192;3.042945812757888;3.046633881772166;1.620005742034845;-2.039993189608532;-10.46633881772166;0.0
2024-03-07_15:43:01:870232;59.90848765;10.7194568;0.0;59.90848765;10.7194568;0.0;1709822581.8692348;-119.851;1.6388061555474553;0.88;-0.41;1.39;-116.403;0.441;3.119;1.207;59.90849025;10.71947345;0.0;-0.21353715529586761;-0.7656377077092672;4.816429041709647e-08;-0.12873681490785646;3.3595397747494786;3.3620054529456667;1.6090973639566586;-2.0316156091989597;-13.620054529456667;0.0
2024-03-07_15:43:01:982792;59.90848701666667;10.719453583333333;0.0;59.90848701666667;10.719453583333333;0.0;1709822581.981796;-113.836;1.7174856103407343;0.88;-0.316;1.041;-115.412;-0.034;-3.991;3.654;59.90849025;10.71947345;0.0;-0.2896677835970345;-0.9316346965611919;7.361868656352577e-08;-0.09753528893478913;3.6873805540847737;3.6886702865978855;1.5972412651022911;-2.014319396311696;-16.886702865978855;0.0
2024-03-07_15:43:02:091223;59.90848675;10.719451783333334;0.0;59.90848675;10.719451783333334;0.0;1709822582.089717;-113.407;0.9730065888929081;0.88;-0.245;0.394;-114.144;-0.094;1.846;2.761;59.90849025;10.71947345;0.0;-0.36022786360292525;-1.111620199525408;1.0630557542579133e-07;-0.07309804277879817;4.0234489696444395;4.024112937678439;1.588962333689945;-1.9921886213964075;0.0;-200.0
2024-03-07_15:43:02:200231;59.90848595;10.719446616666668;0.0;59.90848595;10.719446616666668;0.0;1709822582.199235;-115.487;2.762314128706047;0.88;-0.644;1.193;-113.394;-1.294;1.295;2.213;59.90849025;10.71947345;0.0;-0.38993735945424646;-1.2123374755623666;1.2640394916885178e-07;-0.09228817831615033;4.280230773271721;4.281225593252375;1.592354482338096;-1.9790986520064502;0.0;-200.0
2024-03-07_15:43:02:310857;59.9084857;10.719444966666666;0.0;59.9084857;10.719444966666666;0.0;1709822582.309246;-113.121;0.8765845873106924;0.88;-0.142;0.916;-112.599;2.186;-0.379;2.107;59.90849025;10.71947345;0.0;-0.4790658396093409;-1.50143337122023;1.9313936544529398e-07;-0.05531374632245234;4.726651220726715;4.726974864850623;1.5824983159817256;-1.9652232844530952;0.0;-200.0
2024-03-07_15:43:02:419166;59.90848525;10.719441766666666;0.0;59.90848525;10.719441766666666;0.0;1709822582.4181747;-113.549;1.706982727009912;0.88;-0.052;1.006;-111.927;-1.137;0.008;1.803;59.90849025;10.71947345;0.0;-0.5069184823492787;-1.5937575471960177;2.1849844056287537e-07;-0.08115409101765958;4.9724587940943525;4.9731209964623995;1.5871155945799809;-1.9534946718796933;0.0;-200.0
2024-03-07_15:43:02:527329;59.90848508333333;10.719440283333334;0.0;59.90848508333333;10.719440283333334;0.0;1709822582.5263333;-117.846;0.7863472130865184;0.88;-0.494;0.571;-111.662;-1.284;-2.63;0.612;59.90849025;10.71947345;0.0;-0.5570532303305228;-1.7728104962769173;2.701926249126796e-07;-0.08702443876712851;5.303634385700286;5.304348305883125;1.5872033080503805;-1.9488695493619084;0.0;-200.0
2024-03-07_15:43:02:634612;59.90848488333334;10.719438833333333;0.0;59.90848488333334;10.719438833333333;0.0;1709822582.6336303;-117.47;0.7841554392861392;0.88;-0.537;0.458;-111.639;-0.768;-2.918;0.6;59.90849025;10.71947345;0.0;-0.5756216446830833;-1.8558089979823118;2.949341734448385e-07;-0.1265599538360047;5.536919288789006;5.538365519941666;1.5936498150152527;-1.9484681236339494;0.0;-200.0
2024-03-07_15:43:02:744147;59.908484666666666;10.719437366666666;0.0;59.908484666666666;10.719437366666666;0.0;1709822582.7431462;-114.987;0.781095941378988;0.88;-0.581;0.021;-111.568;0.736;-2.01;0.251;59.90849025;10.71947345;0.0;-0.5979037489386194;-1.9369423678502256;3.207641258717864e-07;-0.16598764698077306;5.770256580594619;5.77264349365572;1.5995544735363985;-1.9472289398650335;0.0;-200.0
2024-03-07_15:43:02:853517;59.908484666666666;10.719437366666666;0.0;59.908484666666666;10.719437366666666;0.0;1709822582.8525205;-114.429;0.0;0.88;-0.44;-0.145;-111.565;1.684;-0.875;-0.063;59.90849025;10.71947345;0.0;-0.6220426972188777;-2.0190083070143623;3.487517165057241e-07;-0.20597547486712653;6.003321214959147;6.006853711072487;1.6050931268831936;-1.9471765799874736;0.0;-200.0
2024-03-07_15:43:02:961754;59.90848448333333;10.719436;0.0;59.90848448333333;10.719436;0.0;1709822582.961215;-114.444;0.7281996363348676;0.88;-0.143;-0.062;-111.635;2.856;1.361;-0.719;59.90849025;10.71947345;0.0;-0.6220426972188777;-2.0190083070143623;3.487517165057241e-07;-0.2724738521786412;6.153034326623374;6.159064330296171;1.6150502578832122;-1.9483983104638698;0.0;-200.0
2024-03-07_15:43:03:071061;59.90848448333333;10.719436;0.0;59.90848448333333;10.719436;0.0;1709822583.0700636;-115.792;0.0;0.88;0.102;0.135;-111.723;3.179;2.683;-1.097;59.90849025;10.71947345;0.0;-0.6424679548044788;-2.0954788409764293;3.7610966835410764e-07;-0.32043340885918614;6.376932827314246;6.384978453651287;1.621002928172213;-1.9499342002056248;0.0;-200.0
2024-03-07_15:43:03:179166;59.9084843;10.719434766666666;0.0;59.9084843;10.719434766666666;0.0;1709822583.1781626;-119.804;0.6657716213612669;0.88;0.339;0.392;-111.848;2.69;3.306;-1.903;59.90849025;10.71947345;0.0;-0.6424679548044788;-2.0954788409764293;3.7610966835410764e-07;-0.39104750406430366;6.522910937988749;6.534622043803925;1.6306745073461621;-1.9521158617706178;0.0;-200.0
2024-03-07_15:43:03:288542;59.9084843;10.719434766666666;0.0;59.9084843;10.719434766666666;0.0;1709822583.2875464;-129.056;0.0;0.88;0.574;0.749;-112.13;1.441;2.57;-2.698;59.90849025;10.71947345;0.0;-0.6628932170819558;-2.164488836966009;4.007487637291973e-07;-0.4444292223965226;6.738358730677132;6.7529990165120495;1.636656053640351;-1.9570376902612416;0.0;-200.0
2024-03-07_15:43:03:396705;59.90848411666666;10.719433683333333;0.0;59.90848411666666;10.719433683333333;0.0;1709822583.3957016;-145.008;0.5914239621314987;0.88;0.519;0.806;-112.629;-1.134;-0.824;-4.782;59.90849025;10.71947345;0.0;-0.6628932170819558;-2.164488836966009;4.007487637291973e-07;-0.5201905076079113;6.8827498931361;6.902379608198203;1.6462317886234463;-1.9657468832286935;0.0;-200.0
2024-03-07_15:43:03:506897;59.90848411666666;10.719433683333333;0.0;59.90848411666666;10.719433683333333;0.0;1709822583.5049033;-169.167;0.0;0.88;0.089;0.107;-113.727;-3.213;-6.373;-7.955;59.90849025;10.71947345;0.0;-0.6833184817563213;-2.2251057274911696;4.2399890598510126e-07;-0.5778887283377246;7.086535617460551;7.110059243063787;1.6521637061635288;-1.9849105984155913;0.0;-200.0
2024-03-07_15:43:03:614907;59.90848388333333;10.719432966666666;0.0;59.90848388333333;10.719432966666666;0.0;1709822583.613903;172.118;0.43843581281802835;0.88;-0.03;-0.195;-114.085;-2.931;-7.433;-8.807;59.90849025;10.71947345;0.0;-0.6833184817563213;-2.2251057274911696;4.2399890598510126e-07;-0.6585337955366134;7.2287521989939725;7.2586861837610845;1.6616447963210583;-1.9911588771377307;0.0;-200.0
2024-03-07_15:43:03:723631;59.90848388333333;10.719432966666666;0.0;59.90848388333333;10.719432966666666;0.0;1709822583.7226343;162.784;0.0;0.88;-0.03;-0.195;-114.085;-2.931;-7.433;-8.807;59.90849025;10.71947345;0.0;-0.7093142931148013;-2.2652061401589236;4.3879740901919817e-07;-0.715252616397732;7.40932387895268;7.44376696629349;1.6670322579267143;-1.9911588771377307;0.0;-200.0
2024-03-07_15:43:03:943095;59.90848388333333;10.719432966666666;0.0;59.90848388333333;10.719432966666666;0.0;1709822583.7226343;162.784;0.0;0.88;-0.03;-0.195;-114.085;-2.931;-7.433;-8.807;59.90849025;10.71947345;0.0;-0.7093142931148013;-2.2652061401589236;4.3879740901919817e-07;-0.8000265304078638;7.548075317878663;7.590354632935507;1.6763928773917547;-1.9911588771377307;0.0;-200.0
2024-03-07_15:43:04:053784;59.90848388333333;10.719432966666666;0.0;59.90848388333333;10.719432966666666;0.0;1709822583.7226343;162.784;0.0;0.88;-0.03;-0.195;-114.085;-2.931;-7.433;-8.807;59.90849025;10.71947345;0.0;-0.7093142931148013;-2.2652061401589236;4.3879740901919817e-07;-0.8920400620239426;7.693166284822208;7.744710643928592;1.6862330881965606;-1.9911588771377307;0.0;-200.0
2024-03-07_15:43:04:163717;59.90848388333333;10.719432966666666;0.0;59.90848388333333;10.719432966666666;0.0;1709822583.7226343;162.784;0.0;0.88;-0.03;-0.195;-114.085;-2.931;-7.433;-8.807;59.90849025;10.71947345;0.0;-0.7093142931148013;-2.2652061401589236;4.3879740901919817e-07;-0.9833526163480069;7.831912250855426;7.893404327232818;1.6956998665431262;-1.9911588771377307;0.0;-200.0
2024-03-07_15:43:04:273251;59.90848388333333;10.719432966666666;0.0;59.90848388333333;10.719432966666666;0.0;1709822583.7226343;162.784;0.0;0.88;-0.03;-0.195;-114.085;-2.931;-7.433;-8.807;59.90849025;10.71947345;0.0;-0.7093142931148013;-2.2652061401589236;4.3879740901919817e-07;-1.0762647585146303;7.968125434956175;8.040483118421186;1.7050550406117517;-1.9911588771377307;0.0;-200.0
2024-03-07_15:43:04:383165;59.90848388333333;10.719432966666666;0.0;59.90848388333333;10.719432966666666;0.0;1709822583.7226343;162.784;0.0;0.88;-0.03;-0.195;-114.085;-2.931;-7.433;-8.807;59.90849025;10.71947345;0.0;-0.7093142931148013;-2.2652061401589236;4.3879740901919817e-07;-1.1710742358754707;8.102320971978429;8.186514520777006;1.7143379313906122;-1.9911588771377307;0.0;-200.0
2024-03-07_15:43:04:492685;59.90848388333333;10.719432966666666;0.0;59.90848388333333;10.719432966666666;0.0;1709822583.7226343;162.784;0.0;0.88;-0.03;-0.195;-114.085;-2.931;-7.433;-8.807;59.90849025;10.71947345;0.0;-0.7093142931148013;-2.2652061401589236;4.3879740901919817e-07;-1.268444934466769;8.235436704328734;8.332548845508157;1.7236182022615627;-1.9911588771377307;0.0;-200.0
2024-03-07_15:43:04:601040;59.90848388333333;10.719432966666666;0.0;59.90848388333333;10.719432966666666;0.0;1709822583.7226343;162.784;0.0;0.88;-0.03;-0.195;-114.085;-2.931;-7.433;-8.807;59.90849025;10.71947345;0.0;-0.7093142931148013;-2.2652061401589236;4.3879740901919817e-07;-1.367599089674449;8.36641081269499;8.477449920634037;1.7328263687946859;-1.9911588771377307;0.0;-200.0
2024-03-07_15:43:04:709830;59.90848388333333;10.719432966666666;0.0;59.90848388333333;10.719432966666666;0.0;1709822583.7226343;162.784;0.0;0.88;-0.03;-0.195;-114.085;-2.931;-7.433;-8.807;59.90849025;10.71947345;0.0;-0.7093142931148013;-2.2652061401589236;4.3879740901919817e-07;-1.4678049930626735;8.494374410265582;8.620258007706873;1.7419039534247294;-1.9911588771377307;0.0;-200.0
2024-03-07_15:43:04:711824;59.90848335;10.71943315;0.0;59.90848335;10.71943315;0.0;1709822584.711825;116.444;0.06095696814408038;0.88;-0.123;-1.622;-119.022;2.688;1.874;-14.783;59.90849025;10.71947345;0.0;-0.7093142931148013;-2.2652061401589236;4.3879740901919817e-07;-1.5695100963757098;8.620003319587504;8.761724668826615;1.750900997038247;-2.077325782308691;0.0;-200.0
2024-03-07_15:43:04:817221;59.90848318333333;10.719434033333334;0.0;59.90848318333333;10.719434033333334;0.0;1709822584.8156905;100.2;0.5083385644256624;0.88;0.818;-0.448;-125.857;-1.245;1.489;-18.101;59.90849025;10.71947345;0.0;-0.7687333565543204;-2.2549479352260104;4.4388230030500964e-07;-1.610999456030509;8.73040374871155;8.877796396789424;1.7532711771271403;-2.1966190366825034;0.0;-200.0
2024-03-07_15:43:04:926663;59.90848305;10.719437083333334;0.0;59.90848305;10.719437083333334;0.0;1709822584.9251127;84.148;1.565542497878708;0.88;-0.232;-0.152;-131.756;-3.089;0.667;-18.59;59.90849025;10.71947345;0.0;-0.7873018404495059;-2.20552187478368;4.283251656689302e-07;-1.6997364171270704;8.805173824461177;8.967730480265574;1.7614891400043025;-2.299576009257649;0.0;-200.0
2024-03-07_15:43:05:035171;59.90848335;10.719441066666667;0.0;59.90848335;10.719441066666667;0.0;1709822585.0341651;79.061;2.0666732230055445;0.88;-0.339;0.281;-137.345;1.181;1.565;-21.151;59.90849025;10.71947345;0.0;-0.8021567016858274;-2.034862050717514;3.737892834143608e-07;-1.7933616540993378;8.755996745133745;8.937763983412554;1.772817617321317;-2.397122461151612;0.0;-200.0
2024-03-07_15:43:05:143579;59.908483616666665;10.719443316666666;0.0;59.908483616666665;10.719443316666666;0.0;1709822585.1420007;78.951;1.1995544033979901;0.88;-0.22;0.305;-140.857;0.487;-0.873;-22.32;59.90849025;10.71947345;0.0;-0.7687335993624327;-1.8119784276706805;3.031794267860377e-07;-1.9369500747452264;8.652515638871309;8.866668059252477;1.791025207684148;-2.458418424481653;0.0;-200.0
2024-03-07_15:43:05:252504;59.908483616666665;10.719443316666666;0.0;59.908483616666665;10.719443316666666;0.0;1709822585.251511;78.644;0.0;0.88;-0.204;0.154;-143.609;-0.044;-1.377;-23.241;59.90849025;10.71947345;0.0;-0.7390241311604749;-1.6860818172907475;2.649059658299535e-07;-2.0795018707419457;8.644992020379187;8.8915811340188;1.806855715669436;-2.506449885496537;0.0;-200.0
2024-03-07_15:43:05:360605;59.90848388333333;10.719445616666667;0.0;59.90848388333333;10.719445616666667;0.0;1709822585.359628;78.462;1.2216323590336973;0.88;-0.33;-0.06;-146.416;-1.469;-1.783;-23.255;59.90849025;10.71947345;0.0;-0.7390241311604749;-1.6860818172907475;2.649059658299535e-07;-2.1938092190630396;8.761048640130769;9.031543177352537;1.8161560048526038;-2.5554412776000177;0.0;-200.0
2024-03-07_15:43:05:469964;59.90848388333333;10.719445616666667;0.0;59.90848388333333;10.719445616666667;0.0;1709822585.4679518;75.527;0.0;0.88;-0.518;-0.17;-148.268;-2.588;-1.092;-23.042;59.90849025;10.71947345;0.0;-0.7093146580443372;-1.5573875067292957;2.273273973507628e-07;-2.339404643019315;8.746246710010093;9.053708941430727;1.8321534804732709;-2.5877647753469524;0.0;-200.0
2024-03-07_15:43:05:579142;59.9084842;10.719447816666667;0.0;59.9084842;10.719447816666667;0.0;1709822585.5775645;74.697;1.168247385936586;0.88;-0.876;-0.226;-151.012;-2.874;0.451;-22.792;59.90849025;10.71947345;0.0;-0.7093146580443372;-1.5573875067292957;2.273273973507628e-07;-2.4585374316288577;8.859562178114325;9.194359591107697;1.8414862145970736;-2.6356566100216767;0.0;-200.0
2024-03-07_15:43:05:688313;59.9084842;10.719447816666667;0.0;59.9084842;10.719447816666667;0.0;1709822585.6872945;72.495;0.0;0.88;-1.111;-0.156;-152.86;-2.832;1.473;-23.081;59.90849025;10.71947345;0.0;-0.6740346453222597;-1.4342886003335784;1.9625158015346145e-07;-2.6140977908508773;8.847171562154092;9.225288716908512;1.8580944898011407;-2.6679102945985322;0.0;-200.0
2024-03-07_15:43:05:797009;59.9084846;10.719449966666666;0.0;59.9084846;10.719449966666666;0.0;1709822585.795996;69.953;1.180205868529539;0.88;-1.36;0.117;-156.657;-0.704;2.214;-24.018;59.90849025;10.71947345;0.0;-0.6740346453222597;-1.4342886003335784;1.9625158015346145e-07;-2.736695273637049;8.956357451328099;9.365139604763387;1.8673452501484546;-2.734180446296757;0.0;-200.0
2024-03-07_15:43:05:905030;59.9084846;10.719449966666666;0.0;59.9084846;10.719449966666666;0.0;1709822585.9045258;68.709;0.0;0.88;-1.274;0.261;-159.621;1.467;1.411;-24.789;59.90849025;10.71947345;0.0;-0.6294703960628909;-1.3139873951009773;1.660517849888521e-07;-2.903941189116517;8.94178093408118;9.401506299681193;1.8848119898710693;-2.785912005325869;0.0;-200.0
2024-03-07_15:43:06:014848;59.908485033333335;10.719452116666666;0.0;59.908485033333335;10.719452116666666;0.0;1709822586.0138662;67.618;1.185535162892292;0.88;-1.113;0.261;-161.637;2.327;0.209;-25.235;59.90849025;10.71947345;0.0;-0.6294703960628909;-1.3139873951009773;1.660517849888521e-07;-3.0299374415646656;9.046832345729506;9.540738775982343;1.8939714529828453;-2.8210978430460742;0.0;-200.0
2024-03-07_15:43:06:123527;59.908485033333335;10.719452116666666;0.0;59.908485033333335;10.719452116666666;0.0;1709822586.1225193;66.029;0.0;0.88;-0.876;0.188;-163.673;3.633;-0.865;-25.468;59.90849025;10.71947345;0.0;-0.5811924532157341;-1.193686191557184;1.3797526016157136e-07;-3.2057116968390345;9.029338044427712;9.581520391033996;1.9119477069651;-2.856632746616679;0.0;-200.0
2024-03-07_15:43:06:343597;59.908485033333335;10.719452116666666;0.0;59.908485033333335;10.719452116666666;0.0;1709822586.1225193;66.029;0.0;0.88;-0.876;0.188;-163.673;3.633;-0.865;-25.468;59.90849025;10.71947345;0.0;-0.5811924532157341;-1.193686191557184;1.3797526016157136e-07;-3.334848533457964;9.130023049589713;9.720006976702546;1.9210021731596565;-2.856632746616679;0.0;-200.0
2024-03-07_15:43:06:454807;59.908485033333335;10.719452116666666;0.0;59.908485033333335;10.719452116666666;0.0;1709822586.1225193;66.029;0.0;0.88;-0.876;0.188;-163.673;3.633;-0.865;-25.468;59.90849025;10.71947345;0.0;-0.5811924532157341;-1.193686191557184;1.3797526016157136e-07;-3.4713623614387314;9.23283389310554;9.863852104633963;1.9304260381095943;-2.856632746616679;0.0;-200.0
2024-03-07_15:43:06:564855;59.908485033333335;10.719452116666666;0.0;59.908485033333335;10.719452116666666;0.0;1709822586.1225193;66.029;0.0;0.88;-0.876;0.188;-163.673;3.633;-0.865;-25.468;59.90849025;10.71947345;0.0;-0.5811924532157341;-1.193686191557184;1.3797526016157136e-07;-3.6062818174838105;9.330918193056233;10.00356450834512;1.9395998671274068;-2.856632746616679;0.0;-200.0
2024-03-07_15:43:06:673967;59.908485033333335;10.719452116666666;0.0;59.908485033333335;10.719452116666666;0.0;1709822586.1225193;66.029;0.0;0.88;-0.876;0.188;-163.673;3.633;-0.865;-25.468;59.90849025;10.71947345;0.0;-0.5811924532157341;-1.193686191557184;1.3797526016157136e-07;-3.741361459185886;9.425733684278168;10.141116361388308;1.9486538108698277;-2.856632746616679;0.0;-200.0
2024-03-07_15:43:06:782926;59.908485033333335;10.719452116666666;0.0;59.908485033333335;10.719452116666666;0.0;1709822586.1225193;66.029;0.0;0.88;-0.876;0.188;-163.673;3.633;-0.865;-25.468;59.90849025;10.71947345;0.0;-0.5811924532157341;-1.193686191557184;1.3797526016157136e-07;-3.8768930976410596;9.517578564622669;10.276896507423912;1.9576144697682898;-2.856632746616679;0.0;-200.0
2024-03-07_15:43:06:891749;59.908485033333335;10.719452116666666;0.0;59.908485033333335;10.719452116666666;0.0;1709822586.1225193;66.029;0.0;0.88;-0.876;0.188;-163.673;3.633;-0.865;-25.468;59.90849025;10.71947345;0.0;-0.5811924532157341;-1.193686191557184;1.3797526016157136e-07;-4.013671904813991;9.607039190920908;10.411760858537976;1.9665395275438824;-2.856632746616679;0.0;-200.0
2024-03-07_15:43:06:999329;59.908485033333335;10.719452116666666;0.0;59.908485033333335;10.719452116666666;0.0;1709822586.1225193;66.029;0.0;0.88;-0.876;0.188;-163.673;3.633;-0.865;-25.468;59.90849025;10.71947345;0.0;-0.5811924532157341;-1.193686191557184;1.3797526016157136e-07;-4.151678063573981;9.694118357458926;10.545727166581901;1.975431511962619;-2.856632746616679;0.0;-200.0
2024-03-07_15:43:07:107694;59.908485033333335;10.719452116666666;0.0;59.908485033333335;10.719452116666666;0.0;1709822586.1225193;66.029;0.0;0.88;-0.876;0.188;-163.673;3.633;-0.865;-25.468;59.90849025;10.71947345;0.0;-0.5811924532157341;-1.193686191557184;1.3797526016157136e-07;-4.289576565951836;9.778031801169414;10.677564002142226;1.984209593639835;-2.856632746616679;0.0;-200.0
2024-03-07_15:43:07:216943;59.908485033333335;10.719452116666666;0.0;59.908485033333335;10.719452116666666;0.0;1709822586.1225193;66.029;0.0;0.88;-0.876;0.188;-163.673;3.633;-0.865;-25.468;59.90849025;10.71947345;0.0;-0.5811924532157341;-1.193686191557184;1.3797526016157136e-07;-4.430440959219384;9.86064637307794;10.810233761950936;1.9930724134929183;-2.856632746616679;0.0;-200.0
2024-03-07_15:43:07:223330;59.90848593333333;10.719456066666666;0.0;59.90848593333333;10.719456066666666;0.0;1709822587.2225285;61.246;0.2206342779335529;0.88;0.028;-0.089;-170.841;2.326;-0.352;-25.637;59.90849025;10.71947345;0.0;-0.5811924532157341;-1.193686191557184;1.3797526016157136e-07;-4.572402280475921;9.940820350508831;10.941972941640458;2.001903925297405;-2.981737947399633;26.894807889737137;-173.10519211026286
