;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N;target_north_from_observer;target_east_from_observer
2024-03-22_12:29:39:602526;59.90804015;10.719018483333333;0.0;59.90804015;10.719018483333333;0.0;1711106979.6009498;18.028;1.3119943649534933;0.76;-0.122;0.209;-111.351;13.985;4.882;3.997;59.9080289;10.718996383333334;0.0;1.1493874744705455;1.156398999040034;2.0897149582976837e-07;0.954929658551372;787.0917889449325;-16.509387474470536;-1.876398999040034;16.61567777690104;-3.028421804258246;-1.943441575388206;46.2034412165801;-41.21647935384445;-15.399999999999991;-0.7999999999999999
2024-03-22_12:29:39:702457;59.908040983333336;10.719019866666667;0.0;59.908040983333336;10.719019866666667;0.0;1711106979.7010245;23.469;1.2078946622455244;0.76;1.693;2.133;-110.965;4.242;10.931;-0.169;59.9080289;10.718996383333334;0.0;1.2533708413240139;1.2366008304064602;2.4258892317163827e-07;0.954929658551372;780.0755960959743;-16.653370841324005;-2.03660083040646;16.77744030897064;-3.0199032943694073;-1.9367046044755079;46.77340474970908;-39.9358856755116;-15.43999999999999;-0.8799999999999999
2024-03-22_12:29:39:802940;59.908040983333336;10.719019866666667;0.0;59.908040983333336;10.719019866666667;0.0;1711106979.8012223;29.865;0.0;0.76;1.537;3.305;-111.27;-3.14;8.741;-3.865;59.9080289;10.718996383333334;0.0;1.3462131374535264;1.314004921747423;2.7636262889263463e-07;0.954929658551372;772.5188729712833;-16.786213137453515;-2.194004921747423;16.928987243561526;-3.0116265996770366;-1.9420278586940904;47.582193222248726;-38.49021394498906;-15.47999999999999;-0.9599999999999999
2024-03-22_12:29:39:903061;59.9080411;10.719020666666667;0.0;59.9080411;10.719020666666667;0.0;1711106979.9013178;42.931;0.46569691540077146;0.76;1.064;3.84;-111.71;-6.007;5.959;-5.956;59.9080289;10.718996383333334;0.0;1.3462131374535264;1.314004921747423;2.7636262889263463e-07;0.954929658551372;771.5199991880105;-16.826213137453514;-2.274004921747423;16.979179807374226;-3.0072599859397724;-1.9497073074028655;48.02530571566344;-38.16713978697553;-15.519999999999989;-1.0399999999999998
2024-03-22_12:29:40:002937;59.9080411;10.719020666666667;0.0;59.9080411;10.719020666666667;0.0;1711106980.0013573;-149.844;0.0;0.76;0.121;4.106;-112.624;-7.399;0.243;-8.164;59.9080289;10.718996383333334;0.0;1.3592110712394032;1.358768746906218;2.892681255639573e-07;0.954929658551372;761.9731272652762;-16.879211071239393;-2.3987687469062178;17.048808107565307;-3.00042415528827;-1.9656596167660936;48.78391526463089;-36.46219557951453;-15.559999999999988;-1.1199999999999999
2024-03-22_12:29:40:103171;59.90804095;10.719020866666666;0.0;59.90804095;10.719020866666666;0.0;1711106980.1014712;-137.15;0.2009021749562192;0.76;-0.481;3.83;-113.371;-6.576;-4.424;-9.546;59.9080289;10.718996383333334;0.0;1.3592110712394032;1.358768746906218;2.892681255639573e-07;0.954929658551372;762.1432284266846;-16.919211071239392;-2.478768746906218;17.09982449540897;-2.9961213973972263;-1.9786972262784912;49.357906104280765;-36.26035487658225;-15.599999999999987;-1.2
2024-03-22_12:29:40:203370;59.90804095;10.719020866666666;0.0;59.90804095;10.719020866666666;0.0;1711106980.2016475;-132.843;0.0;0.76;-1.177;2.8;-114.726;-4.282;-9.694;-12.095;59.9080289;10.718996383333334;0.0;1.3424994677051578;1.3699597103096508;2.882902327971948e-07;0.954929658551372;750.7153890457159;-16.942499467705144;-2.569959710309651;17.136305935813706;-2.991053076763284;-2.0023464376430145;50.15019741134299;-34.28786426561913;-15.639999999999986;-1.28
2024-03-22_12:29:40:303282;59.908040633333336;10.719020583333334;0.0;59.908040633333336;10.719020583333334;0.0;1711106980.301645;-124.442;0.38680397625145463;0.76;-1.435;1.995;-115.749;-2.113;-9.574;-13.066;59.9080289;10.718996383333334;0.0;1.3424994677051578;1.3699597103096508;2.882902327971948e-07;0.954929658551372;750.5881961264544;-16.982499467705143;-2.649959710309651;17.188006709239726;-2.9868003102569705;-2.0202011558909163;50.84414599812467;-33.99542486592706;-15.679999999999986;-1.36
2024-03-22_12:29:40:403214;59.908040633333336;10.719020583333334;0.0;59.908040633333336;10.719020583333334;0.0;1711106980.4017184;-122.418;0.0;0.76;-1.424;1.198;-117.348;1.806;-4.395;-13.58;59.9080289;10.718996383333334;0.0;1.3072193986111216;1.3541058669654273;2.7710243777345767e-07;0.954929658551372;739.322426542333;-16.987219398611106;-2.7141058669654274;17.202674023350138;-2.983158339196517;-2.048108970630306;51.63318452671356;-32.07257054234605;-15.719999999999985;-1.4400000000000002
2024-03-22_12:29:40:503292;59.908040633333336;10.719020583333334;0.0;59.908040633333336;10.719020583333334;0.0;1711106980.5017903;-123.712;0.0;0.76;-1.136;1.141;-118.451;6.175;2.867;-13.749;59.9080289;10.718996383333334;0.0;1.3072193986111216;1.3541058669654273;2.7710243777345767e-07;0.954929658551372;739.8248650129068;-17.027219398611106;-2.7941058669654275;17.25494792934041;-2.978945787322242;-2.067359952279803;52.36776074731139;-31.85375051892502;-15.759999999999984;-1.5200000000000002
2024-03-22_12:29:40:603343;59.9080402;10.719020083333334;0.0;59.9080402;10.719020083333334;0.0;1711106980.6018775;-129.034;0.5575159193944074;0.76;-0.252;1.661;-120.126;9.306;5.76;-13.982;59.9080289;10.718996383333334;0.0;1.3072193986111216;1.3541058669654273;2.7710243777345767e-07;0.954929658551372;728.1209317046888;-17.067219398611105;-2.8741058669654276;17.307526181833506;-2.974758756007124;-2.0965942172507086;53.34200637500846;-29.819751522064852;-15.799999999999983;-1.6000000000000003
2024-03-22_12:29:40:703931;59.90803973333333;10.719019516666666;0.0;59.90803973333333;10.719019516666666;0.0;1711106980.702081;-132.341;0.6077561351061916;0.76;1.077;2.354;-121.834;12.398;5.012;-14.218;59.9080289;10.718996383333334;0.0;1.2589414095106388;1.3261284902709733;2.620706204270462e-07;0.954929658551372;721.9680141332033;-17.058941409510624;-2.9261284902709734;17.30808221481201;-2.971715377425114;-2.1264044408747713;54.11829636066149;-28.656671290878588;-15.839999999999982;-1.6800000000000004
2024-03-22_12:29:40:804056;59.90803973333333;10.719019516666666;0.0;59.90803973333333;10.719019516666666;0.0;1711106980.802201;-137.18;0.0;0.76;1.555;2.501;-122.403;12.676;3.478;-14.208;59.9080289;10.718996383333334;0.0;1.2069497268276028;1.294420794887324;2.451546753379219e-07;0.954929658551372;730.8393523744523;-17.046949726827584;-2.9744207948873242;17.304498665203948;-2.9688476514270157;-2.136335364318619;54.40676270419826;-29.77987395036535;-15.879999999999981;-1.7600000000000005
2024-03-22_12:29:40:904131;59.90803913333333;10.719018666666667;0.0;59.90803913333333;10.719018666666667;0.0;1711106980.902276;-139.059;0.8198116693201866;0.76;2.854;2.374;-124.648;5.512;-3.574;-13.379;59.9080289;10.718996383333334;0.0;1.2069497268276028;1.294420794887324;2.451546753379219e-07;0.954929658551372;705.0093487968583;-17.086949726827584;-3.0544207948873243;17.35780335639776;-2.9647034604443134;-2.1755180060258916;55.627204786598654;-25.73774001524687;-15.91999999999998;-1.8400000000000005
2024-03-22_12:29:41:004129;59.90803913333333;10.719018666666667;0.0;59.90803913333333;10.719018666666667;0.0;1711106981.002383;-139.296;0.0;0.76;2.901;2.231;-125.165;2.098;-4.206;-12.69;59.9080289;10.718996383333334;0.0;1.1401032769943709;1.2468592463592711;2.2378658781629923e-07;0.954929658551372;721.3180263421012;-17.06010327699435;-3.0868592463592717;17.337122709046824;-2.9625891289204778;-2.1845413582587025;55.81278243739118;-27.897299709235348;-15.95999999999998;-1.9200000000000006
2024-03-22_12:29:41:104334;59.90803913333333;10.719018666666667;0.0;59.90803913333333;10.719018666666667;0.0;1711106981.1024997;-137.546;0.0;0.76;1.719;1.867;-126.837;-11.452;-1.081;-8.947;59.9080289;10.718996383333334;0.0;1.1401032769943709;1.2468592463592711;2.2378658781629923e-07;0.954929658551372;702.2201873415673;-17.10010327699435;-3.1668592463592717;17.390874893751725;-2.958472029200536;-2.2137232633520476;56.80415382851472;-24.896086968817812;-15.999999999999979;-2.0000000000000004
2024-03-22_12:29:41:204143;59.90803828333333;10.719017616666667;0.0;59.90803828333333;10.719017616666667;0.0;1711106981.2025244;-136.743;1.114194792067923;0.76;1.148;1.898;-127.171;-13.796;0.452;-8.317;59.9080289;10.718996383333334;0.0;1.1401032769943709;1.2468592463592711;2.2378658781629923e-07;0.954929658551372;714.522249844498;-17.14010327699435;-3.2468592463592714;17.444920043144396;-2.9543803704030736;-2.219552663053709;57.24629773867318;-26.394428486229188;-16.039999999999978;-2.0800000000000005
2024-03-22_12:29:41:304491;59.90803745;10.719016616666666;0.0;59.90803745;10.719016616666666;0.0;1711106981.3026817;-138.178;1.0823319019538538;0.76;-1.328;2.43;-128.563;-14.005;4.107;-9.333;59.9080289;10.718996383333334;0.0;1.0454041413486646;1.1881067467606568;1.9705406617553933e-07;0.954929658551372;699.1716421976789;-17.085404141348643;-3.2681067467606573;17.395158992703568;-2.9525949947097945;-2.24384764624147;57.67395970803086;-24.14242636575244;-16.079999999999977;-2.1600000000000006
2024-03-22_12:29:41:404535;59.90803745;10.719016616666666;0.0;59.90803745;10.719016616666666;0.0;1711106981.4027786;-143.156;0.0;0.76;-1.812;2.544;-128.994;-11.705;3.244;-10.478;59.9080289;10.718996383333334;0.0;0.9525618560217943;1.1321519833248455;1.706168085702231e-07;0.954929658551372;706.5165397239552;-17.032561856021772;-3.292151983324846;17.34780758656602;-2.9506613323388224;-2.2513700153175655;57.71407103391703;-25.117639823057583;-16.119999999999976;-2.2400000000000007
2024-03-22_12:29:41:504503;59.908036433333336;10.719015683333334;0.0;59.908036433333336;10.719015683333334;0.0;1711106981.5028107;-145.263;1.246907099265703;0.76;-2.515;2.306;-130.591;-1.74;-4.118;-14.413;59.9080289;10.718996383333334;0.0;0.9525618560217943;1.1321519833248455;1.706168085702231e-07;104.27274461343391;687.0959353543775;-17.07256185602177;-3.372151983324846;17.40240722791911;-2.946583994394953;-2.279242923471915;58.684095512972696;-22.136541725547957;-16.159999999999975;-2.3200000000000007
2024-03-22_12:29:41:604566;59.908036433333336;10.719015683333334;0.0;59.908036433333336;10.719015683333334;0.0;1711106981.602914;-145.335;0.0;0.76;-2.227;1.544;-131.808;9.199;-12.044;-15.604;59.9080289;10.718996383333334;0.0;0.8392942715174837;1.0799275427334998;1.4658178987270176e-07;119.44061074901386;686.401024148051;-16.99929427151746;-3.3999275427335007;17.335960112594982;-2.9441932084894464;-2.300483580468686;58.980423338660316;-21.92787417147501;-16.199999999999974;-2.400000000000001
2024-03-22_12:29:41:907855;59.908034216666664;10.719012666666666;0.0;59.908034216666664;10.719012666666666;0.0;1711106981.9058764;-132.266;0.9873732003329522;0.76;2.316;-0.71;-135.582;13.005;4.707;-7.861;59.9080289;10.718996383333334;0.0;0.8392942715174837;1.0799275427334998;1.4658178987270176e-07;220.23927691812878;672.5682332617196;-17.03929427151746;-3.479927542733501;17.39101621452993;-2.9401335383494343;-2.3663523064389516;60.85658729878498;-19.38234489606634;-16.239999999999974;-2.480000000000001
2024-03-22_12:29:42:007539;59.908034216666664;10.719012666666666;0.0;59.908034216666664;10.719012666666666;0.0;1711106982.0059938;-132.979;0.0;0.76;3.035;0.869;-136.244;2.741;15.603;-5.277;59.9080289;10.718996383333334;0.0;0.5923337896133314;0.9111306386287108;9.18880628808516e-08;192.98343249062907;676.6867698219694;-16.832333789613305;-3.3911306386287117;17.170533707873037;-2.9427885799909426;-2.3779063860871545;60.16330222038462;-20.189602375574925;-16.279999999999973;-2.560000000000001
2024-03-22_12:29:42:327437;59.908033366666665;10.719010966666668;0.0;59.908033366666665;10.719010966666668;0.0;1711106982.2589202;-145.299;0.5306923953934777;0.76;0.261;3.486;-137.072;-19.704;1.839;-3.237;59.9080289;10.718996383333334;0.0;0.5923337896133314;0.9111306386287108;9.18880628808516e-08;214.04292383360948;674.3678167152467;-16.872333789613304;-3.4711306386287117;17.225689983816434;-2.9386944281343643;-2.3923577122936672;60.82414014478098;-19.627832950110268;-16.319999999999972;-2.640000000000001
2024-03-22_12:29:42:378185;59.908032266666666;10.719009366666667;0.0;59.908032266666666;10.719009366666667;0.0;1711106982.3763561;-147.306;1.2923856701748107;0.76;-2.292;2.601;-137.462;-20.432;-10.742;-3.562;59.9080289;10.718996383333334;0.0;0.4976346529976011;0.8160075018116539;7.105180532818167e-08;215.83525275671317;673.306796838462;-16.817634652997572;-3.456007501811655;17.169065879490454;-2.938915205761617;-2.399164496376445;60.744016007211236;-19.522225568277406;-16.35999999999997;-2.720000000000001
2024-03-22_12:29:42:477389;59.908032266666666;10.719009366666667;0.0;59.908032266666666;10.719009366666667;0.0;1711106982.4757056;-145.846;0.0;0.76;-3.578;1.495;-137.736;-14.353;-14.045;-4.039;59.9080289;10.718996383333334;0.0;0.3750828391092563;0.7264798454721948;5.195269381363943e-08;217.630509698306;671.37015341342;-16.73508283910923;-3.446479845472196;17.086287512420427;-2.9384888731803027;-2.4039466985269096;60.52214917441207;-19.359890766413486;-16.39999999999997;-2.800000000000001
2024-03-22_12:29:42:602166;59.90803075;10.719007616666667;0.0;59.90803075;10.719007616666667;0.0;1711106982.5967882;-139.45;1.6129347960632883;0.76;-3.93;-0.261;-138.2;5.398;-7.247;-3.415;59.9080289;10.718996383333334;0.0;0.3750828391092563;0.7264798454721948;5.195269381363943e-08;241.33581673365765;666.401767283089;-16.775082839109228;-3.526479845472196;17.141746245919595;-2.9343885088823374;-2.412045026256163;61.03652819575904;-18.51870983999215;-16.43999999999997;-2.8800000000000012
2024-03-22_12:29:42:720188;59.90803075;10.719007616666667;0.0;59.90803075;10.719007616666667;0.0;1711106982.7116978;-136.214;0.0;0.76;-2.042;-0.345;-138.738;19.914;2.409;-5.107;59.9080289;10.718996383333334;0.0;0.20610989184576584;0.6285589707697546;3.4166827617143625e-08;243.96408979283711;663.5092942857045;-16.646109891845736;-3.508558970769756;17.0118476534083;-2.933859737986428;-2.421434897631893;60.72410870536845;-18.27286936876201;-16.47999999999997;-2.9600000000000013
2024-03-22_12:29:42:828431;59.90802923333333;10.7190057;0.0;59.90802923333333;10.7190057;0.0;1711106982.8236928;-134.439;1.7870232301700477;0.76;-1.113;-0.153;-138.984;23.109;4.789;-5.87;59.9080289;10.718996383333334;0.0;0.20610989184576584;0.6285589707697546;3.4166827617143625e-08;252.2765465621227;663.0557140291133;-16.686109891845735;-3.588558970769756;17.0676307321621;-2.929756614719117;-2.4257284075917993;61.152207057207306;-18.046013235145697;-16.519999999999968;-3.0400000000000014
2024-03-22_12:29:42:935893;59.90802791666667;10.71900355;0.0;59.90802791666667;10.71900355;0.0;1711106982.9280875;-134.887;1.8173193878610407;0.76;2.981;1.165;-140.154;24.709;9.076;-7.751;59.9080289;10.718996383333334;0.0;0.03713694480152638;0.5213122858591476;2.1890003889385445e-08;284.4678038859982;649.3665366953228;-16.557136944801496;-3.561312285859149;16.935812026776922;-2.9297282952970227;-2.4461487598401326;61.068671163062795;-16.35446296496312;-16.559999999999967;-3.1200000000000014
2024-03-22_12:29:43:055022;59.90802791666667;10.71900355;0.0;59.90802791666667;10.71900355;0.0;1711106983.048013;-139.436;0.0;0.76;4.927;2.211;-140.968;11.595;7.38;-6.92;59.9080289;10.718996383333334;0.0;-0.10955385467771658;0.40100946659322234;1.3921826497176326e-08;280.3292328708232;650.0494257480766;-16.45044614532225;-3.521009466593224;16.823040332947752;-2.9307368180832682;-2.4603557399513662;60.89247612895008;-16.5092370222623;-16.599999999999966;-3.2000000000000015
2024-03-22_12:29:43:160176;59.9080266;10.7190014;0.0;59.9080266;10.7190014;0.0;1711106983.1525028;-142.703;1.8156400129769061;0.76;5.028;2.674;-141.365;-1.186;4.77;-4.92;59.9080289;10.718996383333334;0.0;-0.10955385467771658;0.40100946659322234;1.3921826497176326e-08;290.4876666121131;648.6984212000117;-16.49044614532225;-3.601009466593224;16.879042723160204;-2.9265981653040267;-2.467284697081784;61.383844525120566;-16.146721822520473;-16.639999999999965;-3.2800000000000016
2024-03-22_12:29:43:397939;59.9080266;10.7190014;0.0;59.9080266;10.7190014;0.0;1711106983.272165;-147.237;0.0;0.76;3.447;2.971;-141.71;-17.316;1.0;-1.982;59.9080289;10.718996383333334;0.0;-0.25624465239683003;0.28070663769455123;1.1279221501236947e-08;280.7976449674006;650.6315920255264;-16.383755347603135;-3.560706637694553;16.76621814989404;-2.927589046468136;-2.4733060830011646;61.01641826767241;-16.532964398796672;-16.679999999999964;-3.3600000000000017
2024-03-22_12:29:43:529424;59.908025183333336;10.718999583333334;0.0;59.908025183333336;10.718999583333334;0.0;1711106983.4305398;-148.771;1.1853892518225477;0.76;0.695;2.768;-141.88;-24.138;-2.986;-1.383;59.9080289;10.718996383333334;0.0;-0.25624465239683003;0.28070663769455123;1.1279221501236947e-08;291.3140703245308;648.5503819968974;-16.423755347603134;-3.640706637694553;16.822439910419526;-2.923446940817732;-2.476273142729555;61.41893047038895;-16.114428682205656;-16.719999999999963;-3.4400000000000017
2024-03-22_12:29:43:624897;59.90802361666667;10.718997983333333;0.0;59.90802361666667;10.718997983333333;0.0;1711106983.581442;-148.426;1.2999706571064988;0.76;-3.058;1.458;-142.745;-12.491;-7.767;-6.315;59.9080289;10.718996383333334;0.0;-0.41407651559553754;0.17905540453371904;1.613755354346047e-08;306.74105921231927;640.3305071361459;-16.305923484404424;-3.6190554045337207;16.70271542894557;-2.923185724434145;-2.4913702407593057;61.25268019101503;-15.16314174209062;-16.759999999999962;-3.520000000000002
2024-03-22_12:29:43:653414;59.90802361666667;10.718997983333333;0.0;59.90802361666667;10.718997983333333;0.0;1711106983.651268;-146.928;0.0;0.76;-3.391;1.137;-142.999;-4.07;-7.022;-6.891;59.9080289;10.718996383333334;0.0;-0.588619983544553;0.08952770651832388;2.900087253676631e-08;304.39155613637627;638.5623409431527;-16.17138001645541;-3.6095277065183256;16.569315673881547;-2.921987677977537;-2.4958033770593713;60.80345466427266;-15.12352506029951;-16.79999999999996;-3.600000000000002
2024-03-22_12:29:43:756595;59.90802193333333;10.718996433333334;0.0;59.90802193333333;10.718996433333334;0.0;1711106983.7526798;-145.964;2.0375363194954335;0.76;-3.149;0.351;-144.12;6.649;-1.824;-7.44;59.9080289;10.718996383333334;0.0;-0.588619983544553;0.08952770651832388;2.900087253676631e-08;343.1255587275182;623.7680423227582;-16.211380016455408;-3.6895277065183256;16.625927244370345;-2.917815572419765;-2.515368517974228;61.58177668424933;-13.023454380480583;-16.83999999999996;-3.680000000000002
2024-03-22_12:29:43:994128;59.908020316666665;10.718994783333333;0.0;59.908020316666665;10.718994783333333;0.0;1711106983.9238353;-148.133;1.182551879399326;0.76;-1.745;0.608;-145.135;13.667;4.228;-8.525;59.9080289;10.718996383333334;0.0;-0.7761613692732727;0.0027977410230648064;4.6845333223632935e-08;337.87707211661154;625.2849923629378;-16.06383863072669;-3.682797741023067;16.480591941896737;-2.9162270758933904;-2.5330836098819702;61.37770986942426;-13.285937128348813;-16.87999999999996;-3.760000000000002
2024-03-22_12:29:44:125337;59.908020316666665;10.718994783333333;0.0;59.908020316666665;10.718994783333333;0.0;1711106984.042129;-149.967;0.0;0.76;-0.057;1.378;-146.211;13.986;7.146;-8.716;59.9080289;10.718996383333334;0.0;-0.9562753695677917;-0.08952771525819755;7.283699071658489e-08;355.3126109704399;614.3943468347609;-15.923724630432169;-3.6704722847418045;16.341278190487113;-2.9150462329720015;-2.5518633526334296;61.205806798018735;-12.057892340191065;-16.91999999999996;-3.840000000000002
2024-03-22_12:29:44:287858;59.9080187;10.718993216666666;0.0;59.9080187;10.718993216666666;0.0;1711106984.1930404;-152.492;1.3273824032487713;0.76;1.572;2.237;-147.411;8.43;3.208;-6.58;59.9080289;10.718996383333334;0.0;-0.9562753695677917;-0.08952771525819755;7.283699071658489e-08;372.5414354238793;609.5872468766321;-15.963724630432168;-3.7504722847418046;16.3983702371572;-2.9108402359779046;-2.572807303657361;62.01458190904757;-11.173642506178522;-16.959999999999958;-3.920000000000002
2024-03-22_12:29:44:307906;59.90801703333333;10.7189918;0.0;59.90801703333333;10.7189918;0.0;1711106984.3042705;-151.044;1.8151514370372528;0.76;2.152;2.022;-148.03;3.588;-4.523;-4.14;59.9080289;10.718996383333334;0.0;-1.1363893685281905;-0.17719027841299445;1.0283095369656436e-07;370.4860652498148;608.498911802297;-15.823610631471768;-3.7428097215870078;16.2602361000212;-2.9093282021450633;-2.583610891727206;61.667940154493024;-11.18331396854365;-16.999999999999957;-4.000000000000002
2024-03-22_12:29:44:412238;59.90801703333333;10.7189918;0.0;59.90801703333333;10.7189918;0.0;1711106984.4098394;-150.065;0.0;0.76;2.163;1.029;-148.384;-1.133;-9.358;-1.779;59.9080289;10.718996383333334;0.0;-1.322073901930417;-0.25645962644623005;1.415092582002231e-07;369.1106664656265;606.2571415045103;-15.677926098069541;-3.743540373553772;16.11866809835593;-2.9072036481974997;-2.589789357279266;61.21345446844217;-11.10143660482995;-17.039999999999957;-4.080000000000002
2024-03-22_12:29:44:514469;59.90801703333333;10.7189918;0.0;59.90801703333333;10.7189918;0.0;1711106984.509583;-149.169;0.0;0.76;1.868;0.352;-148.518;-4.211;-8.043;-1.18;59.9080289;10.718996383333334;0.0;-1.322073901930417;-0.25645962644623005;1.415092582002231e-07;373.127056991904;606.528098831599;-15.71792609806954;-3.823540373553772;16.17629938560026;-2.902967650352926;-2.5921280984769384;61.615605800320886;-10.974130256830918;-17.079999999999956;-4.160000000000002
2024-03-22_12:29:44:612972;59.9080153;10.7189902;0.0;59.9080153;10.7189902;0.0;1711106984.6097777;-150.996;2.1244534324604594;0.76;1.051;-0.141;-148.751;-7.562;-2.145;-1.992;59.9080289;10.718996383333334;0.0;-1.322073901930417;-0.25645962644623005;1.415092582002231e-07;381.6107841371375;604.242608124521;-15.75792609806954;-3.903540373553772;16.234218871266503;-2.8987618033721145;-2.5961947156340854;62.057374717207104;-10.534008672146232;-17.119999999999955;-4.240000000000002
