;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N;target_north_from_observer;target_east_from_observer
2024-03-22_12:36:17:009522;59.90769725;10.718065116666667;0.0;59.90769725;10.718065116666667;0.0;1711107377.006488;-25.086;0.0;0.75;-6.387;1.344;-78.247;-21.327;-24.843;19.964;59.907683;10.718082166666667;0.0;1.5876028423694402;-0.9540389834857013;2.6939980957152443e-07;1055.584070007818;0.954929658551372;2.415910859467907;5.305675574565792;5.829821488128004;1.1435067061869022;-1.365667779808003;7.339147433500585;104.05816723178981;4.003513701837347;4.351636591080091
2024-03-22_12:36:17:123546;59.907698266666664;10.718064016666666;0.0;59.907698266666664;10.718064016666666;0.0;1711107377.1074836;-36.478;1.276448410024828;0.75;-7.517;-0.579;-76.603;-12.0;-26.348;16.8;59.907683;10.718082166666667;0.0;1.5876028423694402;-0.9540389834857013;2.6939980957152443e-07;1059.5448172187193;0.954929658551372;2.3629752557760906;5.413540268270528;5.906781720666222;1.159230979244577;-1.3369745669052162;7.679372785951576;104.72793003779131;3.950578098145531;4.459501284784826
2024-03-22_12:36:17:231306;59.907698266666664;10.718064016666666;0.0;59.907698266666664;10.718064016666666;0.0;1711107377.2250383;-40.479;0.0;0.75;-7.567;-2.711;-74.796;5.606;-14.709;10.749;59.907683;10.718082166666667;0.0;1.7008704216573727;-1.0155898545826714;3.079277925976953e-07;1074.444820182516;0.954929658551372;2.1868129964704095;5.599156529033524;6.011048570603188;1.1984532809566542;-1.305436467321679;7.841917472406448;107.71585292540098;3.887683418127782;4.583566674450853
2024-03-22_12:36:17:357066;59.90769913333333;10.718062266666667;0.0;59.90769913333333;10.718062266666667;0.0;1711107377.3487132;-44.299;1.111967029984706;0.75;-4.453;-1.996;-73.506;27.028;12.882;8.971;59.907683;10.718082166666667;0.0;1.7008704216573727;-1.0155898545826714;3.079277925976953e-07;1075.2536487898344;0.954929658551372;2.1263614179008647;5.714523568808624;6.097310267487348;1.214572510954747;-1.282921719970952;8.132791474713969;107.76785838678835;3.8272318395582374;4.698933714225952
2024-03-22_12:36:17:434879;59.90769913333333;10.718062266666667;0.0;59.90769913333333;10.718062266666667;0.0;1711107377.43094;-41.779;0.0;0.75;-4.453;-1.996;-73.506;27.028;12.882;8.971;59.907683;10.718082166666667;0.0;1.7974264043829093;-1.1135117122972729;3.5088650696124546e-07;1103.1603603737585;0.954929658551372;1.9726771409925428;5.918226459646268;6.238337882020476;1.249055659007666;-1.282921719970952;8.025776672382168;113.64556338666155;3.770103545375452;4.804714747348996
2024-03-22_12:36:17:537457;59.90769913333333;10.718062266666667;0.0;59.90769913333333;10.718062266666667;0.0;1711107377.5323372;-35.96;0.0;0.75;-0.571;0.751;-72.197;34.024;25.853;13.395;59.907683;10.718082166666667;0.0;1.7974264043829093;-1.1135117122972729;3.5088650696124546e-07;1087.8799140109738;0.954929658551372;1.9137772259470205;6.024207315867775;6.320887362950577;1.2631982342495678;-1.2600753600623462;8.335330495823943;110.30955147132643;3.71120363032993;4.9106956035705025
2024-03-22_12:36:17:644388;59.9077003;10.71806015;0.0;59.9077003;10.71806015;0.0;1711107377.6394482;-30.649;1.6417611158623722;0.75;3.542;4.175;-70.092;32.204;29.428;18.3;59.907683;10.718082166666667;0.0;1.7974264043829093;-1.1135117122972729;3.5088650696124546e-07;1085.3249286981666;0.954929658551372;1.8511693693480618;6.133650270405285;6.4069098381088;1.2776839371132267;-1.2233361793078654;8.84580178082461;109.57493255586989;3.648595773730971;5.0201385581080125
2024-03-22_12:36:17:742173;59.9077003;10.71806015;0.0;59.9077003;10.71806015;0.0;1711107377.7385075;-30.567;0.0;0.75;6.508;6.947;-67.414;16.883;22.028;21.088;59.907683;10.718082166666667;0.0;1.9274056115297988;-1.2319505195929734;4.1065494382763745e-07;1093.9553281502765;0.954929658551372;1.6595758194942938;6.356767580059366;6.569831502218605;1.3154241450781052;-1.1765962619394574;9.374319171565485;111.17154586767538;3.5869814310240926;5.124817060466393
2024-03-22_12:36:17:950459;59.907701933333335;10.71805805;0.0;59.907701933333335;10.71805805;0.0;1711107377.8553894;-33.127;1.8532970181539656;0.75;7.095;7.845;-65.448;-8.101;5.973;24.649;59.907683;10.718082166666667;0.0;1.9274056115297988;-1.2319505195929734;4.1065494382763745e-07;1089.1582211207246;0.954929658551372;1.596926425296657;6.4603119575517285;6.654758041934854;1.3284638341537445;-1.1422830888452487;9.898947349598142;109.95905445301406;3.524332036826456;5.228361437958755
2024-03-22_12:36:18:083832;59.90770381666667;10.71805575;0.0;59.90770381666667;10.71805575;0.0;1711107378.0027447;-34.354;1.6704692234368366;0.75;3.223;6.04;-60.364;-33.821;-18.077;26.531;59.907683;10.718082166666667;0.0;2.1093764919617666;-1.3494567103876056;4.91150886627878e-07;1079.859095992451;0.954929658551372;1.3307435897541549;6.712699480038782;6.843333457532571;1.3750910594810581;-1.053550549673857;11.033792303846404;107.57468439408262;3.4401200817159214;5.363242769651176
2024-03-22_12:36:18:181756;59.90770381666667;10.71805575;0.0;59.90770381666667;10.71805575;0.0;1711107378.1101916;-33.628;0.0;0.75;0.298;4.019;-58.366;-39.402;-25.96;25.464;59.907683;10.718082166666667;0.0;2.3192000579146037;-1.478153949508846;5.932192737034825e-07;1097.656170840887;0.954929658551372;1.0391481247444712;6.9679641153925225;7.045023260327666;1.4227551481392113;-1.0186788712190105;11.37521507805149;111.15974516524606;3.358348182659075;5.489810165883676
2024-03-22_12:36:18:199295;59.907705883333335;10.718052783333334;0.0;59.907705883333335;10.718052783333334;0.0;1711107378.1974907;-33.651;3.251544712733149;0.75;-4.07;0.828;-55.586;-34.656;-26.341;20.533;59.907683;10.718082166666667;0.0;2.3192000579146037;-1.478153949508846;5.932192737034825e-07;1068.5088485016495;0.954929658551372;0.9726094827146876;7.06795667786421;7.134562411671217;1.4340468782162004;-0.970158718013568;12.232248290386114;104.76063563081878;3.2918095406292913;5.589802728355363
2024-03-22_12:36:18:299260;59.90770796666666;10.7180495;0.0;59.90770796666666;10.7180495;0.0;1711107378.2977326;-37.27;2.9530693777520365;0.75;-6.173;-0.604;-54.178;-23.495;-17.174;14.706;59.907683;10.718082166666667;0.0;2.5494489448310818;-1.6441547322582726;7.201036531512273e-07;1100.6702186135349;0.954929658551372;0.6746210651933593;7.333150467026982;7.364116332165094;1.4790584706198602;-0.9455844821454878;12.521864345339708;111.34283229036767;3.224070010024441;5.68899573476871
2024-03-22_12:36:18:455597;59.90770796666666;10.7180495;0.0;59.90770796666666;10.7180495;0.0;1711107378.4145494;-38.346;0.0;0.75;-7.301;-0.901;-52.981;-2.784;2.294;7.959;59.907683;10.718082166666667;0.0;2.7815546912648914;-1.827874687354073;8.670530349252914e-07;1104.840917244638;0.954929658551372;0.3677748239145222;7.6234271591228895;7.632293231497192;1.522590985647018;-0.9246928909991158;12.83765228835034;112.10105833496547;3.1493295151794136;5.795552471768817
2024-03-22_12:36:18:579168;59.90770988333333;10.7180462;0.0;59.90770988333333;10.7180462;0.0;1711107378.5372798;-39.346;2.3002229645375043;0.75;-6.818;0.066;-52.589;8.598;13.48;6.148;59.907683;10.718082166666667;0.0;2.7815546912648914;-1.827874687354073;8.670530349252914e-07;1099.5990017110428;0.954929658551372;0.29233784903437243;7.728066145917083;7.733593458001769;1.532986282010243;-0.917851200331298;13.039226392935417;110.91223014756041;3.073892540299264;5.90019145856301
2024-03-22_12:36:18:682609;59.90770988333333;10.7180462;0.0;59.90770988333333;10.7180462;0.0;1711107378.6264148;-36.916;0.0;0.75;-4.792;2.431;-52.106;19.725;20.334;6.581;59.907683;10.718082166666667;0.0;2.995091995728641;-2.0125272183965834;1.0194615225334047e-06;1116.0661949569583;0.954929658551372;0.0039017767698710237;8.013868620744065;8.013869570588751;1.5703094487780216;-0.9094212600441653;13.202389046885852;114.35003623501724;2.998993772498512;6.001341402347481
2024-03-22_12:36:18:827849;59.90770988333333;10.7180462;0.0;59.90770988333333;10.7180462;0.0;1711107378.741867;-31.546;0.0;0.75;-2.953;3.898;-51.544;23.169;16.652;8.961;59.907683;10.718082166666667;0.0;2.995091995728641;-2.0125272183965834;1.0194615225334047e-06;1104.222545184573;0.954929658551372;-0.07322625689805085;8.115317007988068;8.115647369424062;1.5798192977522738;-0.8996125096479571;13.465774679119356;111.72182600580933;2.92186573883059;6.102789789591484
2024-03-22_12:36:18:842905;59.907711866666666;10.718042983333333;0.0;59.907711866666666;10.718042983333333;0.0;1711107378.8394072;-30.369;2.921877798355455;0.75;-1.104;4.698;-50.646;21.939;7.452;12.445;59.907683;10.718082166666667;0.0;2.995091995728641;-2.0125272183965834;1.0194615225334047e-06;1101.261449457912;0.954929658551372;-0.15804374483523054;8.223861593003102;8.225380071835772;1.59001166634193;-0.8839394529650482;13.857071191714937;110.94038961193914;2.8370482508934103;6.211334374606519
2024-03-22_12:36:18:944232;59.907711866666666;10.718042983333333;0.0;59.907711866666666;10.718042983333333;0.0;1711107378.9424226;-28.515;0.0;0.75;0.967;4.351;-48.837;12.971;-6.99;16.104;59.907683;10.718082166666667;0.0;3.2160566886220114;-2.1925167783550084;1.1867661335873692e-06;1106.738120652486;0.954929658551372;-0.45435037610465256;8.497745966753174;8.509883711293373;1.6242126283438785;-0.8523664467964708;14.52521341308562;111.83722623436614;2.761706312517359;6.305229188398165
2024-03-22_12:36:19:049255;59.90771435;10.71804;0.0;59.90771435;10.71804;0.0;1711107379.0480838;-31.044;3.058227855345815;0.75;1.923;3.08;-46.966;1.816;-8.31;13.913;59.907683;10.718082166666667;0.0;3.2160566886220114;-2.1925167783550084;1.1867661335873692e-06;1094.5474916326384;0.954929658551372;-0.5360441209856508;8.597000126834226;8.613695750398373;1.633068171202713;-0.8197113364916568;15.318180085801234;108.94811864093745;2.6800125676363606;6.404483348479218
2024-03-22_12:36:19:148229;59.907717;10.718036883333333;0.0;59.907717;10.718036883333333;0.0;1711107379.1468856;-31.289;3.4706292912260093;0.75;1.443;2.431;-44.976;-8.033;0.453;11.873;59.907683;10.718082166666667;0.0;3.4927267394443713;-2.359450036312488;1.3917695900200755e-06;1106.141683600783;0.954929658551372;-0.8902426038543161;8.855774764041355;8.900408898761283;1.6709865256074967;-0.7849792843769696;15.998194992735575;111.12870728768566;2.602484135590055;6.496324727728867
