;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N;target_north_from_observer;target_east_from_observer
2024-03-22_12:23:50:440392;59.90801271666667;10.718971416666667;0.0;59.90801271666667;10.718971416666667;0.0;1711106630.3681118;-105.359;1.7630351185362398;0.76;-1.993;2.09;-102.934;4.272;-7.626;-2.099;59.908146216666665;10.7192148;0.0;-14.819459104449882;-13.338699854930635;3.111641876163418e-05;449.9128873206598;652.7339194697158;-14.420540895549836;-15.141300145069387;20.90959037865887;-2.331817913635734;-1.7965372122478431;76.36434880284894;-10.733552987369928;-29.319999999999716;-28.640000000000022
2024-03-22_12:23:50:558319;59.90801271666667;10.718971416666667;0.0;59.90801271666667;10.718971416666667;0.0;1711106630.4750795;-105.754;0.0;0.76;-1.78;1.736;-103.029;5.42;-8.693;-2.535;59.908146216666665;10.7192148;0.0;-14.873306602930171;-13.618474222996161;3.183156473696158e-05;437.58102353093534;658.708653921919;-14.446693397069545;-15.02152577700386;20.841141686052715;-2.336690105420536;-1.7981952750372376;75.98659543516962;-11.634893942919515;-29.399999999999714;-28.800000000000022
2024-03-22_12:23:50:738239;59.90801213333334;10.718966283333334;0.0;59.90801213333334;10.718966283333334;0.0;1711106630.678193;-104.805;1.4499183808148342;0.76;-0.447;0.033;-103.603;7.657;-5.874;-2.386;59.908146216666665;10.7192148;0.0;-14.873306602930171;-13.618474222996161;3.183156473696158e-05;451.65269432321554;655.9367516229722;-14.526693397069543;-15.181525777003861;21.01198576932453;-2.3341559305696626;-1.8082134649436852;77.06422250795032;-10.859438635723507;-29.479999999999713;-28.960000000000022
2024-03-22_12:23:50:769022;59.90801151666667;10.718961116666666;0.0;59.90801151666667;10.718961116666666;0.0;1711106630.7545905;-101.823;3.8896444991580643;0.76;0.968;0.136;-103.638;9.713;4.264;1.199;59.908146216666665;10.7192148;0.0;-14.938295123812544;-13.905709285790955;3.260091022916356e-05;434.92492223977564;664.3080759089416;-14.541704876187168;-15.054290714209067;20.930667681993498;-2.338876789442497;-1.8088243301818834;76.60514071557066;-12.101671738987806;-29.55999999999971;-29.120000000000022
2024-03-22_12:23:50:865008;59.90801151666667;10.718961116666666;0.0;59.90801151666667;10.718961116666666;0.0;1711106630.8546774;-99.909;0.0;0.76;1.37;0.391;-103.561;10.107;6.278;1.861;59.908146216666665;10.7192148;0.0;-15.006997306951767;-14.194809534139063;3.339735772645014e-05;426.46806705749196;666.5128300222297;-14.553002693047944;-14.92519046586096;20.845891629433545;-2.343569293133441;-1.8074804266578477;76.07652453582102;-12.592121309033049;-29.63999999999971;-29.280000000000022
2024-03-22_12:23:50:963909;59.908010983333334;10.71895605;0.0;59.908010983333334;10.71895605;0.0;1711106630.9582117;-99.115;2.7978286499044325;0.76;2.096;1.034;-103.323;8.766;8.461;3.092;59.908146216666665;10.7192148;0.0;-15.006997306951767;-14.194809534139063;3.339735772645014e-05;430.62588926111533;667.9179341441398;-14.633002693047942;-15.08519046586096;21.01636836387416;-2.3409798074538006;-1.803326543038101;76.73735306207625;-12.511075861983665;-29.719999999999708;-29.440000000000023
2024-03-22_12:23:51:082413;59.908010983333334;10.71895605;0.0;59.908010983333334;10.71895605;0.0;1711106631.0755272;-100.725;0.0;0.76;2.594;1.998;-102.989;1.738;7.284;2.152;59.908146216666665;10.7192148;0.0;-15.066415261967817;-14.478314273229579;3.417235782965378e-05;412.1607238354267;675.7066312711994;-14.65358473803189;-14.961685726770444;20.942291791046358;-2.345791415387149;-1.7974971433364402;76.11802472058635;-13.760249641973202;-29.799999999999706;-29.600000000000023
2024-03-22_12:23:51:168887;59.9080106;10.718951166666667;0.0;59.9080106;10.718951166666667;0.0;1711106631.1643608;-103.484;3.113352103005204;0.76;1.572;2.54;-102.861;-10.111;0.669;0.343;59.908146216666665;10.7192148;0.0;-15.066415261967817;-14.478314273229579;3.417235782965378e-05;422.8032897868704;673.4747025730001;-14.733584738031889;-15.121685726770444;21.112647831382475;-2.3431958094279364;-1.7952631218938875;76.83185706362806;-13.189234698848187;-29.879999999999704;-29.760000000000023
2024-03-22_12:23:51:267003;59.9080106;10.718951166666667;0.0;59.9080106;10.718951166666667;0.0;1711106631.2636344;-104.095;0.0;0.76;1.109;2.454;-102.857;-11.464;-1.951;0.263;59.908146216666665;10.7192148;0.0;-15.109121628651124;-14.751560567631921;3.489777390885962e-05;410.2977557164181;678.8862489734121;-14.77087837134858;-15.008439432368101;21.057827572098574;-2.3482172751526353;-1.7951933087238074;76.4551879442026;-14.04050568529967;-29.959999999999702;-29.920000000000023
2024-03-22_12:23:51:365176;59.90801003333333;10.718946133333333;0.0;59.90801003333333;10.718946133333333;0.0;1711106631.3639514;-103.061;2.8772269076638763;0.76;-0.206;1.662;-102.877;-10.176;-7.626;0.088;59.908146216666665;10.7192148;0.0;-15.109121628651124;-14.751560567631921;3.489777390885962e-05;420.89790283907803;677.1787691042516;-14.850878371348578;-15.168439432368102;21.228050857627238;-2.34561632788224;-1.7955423745742063;77.24440971351035;-13.506503658311358;-30.0399999999997;-30.080000000000023
2024-03-22_12:23:51:468655;59.90801003333333;10.718946133333333;0.0;59.90801003333333;10.718946133333333;0.0;1711106631.4644334;-102.249;0.0;0.76;-0.886;1.155;-102.856;-7.875;-5.675;0.164;59.908146216666665;10.7192148;0.0;-15.172253237287014;-15.0332001772573;3.5703804676323614e-05;405.58432162428693;683.7203624364562;-14.867746762712686;-15.046799822742724;21.153157653311336;-2.3502090769984236;-1.7951758554312875;76.78828254523583;-14.541216192512843;-30.1199999999997;-30.240000000000023
2024-03-22_12:23:51:751725;59.908009416666665;10.718940916666666;0.0;59.908009416666665;10.718940916666666;0.0;1711106631.614138;-102.229;2.003142020796307;0.76;-1.44;1.403;-102.996;-0.653;5.761;-1.143;59.908146216666665;10.7192148;0.0;-15.172253237287014;-15.0332001772573;3.5703804676323614e-05;416.46522968439285;682.3028320386418;-14.947746762712685;-15.206799822742724;21.3232711873942;-2.3476038557205055;-1.7976193163840797;77.63982750962357;-14.018983687660814;-30.199999999999697;-30.400000000000023
2024-03-22_12:23:51:877328;59.908008933333335;10.718936066666666;0.0;59.908008933333335;10.718936066666666;0.0;1711106631.818037;-103.026;1.3569179556974333;0.76;-1.153;2.736;-103.326;2.924;8.404;-1.814;59.908146216666665;10.7192148;0.0;-15.240955322187482;-15.325098206767528;3.656040971744545e-05;406.7273369024664;686.2135638261603;-14.959044677812216;-15.074901793232495;21.237365226138255;-2.3523369704733694;-1.8033789029156608;77.31610443017041;-14.660580987563653;-30.279999999999696;-30.560000000000024
2024-03-22_12:23:51:952173;59.9080085;10.7189314;0.0;59.9080085;10.7189314;0.0;1711106631.9170735;-101.295;2.6813808439094107;0.76;-0.779;3.349;-103.374;3.1;3.001;0.485;59.908146216666665;10.7192148;0.0;-15.294802704272929;-15.596479409351625;3.734515810815964e-05;395.8272573260062;690.4124502758609;-14.985197295726767;-14.963520590648399;21.176947052363694;-2.35691828415826;-1.8042166609566181;76.95552229479514;-15.357859141915506;-30.359999999999694;-30.720000000000024
2024-03-22_12:23:52:012946;59.9080085;10.7189314;0.0;59.9080085;10.7189314;0.0;1711106632.0098178;-101.119;0.0;0.76;-0.372;3.072;-103.31;3.749;-4.397;0.47;59.908146216666665;10.7192148;0.0;-15.343079576955835;-15.857602208341913;3.810391731740026e-05;385.70661703016503;693.9499005014081;-15.016920423043858;-14.862397791658111;21.128151057523127;-2.361366002230456;-1.8030996502353418;76.58948483023434;-15.972515747744447;-30.439999999999692;-30.880000000000024
2024-03-22_12:23:52:123514;59.90800805;10.718926483333334;0.0;59.90800805;10.718926483333334;0.0;1711106632.1204336;-101.324;2.5280940796991875;0.76;-0.038;2.501;-103.269;4.365;-7.785;0.736;59.908146216666665;10.7192148;0.0;-15.343079576955835;-15.857602208341913;3.810391731740026e-05;395.97041866401696;692.6518136026444;-15.096920423043857;-15.022397791658111;21.29763934501975;-2.358668732098545;-1.8023840652420242;77.34562129638323;-15.501067366581287;-30.51999999999969;-31.040000000000024
2024-03-22_12:23:52:232664;59.90800805;10.718926483333334;0.0;59.90800805;10.718926483333334;0.0;1711106632.2308888;-101.738;0.0;0.76;0.165;1.294;-103.08;0.549;-11.055;2.063;59.908146216666665;10.7192148;0.0;-15.393213214859118;-16.13271373283677;3.891119138099697e-05;376.05618826685355;700.7999368387725;-15.126786785140572;-14.907286267163254;21.237863882562614;-2.363502743378616;-1.7990853929557549;76.8571316479617;-16.783888051587475;-30.59999999999969;-31.200000000000024
2024-03-22_12:23:52:339057;59.90800755;10.718921383333333;0.0;59.90800755;10.718921383333333;0.0;1711106632.3356218;-103.664;2.776207029922138;0.76;0.016;0.337;-102.909;-2.39;-12.192;2.291;59.908146216666665;10.7192148;0.0;-15.393213214859118;-16.13271373283677;3.891119138099697e-05;384.1615418989672;700.4324868016796;-15.20678678514057;-15.067286267163254;21.40722961490749;-2.360802377952078;-1.7961008799348448;77.54326888204591;-16.46344045065672;-30.679999999999687;-31.360000000000024
2024-03-22_12:23:52:456724;59.90800755;10.718921383333333;0.0;59.90800755;10.718921383333333;0.0;1711106632.4495683;-105.467;0.0;0.76;-0.687;-1.48;-102.82;-4.626;-8.833;-0.284;59.908146216666665;10.7192148;0.0;-15.448917322878989;-16.418083677546456;3.977367881002891e-05;368.5102561046684;705.9660960657808;-15.231082677120698;-14.941916322453569;21.336511966684963;-2.3657778101092353;-1.7945475369005695;77.05751043414531;-17.40235011961003;-30.759999999999685;-31.520000000000024
2024-03-22_12:23:52:548487;59.90800755;10.718921383333333;0.0;59.90800755;10.718921383333333;0.0;1711106632.5393205;-105.292;0.0;0.76;-0.687;-1.48;-102.82;-4.626;-8.833;-0.284;59.908146216666665;10.7192148;0.0;-15.448917322878989;-16.418083677546456;3.977367881002891e-05;381.0090179815251;703.8405221882275;-15.311082677120696;-15.101916322453569;21.50574642638602;-2.3630719131284037;-1.7945475369005695;77.83167426470672;-16.808908414594566;-30.839999999999684;-31.680000000000025
2024-03-22_12:23:52:702082;59.908007;10.718916266666668;0.0;59.908007;10.718916266666668;0.0;1711106632.646721;-101.426;2.726171968738387;0.76;-0.766;-0.345;-102.668;3.804;14.104;1.903;59.908146216666665;10.7192148;0.0;-15.448917322878989;-16.418083677546456;3.977367881002891e-05;378.1641474340144;709.4102718056872;-15.391082677120695;-15.261916322453569;21.675135889021306;-2.36040828963725;-1.7918946364375383;78.52567937044405;-17.290353865317275;-30.919999999999682;-31.840000000000025
2024-03-22_12:23:52:918990;59.90800646666667;10.718911416666666;0.0;59.90800646666667;10.718911416666666;0.0;1711106632.7613077;-99.811;2.424482975707819;0.76;0.302;2.167;-102.452;7.137;13.8;0.613;59.908146216666665;10.7192148;0.0;-15.510191940814241;-16.70438623634162;4.066401102686967e-05;358.34653798909176;716.3680811576012;-15.40980805918544;-15.135613763658405;21.59974510089372;-2.365170857670918;-1.7881247252532304;77.95756842918615;-18.467002529282237;-30.99999999999968;-32.00000000000002
2024-03-22_12:23:53:049826;59.908006;10.718906683333334;0.0;59.908006;10.718906683333334;0.0;1711106633.0026934;-103.47;1.118169738376282;0.76;0.986;2.479;-102.764;0.389;-6.808;-2.114;59.908146216666665;10.7192148;0.0;-15.569609758266253;-16.975767504545228;4.152195727247232e-05;358.73718812253003;714.8791954722298;-15.430390241733427;-15.024232495454793;21.536585269946162;-2.3695301887610256;-1.7935701525194527;77.73268128141264;-18.35128265517375;-31.07999999999968;-32.16000000000002
2024-03-22_12:23:53:126584;59.90800541666667;10.71890155;0.0;59.90800541666667;10.71890155;0.0;1711106633.120726;-104.153;2.4950876203540706;0.76;0.808;1.521;-102.902;-2.809;-13.088;-1.241;59.908146216666665;10.7192148;0.0;-15.621600205945644;-17.240620681055727;4.2358384977347896e-05;349.50680070990654;717.8552045280287;-15.458399794054035;-14.91937931894429;21.483714843000325;-2.3739365349372563;-1.795978706887205;77.45643349722764;-18.869683829928785;-31.159999999999677;-32.320000000000014
2024-03-22_12:23:53:216017;59.90800541666667;10.71890155;0.0;59.90800541666667;10.71890155;0.0;1711106633.2129345;-104.851;0.0;0.76;0.239;-0.233;-103.066;-5.067;-14.0;-1.156;59.908146216666665;10.7192148;0.0;-15.686588447376451;-17.527855865541223;4.329828096949484e-05;342.5655885248977;719.0638521023503;-15.473411552623226;-14.792144134458791;21.406400752379124;-2.3787003512293614;-1.7988410468604756;77.08376397201258;-19.183596152515847;-31.239999999999675;-32.48000000000001
2024-03-22_12:23:53:323380;59.908004733333335;10.71889625;0.0;59.908004733333335;10.71889625;0.0;1711106633.3155174;-105.38;2.9847365317487453;0.76;-0.15;-1.02;-103.193;-3.807;-5.209;-1.37;59.908146216666665;10.7192148;0.0;-15.686588447376451;-17.527855865541223;4.329828096949484e-05;354.9314564757456;717.8675352514368;-15.553411552623224;-14.952144134458788;21.574874858105293;-2.3759020339845707;-1.8010576150105084;77.92289893410009;-18.68712933387832;-31.319999999999673;-32.64000000000001
2024-03-22_12:23:53:419217;59.908004733333335;10.71889625;0.0;59.908004733333335;10.71889625;0.0;1711106633.41795;-105.092;0.0;0.76;-0.528;-1.171;-103.366;-2.468;2.151;-1.313;59.908146216666665;10.7192148;0.0;-15.762717692222566;-17.8244169214961;4.4306608312005835e-05;340.21399229191564;722.5404898440964;-15.557282307777108;-14.81558307850391;21.483261734660452;-2.380609435602656;-1.8040770346164587;77.49765088848838;-19.501204454054044;-31.39999999999967;-32.800000000000004
2024-03-22_12:23:53:531638;59.908004733333335;10.71889625;0.0;59.908004733333335;10.71889625;0.0;1711106633.52855;-104.138;0.0;0.76;-0.519;-0.087;-103.532;1.685;11.573;-1.02;59.908146216666665;10.7192148;0.0;-15.762717692222566;-17.8244169214961;4.4306608312005835e-05;352.85891990016785;721.3789178206563;-15.637282307777106;-14.975583078503906;21.65162087498974;-2.3778061949019427;-1.806974281174769;78.35871877580738;-19.000087343315005;-31.47999999999967;-32.96
2024-03-22_12:23:53:622736;59.90800405;10.7188912;0.0;59.90800405;10.7188912;0.0;1711106633.6213715;-102.552;3.1528727325774417;0.76;-0.202;1.041;-103.623;4.765;14.52;-0.874;59.908146216666665;10.7192148;0.0;-15.762717692222566;-17.8244169214961;4.4306608312005835e-05;356.4428165360144;724.307047927332;-15.717282307777104;-15.135583078503902;21.820147530863693;-2.3750462341282215;-1.8085625307940842;79.1819473637638;-19.08125097172888;-31.55999999999967;-33.12
2024-03-22_12:23:53:724381;59.9080035;10.718886366666666;0.0;59.9080035;10.718886366666666;0.0;1711106633.721098;-103.189;2.7806924889471496;0.76;0.536;2.702;-103.813;6.454;12.748;-2.156;59.908146216666665;10.7192148;0.0;-15.83884698248346;-18.106989277433573;4.528861825559005e-05;343.81563655573416;728.338289154645;-15.721153017516208;-15.013010722566424;21.738103485724174;-2.3792312979424715;-1.8118786563728733;78.81909147538194;-19.786690545640553;-31.639999999999667;-33.279999999999994
2024-03-22_12:23:53:981257;59.9080035;10.718886366666666;0.0;59.9080035;10.718886366666666;0.0;1711106633.839592;-105.156;0.0;0.76;0.906;3.47;-104.047;4.227;8.645;-3.086;59.908146216666665;10.7192148;0.0;-15.900121550298872;-18.377438020192756;4.621229999290932e-05;338.87824635632853;729.1700863374978;-15.739878449700795;-14.902561979807238;21.675565210008983;-2.3835130767645927;-1.81596272682254;78.55683643536413;-20.00665438335653;-31.719999999999665;-33.43999999999999
2024-03-22_12:23:54:149627;59.9080029;10.71888155;0.0;59.9080029;10.71888155;0.0;1711106634.0573378;-108.792;1.275268563422592;0.76;0.171;2.718;-104.622;-6.855;-12.864;-1.874;59.908146216666665;10.7192148;0.0;-15.900121550298872;-18.377438020192756;4.621229999290932e-05;352.5187062318062;728.8216515792217;-15.819878449700793;-15.062561979807235;21.843748019944794;-2.3807121354475873;-1.8259983700215074;79.6410274794456;-19.529634775005682;-31.799999999999663;-33.59999999999999
2024-03-22_12:23:54:263868;59.908002116666665;10.7188767;0.0;59.908002116666665;10.7188767;0.0;1711106634.25481;-105.655;1.4436163968998563;0.76;-1.323;-0.708;-104.807;-5.817;-13.596;0.055;59.908146216666665;10.7192148;0.0;-15.966966636388296;-18.646954219008748;4.7160059172490776e-05;335.99564858867893;734.9271295246208;-15.833033363611367;-14.95304578099124;21.777936624520944;-2.3847706539080273;-1.829227229137697;79.34461694788266;-20.50456485157206;-31.87999999999966;-33.759999999999984
2024-03-22_12:23:54:339614;59.90800135;10.71887175;0.0;59.90800135;10.71887175;0.0;1711106634.3273141;-103.537;3.9977685716460307;0.76;-1.323;-0.708;-104.807;-5.817;-13.596;0.055;59.908146216666665;10.7192148;0.0;-16.054236993013408;-18.918335693891663;4.817509861165803e-05;324.30004183980543;737.6955908188193;-15.825763006986254;-14.84166430610832;21.69630784554147;-2.388272861639429;-1.829227229137697;78.90164815884768;-21.070877342740832;-31.95999999999966;-33.91999999999998
2024-03-22_12:23:54:461212;59.90800135;10.71887175;0.0;59.90800135;10.71887175;0.0;1711106634.4502544;-100.937;0.0;0.76;-1.026;-0.408;-104.606;6.702;10.422;1.213;59.908146216666665;10.7192148;0.0;-16.139650455509617;-19.195312657129207;4.9216324371492703e-05;314.82417353783524;738.6420621084308;-15.820349544490043;-14.724687342870773;21.61249354089308;-2.392049501409824;-1.8257191173411882;78.33555925222687;-21.428609775116723;-32.03999999999966;-34.07999999999998
2024-03-22_12:23:54:534953;59.90800083333333;10.718866916666666;0.0;59.90800083333333;10.718866916666666;0.0;1711106634.5274143;-100.267;3.58365079155203;0.76;-1.026;-0.408;-104.606;6.702;10.422;1.213;59.908146216666665;10.7192148;0.0;-16.139650455509617;-19.195312657129207;4.9216324371492703e-05;333.8555057201811;734.5940289810625;-15.900349544490041;-14.88468734287077;21.780152270633508;-2.3891746011965056;-1.8257191173411882;79.1109521316559;-20.549875718485076;-32.119999999999656;-34.239999999999974
2024-03-22_12:23:54:640393;59.90800083333333;10.718866916666666;0.0;59.90800083333333;10.718866916666666;0.0;1711106634.6370583;-99.331;0.0;0.76;0.712;2.265;-104.397;11.696;17.936;1.031;59.908146216666665;10.7192148;0.0;-16.197211251102747;-19.465761420442778;5.017878074387028e-05;311.6149254258782;741.5960101786432;-15.92278874889691;-14.774238579557196;21.721264400298484;-2.3935927256080514;-1.8220713792045202;78.6225739142217;-21.734957872140875;-32.199999999999655;-34.39999999999997
2024-03-22_12:23:54:755572;59.90800048333333;10.718862533333333;0.0;59.90800048333333;10.718862533333333;0.0;1711106634.7520235;-102.195;2.160242663743981;0.76;2.335;4.006;-104.599;4.935;0.522;-2.236;59.908146216666665;10.7192148;0.0;-16.197211251102747;-19.465761420442778;5.017878074387028e-05;337.5998243263838;735.0922266785125;-16.002788748896908;-14.934238579557192;21.88882659470251;-2.3907202881208693;-1.825596944293549;79.50540089351793;-20.46435148108969;-32.27999999999965;-34.55999999999997
2024-03-22_12:23:54:865088;59.90800048333333;10.718862533333333;0.0;59.90800048333333;10.718862533333333;0.0;1711106634.8412237;-103.101;0.0;0.76;2.335;4.006;-104.599;4.935;0.522;-2.236;59.908146216666665;10.7192148;0.0;-16.236203708331313;-19.71103040833016;5.1030031040788515e-05;320.76133489059316;741.25120999596;-16.04379629166834;-14.848969591669807;21.860816484817885;-2.394851807795304;-1.825596944293549;79.26323585259975;-21.432818279240184;-32.35999999999965;-34.71999999999996
2024-03-22_12:23:54:946169;59.90800003333333;10.718858066666666;0.0;59.90800003333333;10.718858066666666;0.0;1711106634.9428222;-105.224;2.5090513667699295;0.76;2.41;3.627;-104.812;0.166;-6.169;-2.332;59.908146216666665;10.7192148;0.0;-16.236203708331313;-19.71103040833016;5.1030031040788515e-05;344.0032405647313;735.751028873972;-16.123796291668338;-15.008969591669803;22.028299413683445;-2.3919879872328713;-1.8293144956002967;80.15346213144355;-20.301380691898984;-32.43999999999965;-34.87999999999996
2024-03-22_12:23:55:160333;59.90800003333333;10.718858066666666;0.0;59.90800003333333;10.718858066666666;0.0;1711106635.0720515;-105.24;0.0;0.76;1.341;1.807;-105.035;-9.791;-13.43;-0.006;59.908146216666665;10.7192148;0.0;-16.286337195260856;-19.960962366035794;5.193340401365987e-05;335.04106695794854;738.9740859869502;-16.153662804738794;-14.919037633964166;21.989054230067303;-2.3959070368414555;-1.8332065798322439;79.99154475871613;-20.82158835661662;-32.51999999999965;-35.03999999999996
2024-03-22_12:23:55:485710;59.907999483333334;10.718853516666666;0.0;59.907999483333334;10.718853516666666;0.0;1711106635.1910636;-104.663;2.200412596579081;0.76;-0.643;-0.164;-104.974;-13.23;-9.975;0.123;59.908146216666665;10.7192148;0.0;-16.286337195260856;-19.960962366035794;5.193340401365987e-05;342.44442015217646;739.718415468671;-16.233662804738792;-15.079037633964163;22.156470477593384;-2.3930518122704694;-1.8321419289885275;80.7347105116031;-20.63368731932093;-32.599999999999646;-35.19999999999995
2024-03-22_12:23:55:630508;59.90799818333333;10.718844816666667;0.0;59.90799818333333;10.718844816666667;0.0;1711106635.5935636;-107.42;1.2618592670462658;0.76;-2.625;0.468;-105.591;1.112;9.569;-2.088;59.908146216666665;10.7192148;0.0;-16.347611711946175;-20.215557296076128;5.28899443086317e-05;346.7759135303555;737.7689247224939;-16.25238828805347;-14.984442703923825;22.105964086934403;-2.3967635828604483;-1.8429106104733324;80.74746927807689;-20.352164224069142;-32.679999999999644;-35.35999999999995
2024-03-22_12:23:55:696100;59.90799818333333;10.718844816666667;0.0;59.90799818333333;10.718844816666667;0.0;1711106635.645224;-107.862;0.0;0.76;-2.32;1.231;-105.838;4.582;9.464;-2.918;59.908146216666665;10.7192148;0.0;-16.49244296237676;-20.702365362008315;5.481913824034734e-05;324.141952821546;741.0862380968426;-16.187557037622884;-14.657634637991634;21.83765683463192;-2.405753904345869;-1.8472215737257585;79.49842582497868;-21.31644456220607;-32.75999999999964;-35.519999999999946
2024-03-22_12:23:55:767947;59.907997466666664;10.71884045;0.0;59.907997466666664;10.71884045;0.0;1711106635.753521;-108.333;2.3736312754194913;0.76;-0.625;1.952;-106.626;10.996;-1.296;-3.988;59.908146216666665;10.7192148;0.0;-16.49244296237676;-20.702365362008315;5.481913824034734e-05;369.7874279186738;726.2537970831718;-16.267557037622883;-14.817634637991631;22.004447464940426;-2.4028042165638643;-1.860974768231474;80.70260923275175;-18.75165240394533;-32.83999999999964;-35.67999999999994
2024-03-22_12:23:55:877551;59.907997466666664;10.71884045;0.0;59.907997466666664;10.71884045;0.0;1711106635.8722901;-108.298;0.0;0.76;-0.158;1.779;-106.793;11.818;-4.095;-4.096;59.908146216666665;10.7192148;0.0;-16.572285941524385;-20.946702032375846;5.5822506009661765e-05;349.80190932421;734.7901691402957;-16.267714058475256;-14.733297967624097;21.947860708759517;-2.4056498083822153;-1.8638894680823044;80.47061199550983;-20.040474772978897;-32.91999999999964;-35.83999999999994
2024-03-22_12:23:55:962350;59.90799678333333;10.718835916666666;0.0;59.90799678333333;10.718835916666666;0.0;1711106635.9576142;-108.949;3.10399396421501;0.76;1.179;0.77;-107.244;10.369;-9.904;-3.275;59.908146216666665;10.7192148;0.0;-16.572285941524385;-20.946702032375846;5.5822506009661765e-05;375.94520368354915;727.5984465919583;-16.347714058475255;-14.893297967624093;22.114657566648084;-2.4027156053084053;-1.8717609030087987;81.4981047694717;-18.62508377872321;-32.99999999999964;-35.999999999999936
2024-03-22_12:23:56:058956;59.90799678333333;10.718835916666666;0.0;59.90799678333333;10.718835916666666;0.0;1711106636.0574412;-109.227;0.0;0.76;1.765;-0.094;-107.447;6.639;-10.951;-1.85;59.908146216666665;10.7192148;0.0;-16.648415159550908;-21.2003645023303;5.685713899694633e-05;360.64280470220945;733.954386372268;-16.35158484044873;-14.799635497669637;22.054558205919154;-2.405973190541206;-1.8753039213903473;81.25727763252057;-19.611909705024157;-33.079999999999636;-36.15999999999993
2024-03-22_12:23:56:163435;59.907995983333336;10.718831133333333;0.0;59.907995983333336;10.718831133333333;0.0;1711106636.1600213;-109.63;2.7501052710294256;0.76;1.711;-1.153;-107.488;-3.908;-2.395;0.756;59.908146216666665;10.7192148;0.0;-16.648415159550908;-21.2003645023303;5.685713899694633e-05;370.7426625728319;733.4477243888069;-16.43158484044873;-14.959635497669634;22.221333771670903;-2.4030506476748563;-1.8760195063836649;82.06449074752969;-19.221694493307872;-33.159999999999634;-36.31999999999993
2024-03-22_12:23:56:265385;59.907995983333336;10.718831133333333;0.0;59.907995983333336;10.718831133333333;0.0;1711106636.2608135;-109.938;0.0;0.76;1.46;-1.087;-107.454;-6.029;1.389;0.921;59.908146216666665;10.7192148;0.0;-16.737542195288476;-21.468015773669133;5.798243230881184e-05;357.6345169478773;737.4131115894216;-16.422457804711158;-14.851984226330796;22.14223466153986;-2.4063682236525534;-1.8754260944379868;81.61307953221667;-19.95986428581949;-33.23999999999963;-36.479999999999926
2024-03-22_12:23:56:362221;59.90799513333334;10.718826166666666;0.0;59.90799513333334;10.718826166666666;0.0;1711106636.3594208;-109.837;2.97752549819628;0.76;0.482;-0.185;-107.406;-8.275;9.673;0.162;59.908146216666665;10.7192148;0.0;-16.737542195288476;-21.468015773669133;5.798243230881184e-05;369.9591509685159;735.5621136087719;-16.502457804711156;-15.011984226330792;22.308984378673017;-2.4034542120481066;-1.8745883363970297;82.37137916462447;-19.398622823101313;-33.31999999999963;-36.63999999999992
2024-03-22_12:23:56:592051;59.90799513333334;10.718826166666666;0.0;59.90799513333334;10.718826166666666;0.0;1711106636.4850898;-110.012;0.0;0.76;-0.104;0.74;-107.504;-6.569;11.775;-1.359;59.908146216666665;10.7192148;0.0;-16.832239688475617;-21.745925482475013;5.917027939350561e-05;362.6267140659261;736.8061383543355;-16.487760311524013;-14.89407451752491;22.218904019412193;-2.4069346042872675;-1.8762987590639841;81.94125142892024;-19.744343795083758;-33.39999999999963;-36.79999999999992
2024-03-22_12:23:56:745611;59.907994216666665;10.7188214;0.0;59.907994216666665;10.7188214;0.0;1711106636.6804488;-107.677;1.4619530832326022;0.76;-0.242;2.211;-107.976;2.47;2.555;-1.88;59.908146216666665;10.7192148;0.0;-16.832239688475617;-21.745925482475013;5.917027939350561e-05;382.1749907938367;732.7540606679535;-16.56776031152401;-15.054074517524906;22.385616840268284;-2.4040263521122487;-1.8845367131333972;82.98678666167064;-18.75976131111676;-33.47999999999963;-36.959999999999916
2024-03-22_12:23:56:859557;59.907993266666665;10.7188164;0.0;59.907993266666665;10.7188164;0.0;1711106636.7875304;-107.132;2.7934921763619305;0.76;0.038;1.89;-108.102;2.121;-4.746;-0.725;59.908146216666665;10.7192148;0.0;-16.934364609446902;-22.012644276268855;6.035356271372194e-05;372.64627940216576;735.473717679444;-16.545635390552725;-14.94735572373106;22.297566988549814;-2.406901315829821;-1.88673582799091;82.5980412518717;-19.296609430077226;-33.559999999999626;-37.11999999999991
2024-03-22_12:23:56:891090;59.907993266666665;10.7188164;0.0;59.907993266666665;10.7188164;0.0;1711106636.880158;-107.566;0.0;0.76;0.148;1.332;-108.221;1.531;-7.498;-1.548;59.908146216666665;10.7192148;0.0;-17.04020312374601;-22.292419242905492;6.160389169895808e-05;368.88930697741745;734.84713373462;-16.519796876253615;-14.82758075709442;22.19821704418703;-2.4101248452824637;-1.8888127698007835;82.1475939684015;-19.38610288138732;-33.639999999999624;-37.27999999999991
