;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N
2024-03-07_15:26:22:149199;59.90843278333333;10.719539316666667;0.0;59.90843278333333;10.719539316666667;0.0;1709821582.1482084;51.251;0.7984644054569228;0.90;-0.317;0.808;64.634;-0.595;-0.539;0.766;59.90843148333333;10.719533266666666;0.0;0.1095538927769429;0.259254129498472;6.9327168727983945e-09;0.0;0.0;0.0;0.0;1.128076108734015;0.0;0.0
2024-03-07_15:26:22:258321;59.908433216666666;10.71954105;0.0;59.908433216666666;10.71954105;0.0;1709821582.2573247;56.176;0.9928734221876723;0.90;-0.309;0.95;64.902;1.087;1.012;0.731;59.90843148333333;10.719533266666666;0.0;0.14483396461086973;0.3385224751562891;1.0775949521590888e-08;0.0;0.0;0.0;0.0;1.1327535911293598;0.0;0.0
2024-03-07_15:26:22:366701;59.90843341666667;10.719542116666666;0.0;59.90843341666667;10.719542116666666;0.0;1709821582.3651497;60.593;0.5908469782178111;0.90;0.332;1.583;65.131;1.168;1.326;0.557;59.90843148333333;10.719533266666666;0.0;0.19311195663567401;0.4355096249287495;1.8735029166938588e-08;0.0;0.0;0.0;0.0;1.1367503951164268;0.0;0.0
2024-03-07_15:26:22:474111;59.90843388333333;10.719544466666667;0.0;59.90843388333333;10.719544466666667;0.0;1709821582.4725618;61.388;1.3164045766988914;0.90;-0.27;1.422;65.422;-3.228;-1.768;1.155;59.90843148333333;10.719533266666666;0.0;0.21539411129712835;0.4951940243228572;2.344070929027886e-08;0.0;0.0;0.0;0.0;1.1418293032397302;0.0;0.0
2024-03-07_15:26:22:583167;59.90843465;10.719548283333333;0.0;59.90843465;10.719548283333333;0.0;1709821582.5821803;61.153;2.0982435029447823;0.90;-1.155;0.897;65.89;-1.526;-1.045;1.67;59.90843148333333;10.719533266666666;0.0;0.2673858039203227;0.6266862143425596;3.708904521004808e-08;0.0;0.0;0.0;0.0;1.1499974441390637;0.0;0.0
2024-03-07_15:26:22:692074;59.908434916666664;10.7195497;0.0;59.908434916666664;10.7195497;0.0;1709821582.6910775;59.447;0.7773658874971532;0.90;-0.622;0.945;66.405;3.123;0.492;0.972;59.90843148333333;10.719533266666666;0.0;0.35280073963630393;0.8402444435404179;6.476671160493552e-08;0.0;0.0;0.0;0.0;1.1589858897868346;0.0;0.0
2024-03-07_15:26:22:800231;59.908435516666664;10.71955275;0.0;59.908435516666664;10.71955275;0.0;1709821582.7992318;58.568;1.6946601295981665;0.90;0.272;1.041;66.618;0.882;0.074;0.359;59.90843148333333;10.719533266666666;0.0;0.3825102858655657;0.9195127799006915;7.742386354259168e-08;0.0;0.0;0.0;0.0;1.1627034410935824;0.0;0.0
2024-03-07_15:26:22:908734;59.908436216666665;10.71955595;0.0;59.908436216666665;10.71955595;0.0;1709821582.908204;59.586;1.79219856952776;0.90;0.025;1.19;66.674;-1.231;0.758;-0.013;59.90843148333333;10.719533266666666;0.0;0.4493567706168458;1.090172840063504;1.0895694851908999e-07;0.0;0.0;0.0;0.0;1.1636808254746993;0.0;0.0
2024-03-07_15:26:23:017012;59.90843696666666;10.71955935;0.0;59.90843696666666;10.71955935;0.0;1709821583.0160215;63.232;1.9271961742463557;0.90;-0.18;1.277;66.664;0.333;-0.848;0.403;59.90843148333333;10.719533266666666;0.0;0.5273443372853008;1.2692260087844365;1.4819162577617284e-07;0.0;0.0;0.0;0.0;1.1635062925494999;0.0;0.0
2024-03-07_15:26:23:125570;59.9084376;10.719562666666667;0.0;59.9084376;10.719562666666667;0.0;1709821583.1245744;64.807;1.828991970710583;0.90;-0.111;1.076;66.926;-0.321;-0.222;1.126;59.90843148333333;10.719533266666666;0.0;0.6109024545218011;1.459469991890763;1.9738381457079512e-07;0.0;0.0;0.0;0.0;1.168079055189725;0.0;0.0
2024-03-07_15:26:23:233413;59.908438116666666;10.719565750000001;0.0;59.908438116666666;10.719565750000001;0.0;1709821583.2324278;64.525;1.6863124661783222;0.90;-0.661;0.784;67.525;-1.569;-1.232;1.754;59.90843148333333;10.719533266666666;0.0;0.6814626632093259;1.6450511287960785;2.4920644220438604e-07;0.0;0.0;0.0;0.0;1.1785335774091712;0.0;0.0
2024-03-07_15:26:23:343499;59.90843865;10.719568733333332;0.0;59.90843865;10.719568733333332;0.0;1709821583.3419874;62.778;1.617291140990799;0.90;-0.816;0.531;68.01;1.046;0.12;1.275;59.90843148333333;10.719533266666666;0.0;0.7390249547082408;1.817576303989397;3.018821660427662e-07;-0.9753138284962819;0.34342925914198874;1.0340119535531926;2.8030288427559915;1.1869984242813436;-24.656014061897622;0.0
2024-03-07_15:26:23:452272;59.90843895;10.7195702;0.0;59.90843895;10.7195702;0.0;1709821583.4512787;63.176;0.8107799722552433;0.90;-0.218;0.713;68.339;2.47;0.575;0.999;59.90843148333333;10.719533266666666;0.0;0.7984440959220518;1.9845060608691347;3.5760212319102536e-07;-1.0588097347625187;0.28254544073389143;1.095860383674574;2.8808172889273846;1.1927405575204049;-47.85729717647568;0.0
2024-03-07_15:26:23:561745;59.90843923333333;10.7195717;0.0;59.90843923333333;10.7195717;0.0;1709821583.5599725;63.442;0.8249864527430187;0.90;0.053;0.721;68.473;2.227;-0.244;1.314;59.90843148333333;10.719533266666666;0.0;0.831867359241568;2.066572082471826;3.887344683928262e-07;-1.11757886051556;0.3067376241445703;1.1589091765695505;2.8737227790769357;1.1950792987180772;-54.27028946337883;0.0
2024-03-07_15:26:23:670287;59.90843923333333;10.7195717;0.0;59.90843923333333;10.7195717;0.0;1709821583.669284;64.856;0.0;0.90;0.193;0.652;68.59;1.674;-1.08;1.587;59.90843148333333;10.719533266666666;0.0;0.8634337792705724;2.1505032406586473;4.1946900936062903e-07;-1.1755542634813436;0.3284058919138717;1.2205647284076784;2.8691751119197524;1.1971213339429108;-58.451013083694725;0.0
2024-03-07_15:26:23:779753;59.908439466666664;10.719573183333333;0.0;59.908439466666664;10.719573183333333;0.0;1709821583.7787592;65.988;0.7944674793800106;0.90;0.276;0.526;68.731;0.539;-1.876;1.987;59.90843148333333;10.719533266666666;0.0;0.8634337792705724;2.1505032406586473;4.1946900936062903e-07;-1.2032712193590849;0.43430996653531295;1.2792524279319557;2.795204248420144;1.1995822481882226;-61.54148062748426;0.0
2024-03-07_15:26:23:889028;59.908439466666664;10.719573183333333;0.0;59.908439466666664;10.719573183333333;0.0;1709821583.8874807;66.308;0.0;0.90;0.187;0.121;69.131;-1.175;-1.959;2.194;59.90843148333333;10.719533266666666;0.0;0.8894296665709797;2.2335018323406213;4.527364845796633e-07;-1.258064501229967;0.4566292149980944;1.338370848922219;2.793417660469614;1.2065635651962;-66.96077161147134;0.0
2024-03-07_15:26:23:998472;59.908439683333334;10.7195746;0.0;59.908439683333334;10.7195746;0.0;1709821583.9974272;67.143;0.7536601837283314;0.90;0.117;0.055;69.217;-1.624;-1.741;2.26;59.90843148333333;10.719533266666666;0.0;0.8894296665709797;2.2335018323406213;4.527364845796633e-07;-1.2880665110004461;0.5618202519374402;1.4052605922916614;2.7302962919732976;1.208064548352915;200.0;0.0
2024-03-07_15:26:24:107375;59.908439683333334;10.7195746;0.0;59.908439683333334;10.7195746;0.0;1709821584.1063867;68.194;0.0;0.90;-0.271;-0.098;69.628;-2.646;-0.531;2.958;59.90843148333333;10.719533266666666;0.0;0.9135687061039796;2.3127701494572253;4.840882633083687e-07;-1.3432425142912932;0.5870327028594784;1.4659153612763935;2.729579630467233;1.2152378515786117;79.85357787242374;0.0
2024-03-07_15:26:24:218638;59.908439916666666;10.719575966666667;0.0;59.908439916666666;10.719575966666667;0.0;1709821584.2166414;72.586;0.7325618629326541;0.90;-0.491;-0.121;69.909;-2.642;-0.318;3.703;59.90843148333333;10.719533266666666;0.0;0.9135687061039796;2.3127701494572253;4.840882633083687e-07;-1.375953255947306;0.6928731302638926;1.5405585146931868;2.6751021985389816;1.220142226776716;95.20876684024242;0.0
2024-03-07_15:26:24:327166;59.908439916666666;10.719575966666667;0.0;59.908439916666666;10.719575966666667;0.0;1709821584.32617;77.559;0.0;0.90;-0.797;-0.193;70.469;-2.205;-0.837;5.317;59.90843148333333;10.719533266666666;0.0;0.9395645926499507;2.38924075878855;5.169185555708999e-07;-1.4352948090965518;0.7202376349993576;1.6058684379141945;2.676502352712506;1.229916070587884;95.74544115501422;0.0
2024-03-07_15:26:24:436012;59.90844005;10.719577266666667;0.0;59.90844005;10.719577266666667;0.0;1709821584.435016;89.537;0.6820800467616375;0.90;-0.871;-0.23;70.704;-1.784;-0.952;5.912;59.90843148333333;10.719533266666666;0.0;0.9395645926499507;2.38924075878855;5.169185555708999e-07;-1.4696788092786615;0.8234315322959835;1.684635061614846;2.6308912598923437;1.2340175943300706;112.07614687510672;0.0
2024-03-07_15:26:24:545396;59.908440033333335;10.719578316666666;0.0;59.908440033333335;10.719578316666666;0.0;1709821584.544401;103.972;0.5373785239444833;0.90;-1.007;-0.178;72.116;0.358;1.639;7.567;59.90843148333333;10.719533266666666;0.0;0.9544194037485993;2.4619810997077978;5.447200325803259e-07;-1.520248705692375;0.8541044299396723;1.743746112368975;2.629720750136272;1.2586616433682307;105.03129429955612;0.0
2024-03-07_15:26:24:654056;59.908440033333335;10.719578316666666;0.0;59.908440033333335;10.719578316666666;0.0;1709821584.6530643;121.765;0.0;0.90;-0.954;-0.053;72.436;1.319;2.867;7.863;59.90843148333333;10.719533266666666;0.0;0.952562597751829;2.5207329227105046;5.691625022952174e-07;-1.554986415746127;0.8976821930118613;1.7954988367597378;2.6180371106565907;1.2642466969746127;105.73648775270865;0.0
2024-03-07_15:26:24:761528;59.908439916666666;10.719579083333333;0.0;59.908439916666666;10.719579083333333;0.0;1709821584.7610078;134.789;0.41525482957618304;0.90;-0.511;0.872;73.72;3.628;7.005;8.24;59.90843148333333;10.719533266666666;0.0;0.952562597751829;2.5207329227105046;5.691625022952174e-07;-1.5926116038576519;0.999397386226851;1.8802145772063104;2.5811824659296723;1.2866567245702196;135.17764488410387;0.0
2024-03-07_15:26:24:870234;59.908439916666666;10.719579083333333;0.0;59.908439916666666;10.719579083333333;0.0;1709821584.8692133;153.996;0.0;0.90;-0.161;1.493;74.393;4.421;7.708;8.46;59.90843148333333;10.719533266666666;0.0;0.9395647089457411;2.563631087142582;5.843100047697725e-07;-1.6180843247042143;1.057142786796585;1.9328082557588435;2.562880150982832;1.2984027904361415;120.07968228461395;0.0
2024-03-07_15:26:24:980249;59.90843973333333;10.71957965;0.0;59.90843973333333;10.71957965;0.0;1709821584.9792526;156.523;0.3427566473738711;0.90;0.365;2.29;75.375;3.987;5.782;8.128;59.90843148333333;10.719533266666666;0.0;0.9395647089457411;2.563631087142582;5.843100047697725e-07;-1.6584591623757552;1.1594160295922884;2.0235444949255843;2.531476143928578;1.315541923690726;152.38393887047954;0.0
2024-03-07_15:26:25:088894;59.90843973333333;10.71957965;0.0;59.90843973333333;10.71957965;0.0;1709821585.0870388;158.874;0.0;0.90;0.614;2.543;76.026;2.536;2.425;8.124;59.90843148333333;10.719533266666666;0.0;0.9191394297876193;2.5953384339986196;5.932869490687942e-07;-1.678909449725139;1.2280304882418895;2.080095146965153;2.5100726676400136;1.326904017121209;136.9681692897297;0.0
2024-03-07_15:26:25:195838;59.90843948333333;10.719580066666667;0.0;59.90843948333333;10.719580066666667;0.0;1709821585.1952088;158.786;0.3357908459732557;0.90;0.702;2.351;76.971;-0.407;-3.237;7.91;59.90843148333333;10.719533266666666;0.0;0.9191394297876193;2.5953384339986196;5.932869490687942e-07;-1.7208066203745327;1.3277564574454752;2.1735023890055833;2.484416786393718;1.3433973785525555;170.58782496154785;0.0
2024-03-07_15:26:25:305495;59.90843948333333;10.719580066666667;0.0;59.90843948333333;10.719580066666667;0.0;1709821585.304532;160.909;0.0;0.90;0.308;1.3;78.152;-3.663;-7.723;7.209;59.90843148333333;10.719533266666666;0.0;0.8912867649211713;2.6186526690160123;5.98784285321674e-07;-1.7363913221163991;1.4047649617193851;2.2334769802251384;2.4613794612511164;1.3640097170186085;154.37124410192612;0.0
2024-03-07_15:26:25:416836;59.90843928333334;10.719580483333333;0.0;59.90843928333334;10.719580483333333;0.0;1709821585.4158568;161.697;0.2896906940233208;0.90;0.143;0.981;78.425;-4.156;-7.96;6.938;59.90843148333333;10.719533266666666;0.0;0.8912867649211713;2.6186526690160123;5.98784285321674e-07;-1.78174829485719;1.5064302225662143;2.333229307566532;2.439729303438918;1.3687744658765528;188.54780949191326;0.0
2024-03-07_15:26:25:529086;59.90843928333334;10.719580483333333;0.0;59.90843928333334;10.719580483333333;0.0;1709821585.5271082;162.323;0.0;0.90;-0.381;0.118;79.198;-4.23;-6.615;6.376;59.90843148333333;10.719533266666666;0.0;0.869004634973785;2.641966900137788;6.051708110188514e-07;-1.8059210558141539;1.584203474701241;2.402301294402597;2.4215024961179923;1.382265860994469;176.20423444226742;0.0
2024-03-07_15:26:25:639382;59.90843911666666;10.719580866666666;0.0;59.90843911666666;10.719580866666666;0.0;1709821585.6383843;158.828;0.2549502976630979;0.90;-0.775;-0.399;79.953;-1.7;-2.068;6.469;59.90843148333333;10.719533266666666;0.0;0.869004634973785;2.641966900137788;6.051708110188514e-07;-1.85350838905799;1.6847902504171421;2.504797703649738;2.403841808320966;1.3954430968470264;200.0;0.0
2024-03-07_15:26:25:749344;59.9084389;10.719581233333333;0.0;59.9084389;10.719581233333333;0.0;1709821585.7483068;156.367;0.2882026615467289;0.90;-0.846;-0.431;81.015;0.945;1.156;6.923;59.90843148333333;10.719533266666666;0.0;0.8504361944275335;2.66341599178588;6.118343656158487e-07;-1.8828200984323753;1.761723729719932;2.5785038341874165;2.389409026703375;1.413978493503206;198.12816540018713;0.0
2024-03-07_15:26:25:858491;59.9084389;10.719581233333333;0.0;59.9084389;10.719581233333333;0.0;1709821585.856725;149.701;0.0;0.90;-0.685;-0.242;81.575;2.416;2.551;7.12;59.90843148333333;10.719533266666666;0.0;0.8262972190080019;2.6839325188948138;6.154824740978171e-07;-1.9074130345135303;1.8386226110703685;2.649293790837727;2.374555952557772;1.4237523373143743;200.0;0.0
2024-03-07_15:26:25:966854;59.90843863333333;10.719581633333334;0.0;59.90843863333333;10.719581633333334;0.0;1709821585.965806;147.856;0.3410006042685381;0.90;-0.304;0.15;82.412;3.491;3.314;7.013;59.90843148333333;10.719533266666666;0.0;0.8262972190080019;2.6839325188948138;6.154824740978171e-07;-1.9570091909875278;1.9351290606917448;2.7522008384460923;2.361816053044279;1.438360743153567;200.0;0.0
2024-03-07_15:26:26:075518;59.90843863333333;10.719581633333334;0.0;59.90843863333333;10.719581633333334;0.0;1709821586.074495;138.259;0.0;0.90;-0.17;0.281;82.677;3.426;3.264;6.879;59.90843148333333;10.719533266666666;0.0;0.7965877058356402;2.706314187795066;6.230576314880665e-07;-1.9782982192627836;2.0093798789355817;2.8197998762694976;2.3484002225772165;1.442985865671352;200.0;0.0
2024-03-07_15:26:26:184184;59.90843841666667;10.7195821;0.0;59.90843841666667;10.7195821;0.0;1709821586.1832097;135.791;0.32709630063703915;0.90;0.224;0.713;83.697;1.702;2.241;6.224;59.90843148333333;10.719533266666666;0.0;0.7965877058356402;2.706314187795066;6.230576314880665e-07;-2.030084785169625;2.1049669868978262;2.924402545975317;2.3380873365639636;1.460788224041694;200.0;0.0
2024-03-07_15:26:26:292477;59.90843841666667;10.7195821;0.0;59.90843841666667;10.7195821;0.0;1709821586.291479;127.824;0.0;0.90;0.275;0.856;84.172;0.334;1.694;6.08;59.90843148333333;10.719533266666666;0.0;0.7724487340778108;2.7324261274849486;6.309804210791192e-07;-2.0585500855722128;2.1734856474629374;2.9936045688328226;2.329042707099779;1.469078537988667;200.0;0.0
2024-03-07_15:26:26:401325;59.90843825;10.71958265;0.0;59.90843825;10.71958265;0.0;1709821586.4003673;126.527;0.33008775155336917;0.90;0.16;1.033;84.906;-1.495;1.444;6.285;59.90843148333333;10.719533266666666;0.0;0.7724487340778108;2.7324261274849486;6.309804210791192e-07;-2.1122112200149896;2.2676024924350426;3.098944546398794;2.32073039700139;1.4818892546983056;0.0;200.0
2024-03-07_15:26:26:509917;59.908438116666666;10.719583233333333;0.0;59.908438116666666;10.719583233333333;0.0;1709821586.508377;129.461;0.3320181779630619;0.90;-0.113;1.241;85.689;-2.561;1.951;6.802;59.90843148333333;10.719533266666666;0.0;0.7538803023738356;2.7632009065691605;6.41691532465849e-07;-2.148431173169615;2.3305447962195363;3.169731148383555;2.315557218076551;1.4955551827414209;134.12162016008983;65.87837983991017
2024-03-07_15:26:26:619231;59.908438116666666;10.719583233333333;0.0;59.908438116666666;10.719583233333333;0.0;1709821586.61823;129.991;0.0;0.90;-0.406;1.494;86.533;-2.432;2.149;7.299;59.90843148333333;10.719533266666666;0.0;0.7390255635297891;2.7958408204907115;6.546839855792186e-07;-2.1900508826173803;2.3921291008868786;3.243239815949945;2.3121221566911676;1.5102857616282532;134.56298567861302;65.43701432138697
2024-03-07_15:26:26:728576;59.908438116666666;10.719583233333333;0.0;59.908438116666666;10.719583233333333;0.0;1709821586.7275758;131.11;0.0;0.90;-0.552;1.675;87.131;-1.858;2.215;7.633;59.90843148333333;10.719533266666666;0.0;0.7390255635297891;2.7958408204907115;6.546839855792186e-07;-2.247054843999382;2.484919853752936;3.350236133695146;2.305969165700529;1.5207228305551792;134.48770812525345;65.51229187474655
2024-03-07_15:26:26:836896;59.90843795;10.7195838;0.0;59.90843795;10.7195838;0.0;1709821586.8359394;128.849;0.33908321021598864;0.90;-0.627;1.926;88.085;-0.248;1.887;8.292;59.90843148333333;10.719533266666666;0.0;0.7390255635297891;2.7958408204907115;6.546839855792186e-07;-2.3050148053293453;2.5770040991546685;3.4574619853076394;2.300539562421937;1.537373271619205;138.5926841499062;61.407315850093795
2024-03-07_15:26:26:948347;59.90843775;10.719584416666667;0.0;59.90843775;10.719584416666667;0.0;1709821586.9466884;127.063;0.3708766744004171;0.90;-0.436;2.295;89.916;1.1;1.796;10.049;59.90843148333333;10.719533266666666;0.0;0.7204571309430963;2.8275481688070827;6.648835769729189e-07;-2.3464661047926665;2.6383711769162015;3.5308505559033576;2.297702691495537;1.5693302502232214;146.96497953672952;53.0350204632705
2024-03-07_15:26:27:059325;59.90843775;10.719584416666667;0.0;59.90843775;10.719584416666667;0.0;1709821587.057328;124.193;0.0;0.90;-0.374;2.376;90.339;1.201;1.924;10.622;59.90843148333333;10.719533266666666;0.0;0.6981750123263067;2.8620532263555853;6.799887790065462e-07;-2.38516997986973;2.6961791662627403;3.5997802612744314;2.2950647227136503;1.5767129929591575;134.93725241462786;65.06274758537214
2024-03-07_15:26:27:166484;59.90843745;10.719585316666667;0.0;59.90843745;10.719585316666667;0.0;1709821587.1659272;122.869;0.5565508650352953;0.90;-0.228;2.589;91.714;0.698;1.438;11.768;59.90843148333333;10.719533266666666;0.0;0.6981750123263067;2.8620532263555853;6.799887790065462e-07;-2.446020948773278;2.78612818993986;3.7074962943495016;2.29128246089196;1.6007112701740793;145.92666699270836;54.07333300729162
2024-03-07_15:26:27:276619;59.90843745;10.719585316666667;0.0;59.90843745;10.719585316666667;0.0;1709821587.2746627;119.949;0.0;0.90;-0.2;2.626;92.174;0.262;0.951;11.672;59.90843148333333;10.719533266666666;0.0;0.6647518336554565;2.912411960338255;6.979089080538792e-07;-2.474500216275729;2.8251640473507713;3.7556228797354;2.2901236209500975;1.6087397847332534;136.63394806558296;63.366051934417044
2024-03-07_15:26:27:384879;59.9084371;10.719586533333333;0.0;59.9084371;10.719586533333333;0.0;1709821587.3839164;117.76;0.7180922543885112;0.90;-0.203;2.44;94.353;-0.821;-1.969;10.638;59.90843148333333;10.719533266666666;0.0;0.6647518336554565;2.912411960338255;6.979089080538792e-07;-2.5376728824809405;2.9143013260159076;3.8643157062146463;2.287222953762455;1.6467705091342097;155.62252262991495;44.377477370085046
2024-03-07_15:26:27:494379;59.908436716666664;10.71958815;0.0;59.908436716666664;10.71958815;0.0;1709821587.4933836;115.976;0.9138249873188112;0.90;-0.284;2.271;95.208;-1.412;-2.23;10.791;59.90843148333333;10.719533266666666;0.0;0.6257581311580382;2.980489504848396;7.256733337568377e-07;-2.562948277038579;2.9348378112275406;3.8964056319877534;2.2886538712984485;1.6616930742387612;142.39223357140824;57.60776642859176
2024-03-07_15:26:27:604697;59.908436716666664;10.71958815;0.0;59.908436716666664;10.71958815;0.0;1709821587.6037002;116.057;0.0;0.90;-0.463;1.989;96.499;-1.901;-2.571;10.827;59.90843148333333;10.719533266666666;0.0;0.583050758315824;3.0709487023486135;7.642035573796058e-07;-2.5859860163280612;2.932962981916587;3.910191239560709;2.293407012510447;1.684225274882008;145.47289503351777;54.52710496648223
2024-03-07_15:26:27:715922;59.90843635;10.719590016666666;0.0;59.90843635;10.719590016666666;0.0;1709821587.7149107;116.365;1.0084660123058404;0.90;-0.59;1.762;97.343;-1.863;-3.042;10.535;59.90843148333333;10.719533266666666;0.0;0.583050758315824;3.0709487023486135;7.642035573796058e-07;-2.653249018019213;3.0215257013390078;4.021112770797668;2.291388222478539;1.6989558537688403;145.8068728859281;54.19312711407191
2024-03-07_15:26:27:827157;59.90843635;10.719590016666666;0.0;59.90843635;10.719590016666666;0.0;1709821587.8261597;116.365;0.0;0.90;-0.737;1.418;98.572;-1.194;-2.839;10.3;59.90843148333333;10.719533266666666;0.0;0.5422002456378204;3.1753964308358533;8.129096092934773e-07;-2.6806659617974447;3.004917372200558;4.026847205009414;2.299225743774195;1.7204059502758506;144.89881977785058;55.10118022214941
2024-03-07_15:26:27:936374;59.90843591666667;10.719592016666667;0.0;59.90843591666667;10.719592016666667;0.0;1709821587.9354112;117.051;1.1155717395951925;0.90;-0.841;1.234;100.197;-0.423;-0.729;10.2;59.90843148333333;10.719533266666666;0.0;0.5422002456378204;3.1753964308358533;8.129096092934773e-07;-2.748654640817378;3.090435270190273;4.135927041634431;2.29772799865574;1.7487675506207585;155.3484718210442;44.651528178955786
2024-03-07_15:26:28:048738;59.90843591666667;10.719592016666667;0.0;59.90843591666667;10.719592016666667;0.0;1709821588.0467436;117.554;0.0;0.90;-0.839;1.204;101.007;-0.014;-0.536;10.208;59.90843148333333;10.719533266666666;0.0;0.49392236091546193;3.2873047178219754;8.639013075739665e-07;-2.770617329871835;3.0649042993197155;4.131580660301165;2.30580690018769;1.7629047175619126;143.2790823394867;56.7209176605133
2024-03-07_15:26:28:159469;59.90843541666667;10.719594233333334;0.0;59.90843541666667;10.719594233333334;0.0;1709821588.1579614;118.006;1.2225268552639554;0.90;-0.732;1.181;102.583;0.846;-0.248;9.847;59.90843148333333;10.719533266666666;0.0;0.49392236091546193;3.2873047178219754;8.639013075739665e-07;-2.8417413624858736;3.150406518888875;4.242706118212831;2.3047283735988966;1.790411106573343;156.63974621763947;43.360253782360545
2024-03-07_15:26:28:267774;59.90843541666667;10.719594233333334;0.0;59.90843541666667;10.719594233333334;0.0;1709821588.2668123;118.18;0.0;0.90;-0.69;1.179;102.971;0.913;-0.193;9.799;59.90843148333333;10.719533266666666;0.0;0.43821710739229014;3.411336408201602;9.255165895061257e-07;-2.856563158420309;3.1092865220127783;4.22227613426864;2.313858131074137;1.7971829840710811;140.46558820316787;59.534411796832124
