;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N
2024-03-07_15:52:18:413531;59.908368083333336;10.719495616666666;0.0;59.908368083333336;10.719495616666666;0.0;1709823138.4119692;159.695;0.5292179175877524;0.88;0.493;0.799;162.276;2.676;-0.097;0.67;59.908370983333334;10.719486133333334;0.0;-0.27481309672304993;0.4989252734222506;2.447698863039527e-08;0.0;0.0;0.0;0.0;2.8322504969663185;0.0;0.0
2024-03-07_15:52:18:521099;59.908367033333334;10.71949685;0.0;59.908367033333334;10.71949685;0.0;1709823138.520084;158.45;1.256256660206494;0.88;0.327;0.826;162.433;-3.449;-0.153;0.351;59.908370983333334;10.719486133333334;0.0;-0.32309107429047107;0.5306326807477766;2.9890301678214826e-08;0.0;0.0;0.0;0.0;2.8349906638919493;0.0;0.0
2024-03-07_15:52:18:631543;59.9083658;10.7194983;0.0;59.9083658;10.7194983;0.0;1709823138.6305451;160.249;1.4445975650161573;0.88;-0.88;0.903;162.489;-0.333;1.047;-0.102;59.908370983333334;10.719486133333334;0.0;-0.44007232955136366;0.5996429252804039;4.1809187611985266e-08;0.0;0.0;0.0;0.0;2.8359680482730663;0.0;0.0
2024-03-07_15:52:18:741485;59.90836436666667;10.719499866666666;0.0;59.90836436666667;10.719499866666666;0.0;1709823138.7405038;160.741;1.6566922320296482;0.88;-0.328;1.346;162.426;2.595;0.998;0.022;59.908370983333334;10.719486133333334;0.0;-0.5774788814055677;0.6807765967207577;6.224947046717944e-08;0.0;0.0;0.0;0.0;2.8348684908443094;0.0;0.0
2024-03-07_15:52:18:851690;59.9083628;10.71950145;0.0;59.9083628;10.71950145;0.0;1709823138.8506937;158.133;1.77639255134879;0.88;0.032;1.333;162.355;-0.945;-0.316;-0.431;59.908370983333334;10.719486133333334;0.0;-0.7371675757614016;0.7684382738424581;8.733568090946164e-08;0.0;0.0;0.0;0.0;2.8336293070753937;0.0;0.0
2024-03-07_15:52:18:959865;59.90836121666667;10.71950325;0.0;59.90836121666667;10.71950325;0.0;1709823138.95791;155.788;1.8945646860378484;0.88;-0.696;1.271;162.197;-2.594;-0.413;-0.457;59.908370983333334;10.719486133333334;0.0;-0.9117110309716876;0.8570325326646048;1.2065484539247606e-07;0.0;0.0;0.0;0.0;2.8308716868572428;0.0;0.0
2024-03-07_15:52:19:067630;59.9083596;10.7195052;0.0;59.9083596;10.7195052;0.0;1709823139.0666294;156.382;1.9369636274371826;0.88;-0.786;0.674;161.981;2.332;-2.375;-0.007;59.908370983333334;10.719486133333334;0.0;-1.088111326061339;0.9577502208268585;1.6220337678563013e-07;0.0;0.0;0.0;0.0;2.8271017756729346;0.0;0.0
2024-03-07_15:52:19:177281;59.9083588;10.7195061;0.0;59.9083588;10.7195061;0.0;1709823139.1767285;156.921;0.9298121425365086;0.88;0.469;0.386;161.889;2.272;2.09;-0.152;59.908370983333334;10.719486133333334;0.0;-1.2682253075945322;1.0668610573172896;2.1418410967033452e-07;0.8370247434278557;1.8379758325606688;2.0195954006155667;1.1434560887900764;2.8254960727611005;-4.689179367305123;0.0
2024-03-07_15:52:19:286159;59.9083571;10.719508066666666;0.0;59.9083571;10.719508066666666;0.0;1709823139.285162;157.866;2.0200973425398483;0.88;0.48;1.335;161.85;-1.272;1.993;0.026;59.908370983333334;10.719486133333334;0.0;-1.3573538749881477;1.1172199102503273;2.396639269264256e-07;0.877642466238852;1.9428626277380954;2.131893873720545;1.1465075991554523;2.8248153943528225;-31.562203981326434;0.0
2024-03-07_15:52:19:395782;59.9083556;10.719509783333333;0.0;59.9083556;10.719509783333333;0.0;1709823139.393761;160.286;1.774920926595115;0.88;-0.349;0.591;161.843;-1.286;-2.839;-0.001;59.908370983333334;10.719486133333334;0.0;-1.5467520794991207;1.227263336458879;3.0405718243198265e-07;1.0159314948981377;1.98749033979433;2.2320919902866336;1.0982582626287332;2.8246932213051825;-55.53961327559143;0.0
2024-03-07_15:52:19:505657;59.908354;10.7195114;0.0;59.908354;10.7195114;0.0;1709823139.5046296;160.833;1.8030001315941884;0.88;-0.439;0.524;161.883;0.332;1.667;0.374;59.908370983333334;10.719486133333334;0.0;-1.7138681391135744;1.3233182013575104;3.662687055872027e-07;1.12855993892476;2.047672500879446;2.338078314899598;1.067076155902042;2.8253913530059807;-80.90214075547377;0.0
2024-03-07_15:52:19:614907;59.90835323333334;10.719512166666666;0.0;59.90835323333334;10.719512166666666;0.0;1709823139.6139452;160.584;0.8743693675339798;0.88;-0.415;0.742;161.942;0.236;1.679;0.704;59.908370983333334;10.719486133333334;0.0;-1.8921252711724168;1.413777653180134;4.360317015228432e-07;1.2502822564418323;2.1111192019141023;2.4535749439264567;1.036104695332758;2.826421097264657;-108.5404840816011;0.0
2024-03-07_15:52:19:723083;59.90835323333334;10.719512166666666;0.0;59.90835323333334;10.719512166666666;0.0;1709823139.7220788;160.282;0.0;0.88;-0.423;0.831;162.073;-0.125;-0.261;0.898;59.908370983333334;10.719486133333334;0.0;-1.9775401455283632;1.4566759531607585;4.699700267840612e-07;1.2769837406006979;2.220326742251381;2.5613547813833173;1.0488619100526797;2.8287074785847697;-134.33219918502783;0.0
2024-03-07_15:52:19:832803;59.908352550000004;10.719512883333334;0.0;59.908352550000004;10.719512883333334;0.0;1709823139.8311865;159.731;0.788634375984545;0.88;-0.441;0.751;162.142;-0.175;-1.164;0.952;59.908370983333334;10.719486133333334;0.0;-1.9775401455283632;1.4566759531607585;4.699700267840612e-07;1.2155626071974848;2.372023695244272;2.665349669896435;1.0972320316686444;2.829911755768646;-159.21817600621694;0.0
2024-03-07_15:52:19:941472;59.90835191666667;10.71951355;0.0;59.90835191666667;10.71951355;0.0;1709823139.9404762;160.219;0.7302955602737362;0.88;-0.467;0.404;162.339;-0.049;-2.563;1.49;59.908370983333334;10.719486133333334;0.0;-2.053670795669719;1.496776538444975;5.051292690794185e-07;1.2280275846931854;2.482064688306731;2.7692412075705084;1.111349090316881;2.8333500543950745;-184.07942097162268;0.0
2024-03-07_15:52:20:051007;59.90835191666667;10.71951355;0.0;59.90835191666667;10.71951355;0.0;1709823140.049988;161.585;0.0;0.88;-0.463;0.181;162.482;0.162;-2.906;1.947;59.908370983333334;10.719486133333334;0.0;-2.124230907811169;1.5340794097114303;5.370047344577245e-07;1.2319750128884284;2.594963738092967;2.872559700754515;1.127546962853016;2.8358458752254263;-200.0;0.0
2024-03-07_15:52:20:159813;59.9083513;10.7195142;0.0;59.9083513;10.7195142;0.0;1709823140.158817;164.704;0.7142978353296807;0.88;-0.411;-0.296;162.906;0.536;-2.98;3.205;59.908370983333334;10.719486133333334;0.0;-2.124230907811169;1.5340794097114303;5.370047344577245e-07;1.1633651272260668;2.7430753178384917;2.979577255011265;1.1696799274613758;2.8432460712538825;-200.0;0.0
2024-03-07_15:52:20:270068;59.9083513;10.7195142;0.0;59.9083513;10.7195142;0.0;1709823140.269071;170.366;0.0;0.88;-0.386;-0.418;163.056;0.707;-3.1;3.745;59.908370983333334;10.719486133333334;0.0;-2.1929341748870264;1.5704497105918307;5.690381408296474e-07;1.1601219372093676;2.8555579300767278;3.08222225045802;1.1848981688716296;2.8458640651318743;-200.0;0.0
2024-03-07_15:52:20:377575;59.90835071666667;10.7195147;0.0;59.90835071666667;10.7195147;0.0;1709823140.3765626;172.657;0.6582445099386277;0.88;-0.332;-0.789;163.638;0.425;-3.102;5.473;59.908370983333334;10.719486133333334;0.0;-2.1929341748870264;1.5704497105918307;5.690381408296474e-07;1.0871991790620181;3.0003325020614957;3.191237562119079;1.2231534691801211;2.856021881378481;-200.0;0.0
2024-03-07_15:52:20:487472;59.90835071666667;10.7195147;0.0;59.90835071666667;10.7195147;0.0;1709823140.4855137;-168.051;0.0;0.88;-0.319;-1.029;164.174;0.197;-2.983;7.105;59.908370983333334;10.719486133333334;0.0;-2.2579237547134303;1.5984268711608278;5.975647223710467e-07;1.0763056015856973;3.11709447888666;3.2976827831540207;1.2383224844628984;2.8653768461691707;-200.0;0.0
2024-03-07_15:52:20:595753;59.9083503;10.719514916666666;0.0;59.9083503;10.719514916666666;0.0;1709823140.594748;-139.479;0.4392219205643481;0.88;-0.34;-1.286;165.244;0.025;-0.796;10.507;59.908370983333334;10.719486133333334;0.0;-2.2579237547134303;1.5984268711608278;5.975647223710467e-07;0.9982517987758728;3.260242255480293;3.4096460546775953;1.273670850936144;2.8840518691655097;-200.0;0.0
2024-03-07_15:52:20:704238;59.9083503;10.719514916666666;0.0;59.9083503;10.719514916666666;0.0;1709823140.7032425;-113.5;0.0;0.88;-0.383;-1.175;167.125;0.144;1.884;13.142;59.908370983333334;10.719486133333334;0.0;-2.304344886459891;1.6105503156823129;6.18643215211101e-07;0.9644542469584896;3.389700264459101;3.5242360700370754;1.2935966014311124;2.9168815123955234;-200.0;0.0
2024-03-07_15:52:20:812693;59.9083501;10.7195148;0.0;59.9083501;10.7195148;0.0;1709823140.8116927;-83.881;0.2140956946629795;0.88;-0.419;-0.952;168.251;-0.043;2.854;14.38;59.908370983333334;10.719486133333334;0.0;-2.304344886459891;1.6105503156823129;6.18643215211101e-07;0.8815503670976459;3.5306116291427756;3.6390039194219344;1.3261115960554741;2.9365339197729794;-200.0;0.0
2024-03-07_15:52:20:922272;59.9083501;10.7195148;0.0;59.9083501;10.7195148;0.0;1709823140.921275;-66.58;0.0;0.88;-0.526;-0.591;170.094;-0.469;2.953;16.082;59.908370983333334;10.719486133333334;0.0;-2.326627034422069;1.6040223276710182;6.244304153746327e-07;0.8185414118114664;3.6768289490728394;3.76683967850908;1.3517468637371293;2.9687003378872348;-200.0;0.0
2024-03-07_15:52:21:032054;59.90835015;10.71951435;0.0;59.90835015;10.71951435;0.0;1709823141.031023;-60.278;0.2349767220221518;0.88;-0.545;-0.495;170.766;-0.267;2.374;16.872;59.908370983333334;10.719486133333334;0.0;-2.326627034422069;1.6040223276710182;6.244304153746327e-07;0.7305464152735848;3.8157690926834853;3.885072950865612;1.3816308699292583;2.9804289504606367;-200.0;0.0
2024-03-07_15:52:21:140360;59.90835015;10.71951435;0.0;59.90835015;10.71951435;0.0;1709823141.1393616;-54.626;0.0;0.88;-0.314;-0.252;173.738;2.751;0.513;19.5;59.908370983333334;10.719486133333334;0.0;-2.321056509048839;1.578842904992379;6.170588566778434e-07;0.6353157507287737;3.977513208697582;4.027932152915166;1.4124073845479186;3.0323001358299084;0.0;-200.0
2024-03-07_15:52:21:249565;59.90835045;10.719513616666667;0.0;59.90835045;10.719513616666667;0.0;1709823141.2485704;-46.453;0.48460243671128683;0.88;-0.006;-0.255;175.311;4.264;-0.539;19.747;59.908370983333334;10.719486133333334;0.0;-2.321056509048839;1.578842904992379;6.170588566778434e-07;0.5436352825495927;4.112307972780486;4.148085845715674;1.4393613241744476;3.0597541649637794;0.0;-200.0
2024-03-07_15:52:21:357043;59.908351;10.719512683333333;0.0;59.908351;10.719512683333333;0.0;1709823141.3560476;-37.724;0.7491019155613784;0.88;0.757;-0.415;178.462;5.004;-1.148;19.78;59.908370983333334;10.719486133333334;0.0;-2.28763330731364;1.5378097617827424;5.939768089602282e-07;0.41736700274236593;4.28519891427217;4.305476158319488;1.473705217622942;3.11474948969412;0.0;-200.0
2024-03-07_15:52:21:465574;59.908351;10.719512683333333;0.0;59.908351;10.719512683333333;0.0;1709823141.4647064;-28.968;0.0;0.88;1.034;-0.547;179.986;3.249;-1.605;18.9;59.908370983333334;10.719486133333334;0.0;-2.2263574277959686;1.4855857549959632;5.603130075471086e-07;0.2596658653825843;4.469744256565084;4.4772804335602485;1.512767427863972;3.1413483074945137;0.0;-200.0
2024-03-07_15:52:21:574598;59.90835186666666;10.71951175;0.0;59.90835186666666;10.71951175;0.0;1709823141.5736022;-24.318;1.008067595999158;0.88;1.174;-0.697;-177.771;0.701;-0.913;18.6;59.908370983333334;10.719486133333334;0.0;-2.2263574277959686;1.4855857549959632;5.603130075471086e-07;0.16175702914524948;4.5995956857587545;4.602439115178869;1.5356431514908593;-3.1026892645628394;0.0;-200.0
2024-03-07_15:52:21:684735;59.90835186666666;10.71951175;0.0;59.90835186666666;10.71951175;0.0;1709823141.6830394;-15.831;0.0;0.88;1.108;-0.782;-176.313;-0.549;-0.926;18.257;59.908370983333334;10.719486133333334;0.0;-2.1298014849835507;1.4333617363608493;5.154358793113545e-07;-0.03619969466294748;4.78181826768569;4.781955286602569;1.578366460400188;-3.077242364068762;0.0;-200.0
2024-03-07_15:52:21:792789;59.908353;10.71951105;0.0;59.908353;10.71951105;0.0;1709823141.7917576;-9.814;1.2159974806259617;0.88;0.795;-1.001;-173.533;-1.661;-1.272;16.838;59.908370983333334;10.719486133333334;0.0;-2.1298014849835507;1.4333617363608493;5.154358793113545e-07;-0.13859231039743314;4.908740872135543;4.9106969747964815;1.5990226083388615;-3.02872221086332;0.0;-200.0
2024-03-07_15:52:21:903960;59.908353;10.71951105;0.0;59.908353;10.71951105;0.0;1709823141.9019635;-4.151;0.0;0.88;0.548;-1.156;-171.698;-1.41;-0.781;14.692;59.908370983333334;10.719486133333334;0.0;-2.0035360071422867;1.39419370383902;4.6396433106554724e-07;-0.37074995586954396;5.074846829816771;5.088371633035327;1.64372315183422;-2.996695419089224;0.0;-200.0
2024-03-07_15:52:22:013196;59.90835445;10.719510683333333;0.0;59.90835445;10.719510683333333;0.0;1709823142.0122344;-0.708;1.4767545247206975;0.88;0.49;-1.174;-171.146;-1.114;-0.315;13.968;59.908370983333334;10.719486133333334;0.0;-2.0035360071422867;1.39419370383902;4.6396433106554724e-07;-0.47879033693199835;5.200090397032012;5.222085821206313;1.6626109214890834;-2.987061201618215;0.0;-200.0
2024-03-07_15:52:22:121507;59.90835445;10.719510683333333;0.0;59.90835445;10.719510683333333;0.0;1709823142.1205099;2.11;0.0;0.88;0.385;-1.123;-169.361;0.149;0.671;9.855;59.908370983333334;10.719486133333334;0.0;-1.841990458337051;1.3736770811287164;4.121820171842927e-07;-0.7479527429884794;5.34131050191403;5.393424810229684;1.7099233501679045;-2.955907074470116;0.0;-200.0
2024-03-07_15:52:22:231922;59.90835611666667;10.7195108;0.0;59.90835611666667;10.7195108;0.0;1709823142.2309263;6.073;1.6827141710137643;0.88;0.407;-1.057;-168.721;0.686;0.932;7.694;59.908370983333334;10.719486133333334;0.0;-1.841990458337051;1.3736770811287164;4.121820171842927e-07;-0.8601142017911085;5.463041693859536;5.530336426382252;1.7269568043803976;-2.9447369672573527;0.0;-200.0
2024-03-07_15:52:22:339818;59.90835611666667;10.7195108;0.0;59.90835611666667;10.7195108;0.0;1709823142.3382795;8.958;0.0;0.88;0.533;-0.909;-168.012;1.547;1.582;5.289;59.908370983333334;10.719486133333334;0.0;-1.656305909067474;1.3802050088592757;3.6230900357647755e-07;-1.157385785077347;5.573712802935516;5.692610672187796;1.7755374615197017;-2.932362582860713;0.0;-200.0
2024-03-07_15:52:22:448063;59.90835795;10.7195113;0.0;59.90835795;10.7195113;0.0;1709823142.447064;11.041;1.8951254270263973;0.88;0.573;-0.843;-167.838;1.107;1.657;4.449;59.908370983333334;10.719486133333334;0.0;-1.656305909067474;1.3802050088592757;3.6230900357647755e-07;-1.271227128113605;5.689463375148202;5.829752302491482;1.790620995837891;-2.9293257099622427;0.0;-200.0
2024-03-07_15:52:22:556699;59.90835991666667;10.719512166666666;0.0;59.90835991666667;10.719512166666666;0.0;1709823142.5548565;13.321;2.081868082154437;0.88;0.678;-0.621;-167.522;0.765;1.777;2.025;59.908370983333334;10.719486133333334;0.0;-1.452052896149105;1.4081820598797758;3.1939177802531304e-07;-1.5912997144261312;5.775483933135881;5.9906969079601575;1.8396520899055242;-2.923810469525941;0.0;-200.0
2024-03-07_15:52:22:666141;59.90835991666667;10.719512166666666;0.0;59.90835991666667;10.719512166666666;0.0;1709823142.6641333;15.033;0.0;0.88;0.665;-0.437;-167.467;-1.412;0.364;-0.809;59.908370983333334;10.719486133333334;0.0;-1.2329451105245024;1.456675660513901;2.847970677066769e-07;-1.929087942630189;5.84005018289361;6.150411891013225;1.8898328301803806;-2.922850538437344;0.0;-200.0
2024-03-07_15:52:22:774443;59.90836193333333;10.719513366666666;0.0;59.90836193333333;10.719513366666666;0.0;1709823142.7734478;16.057;2.1451595302574673;0.88;0.423;-0.409;-167.637;-2.436;0.119;-1.81;59.908370983333334;10.719486133333334;0.0;-1.2329451105245024;1.456675660513901;2.847970677066769e-07;-2.049108862971009;5.950699123103608;6.2936211504993205;1.9024267380086388;-2.925817598165734;0.0;-200.0
2024-03-07_15:52:22:882803;59.90836193333333;10.719513366666666;0.0;59.90836193333333;10.719513366666666;0.0;1709823142.8812423;17.688;0.0;0.88;0.155;-0.386;-167.867;-3.406;0.432;-3.026;59.908370983333334;10.719486133333334;0.0;-1.0082667812770427;1.5238206689061988;2.5986453894288886e-07;-2.3949776999725625;5.991684412313307;6.452611895978568;1.9510586543943071;-2.929831855445321;0.0;-200.0
2024-03-07_15:52:22:991251;59.90836396666667;10.719514716666668;0.0;59.90836396666667;10.719514716666668;0.0;1709823142.9897037;18.457;2.201681376484762;0.88;-0.244;-0.276;-168.348;-3.058;1.382;-4.877;59.908370983333334;10.719486133333334;0.0;-1.0082667812770427;1.5238206689061988;2.5986453894288886e-07;-2.518116632761198;6.098009052227752;6.597471165320861;1.9624085346827804;-2.938226889147414;0.0;-200.0
2024-03-07_15:52:23:099957;59.90836396666667;10.719514716666668;0.0;59.90836396666667;10.719514716666668;0.0;1709823143.098269;18.931;0.0;0.88;-0.614;0.006;-169.276;-1.447;2.051;-6.44;59.908370983333334;10.719486133333334;0.0;-0.7817315998642554;1.5993588051806396;2.4673889525983483e-07;-2.869624663088844;6.126877193030596;6.7656019573639;2.0088185107504213;-2.9544235446059215;0.0;-200.0
2024-03-07_15:52:23:208861;59.908365966666665;10.7195162;0.0;59.908365966666665;10.7195162;0.0;1709823143.2068644;19.25;2.1895742543012315;0.88;-0.655;0.088;-169.565;-0.973;2.092;-7.069;59.908370983333334;10.719486133333334;0.0;-0.7817315998642554;1.5993588051806396;2.4673889525983483e-07;-2.9963163780252304;6.229262595459122;6.912425357311886;2.0191340828898023;-2.959467546144185;0.0;-200.0
2024-03-07_15:52:23:318079;59.908365966666665;10.7195162;0.0;59.908365966666665;10.7195162;0.0;1709823143.3165324;19.404;0.0;0.88;-0.64;0.361;-170.929;0.744;1.496;-8.943;59.908370983333334;10.719486133333334;0.0;-0.5589101070068447;1.6823574990370331;2.449744652688324e-07;-3.3487563093651427;6.247552431460177;7.088446952849179;2.062835959086639;-2.9832738371413874;0.0;-200.0
2024-03-07_15:52:23:427311;59.90836796666667;10.7195178;0.0;59.90836796666667;10.7195178;0.0;1709823143.4263132;19.306;2.1873975347409615;0.88;-0.6;0.406;-171.31;1.152;1.046;-9.844;59.908370983333334;10.719486133333334;0.0;-0.5589101070068447;1.6823574990370331;2.449744652688324e-07;-3.4795903515435342;6.346373609755686;7.237679670250561;2.0723181174445244;-2.989923541591486;0.0;-200.0
2024-03-07_15:52:23:537245;59.90836796666667;10.7195178;0.0;59.90836796666667;10.7195178;0.0;1709823143.5355732;19.159;0.0;0.88;-0.485;0.48;-172.552;1.127;0.423;-10.545;59.908370983333334;10.719486133333334;0.0;-0.33608860823105363;1.7718841775105836;2.530980086346002e-07;-3.8353652076563054;6.353880363728965;7.421712871883487;2.113877487402098;-3.0116005309012555;0.0;-200.0
2024-03-07_15:52:23:645320;59.90836996666667;10.7195194;0.0;59.90836996666667;10.7195194;0.0;1709823143.6437695;18.896;2.2194318791063443;0.88;-0.406;0.477;-174.372;0.259;0.065;-12.088;59.908370983333334;10.719486133333334;0.0;-0.33608860823105363;1.7718841775105836;2.530980086346002e-07;-3.96800360383295;6.447400126571498;7.57060241936832;2.122493242757061;-3.0433655232875525;0.0;-200.0
2024-03-07_15:52:23:754566;59.90837205;10.719520966666666;0.0;59.90837205;10.719520966666666;0.0;1709823143.7535694;18.416;2.2596390980853847;0.88;-0.407;0.502;-175.882;0.087;0.468;-12.857;59.908370983333334;10.719486133333334;0.0;-0.1132671055729498;1.8614108448710385;2.710060496083355e-07;-4.326251923520969;6.450090305474269;7.766602903106482;2.161604900609992;-3.0697199949926666;26.69970958112225;-173.30029041887775
2024-03-07_15:52:23:862575;59.90837205;10.719520966666666;0.0;59.90837205;10.719520966666666;0.0;1709823143.8618398;17.736;0.0;0.88;-0.417;0.555;-176.959;0.079;0.752;-13.426;59.908370983333334;10.719486133333334;0.0;0.1188386233570285;1.9490723557930012;2.9778553529286045e-07;-4.694787103555078;6.452098104954368;7.979385684603974;2.1998310078565453;-3.0885171910366456;28.34153322028834;-171.65846677971166
2024-03-07_15:52:23:973042;59.90837415;10.71952255;0.0;59.90837415;10.71952255;0.0;1709823143.9710193;17.516;2.2914076438845568;0.88;-0.418;0.64;-178.657;0.265;0.705;-14.316;59.908370983333334;10.719486133333334;0.0;0.1188386233570285;1.9490723557930012;2.9778553529286045e-07;-4.833093646929218;6.539796829449999;8.131896259204973;2.2072383616602704;-3.1181528817355093;3.930103763150157;-196.06989623684984
2024-03-07_15:52:24:081925;59.90837415;10.71952255;0.0;59.90837415;10.71952255;0.0;1709823144.0803723;16.62;0.0;0.88;-0.411;0.689;-179.865;0.314;0.701;-15.091;59.908370983333334;10.719486133333334;0.0;0.3528012018496185;2.037666425111581;3.337872785669216e-07;-5.207003629305421;6.536758765092031;8.35715872462689;2.243443960014455;-3.139236459099601;53.68873643121407;-146.31126356878593
2024-03-07_15:52:24:192165;59.9083763;10.719524066666667;0.0;59.9083763;10.719524066666667;0.0;1709823144.1906037;15.192;2.305350070111403;0.88;-0.42;0.727;177.599;0.115;0.113;-16.097;59.908370983333334;10.719486133333334;0.0;0.3528012018496185;2.037666425111581;3.337872785669216e-07;-5.349476208408312;6.620667075626626;8.511764108022085;2.250394234785989;3.099687298249409;56.869602423820766;-143.13039757617923
2024-03-07_15:52:24:300246;59.9083763;10.719524066666667;0.0;59.9083763;10.719524066666667;0.0;1709823144.2986999;13.954;0.0;0.88;-0.459;0.723;175.608;-0.078;0.187;-16.776;59.908370983333334;10.719486133333334;0.0;0.5923343161912463;2.122530198601321;3.792519708278874e-07;-5.73005070445289;6.615787607419502;8.75226409234128;2.284573440417592;3.064937792842202;108.53384744480843;-91.46615255519157
