;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N
2024-03-07_15:40:10:034603;59.90845301666667;10.7194464;0.0;59.90845301666667;10.7194464;0.0;1709822410.0346034;86.683;3581935.9555654833;0;0.0;0.0;0.0;0.0;0.0;0.0;59.908642666666665;10.71945885;0.0;0.0;0.0;0.0;;;;;;;
2024-03-07_15:40:16:064031;59.90845328333333;10.719446866666667;0.0;59.90845328333333;10.719446866666667;0.0;1709822416.063032;88.507;0.006561180426414913;0.88;-0.392;0.651;-179.759;2.263;-1.402;-0.877;59.90845301666667;10.7194464;0.0;-21.129045218385656;-0.6966284714971516;3.500668261402495e-05;21.129045218385656;0.6966284714971516;21.140526083044534;0.03295824347218964;-3.1373864100924864;0.0;-200.0
2024-03-07_15:40:16:173164;59.90845348333333;10.7194472;0.0;59.90845348333333;10.7194472;0.0;1709822416.1721666;92.537;0.2662582011336774;0.88;0.168;0.513;179.951;0.264;0.726;-0.742;59.90845301666667;10.7194464;0.0;0.02970952703172234;0.0261119103973399;1.130773375976335e-09;0.0;0.0;0.0;0.0;3.1407374422563157;0.0;200.0
2024-03-07_15:40:16:283067;59.90845371666666;10.71944755;0.0;59.90845371666666;10.71944755;0.0;1709822416.2815177;93.321;0.29763840059013963;0.88;-0.197;1.089;179.578;-0.752;1.118;-0.818;59.90845301666667;10.7194464;0.0;0.05199167444854183;0.044763274602539996;7.988164851813195e-10;0.0;0.0;0.0;0.0;3.134227364146377;0.0;0.0
2024-03-07_15:40:16:391957;59.90845395;10.71944775;0.0;59.90845395;10.71944775;0.0;1709822416.3909607;90.442;0.2586028748587321;0.88;-0.356;1.048;179.384;-0.547;-1.126;-0.188;59.90845301666667;10.7194464;0.0;0.07798751188595707;0.06434720685534644;7.83541648230468e-10;0.0;0.0;0.0;0.0;3.130841425397508;0.0;0.0
2024-03-07_15:40:16:499268;59.90845418333333;10.719448016666666;0.0;59.90845418333333;10.719448016666666;0.0;1709822416.4986398;97.42;0.2783612439830294;0.88;-0.774;0.925;179.217;-0.608;1.123;-0.642;59.90845301666667;10.7194464;0.0;0.10398334978675405;0.07553802486394756;-3.960450717377384e-11;0.0;0.0;0.0;0.0;3.127926725546678;0.0;0.0
2024-03-07_15:40:16:609446;59.90845431666666;10.719448416666667;0.0;59.90845431666666;10.719448416666667;0.0;1709822416.6084504;128.967;0.24462708298548919;0.88;-0.549;1.264;178.953;1.934;-0.098;-0.736;59.90845301666667;10.7194464;0.0;0.1299791862880177;0.09045911559345396;1.5554230820002957e-09;0.0;0.0;0.0;0.0;3.123319056321413;0.0;0.0
2024-03-07_15:40:16:717774;59.90845425;10.719448616666666;0.0;59.90845425;10.719448616666666;0.0;1709822416.7167566;143.043;0.1240125293685935;0.88;0.318;0.931;178.587;0.975;0.129;-0.632;59.90845301666667;10.7194464;0.0;0.1448339505489215;0.11284075199469712;2.014352559753796e-09;0.0;0.0;0.0;0.0;3.116931151259113;0.0;0.0
2024-03-07_15:40:16:826889;59.90845401666667;10.719449016666667;0.0;59.90845401666667;10.719449016666667;0.0;1709822416.8258736;160.272;0.3143722801807646;0.88;0.169;1.251;178.511;-0.927;1.081;0.067;59.90845301666667;10.7194464;0.0;0.13740656935239506;0.12403157055092215;2.864277912073554e-09;0.0;0.0;0.0;0.0;3.1156047010275976;0.0;0.0
2024-03-07_15:40:16:935761;59.9084536;10.719449166666667;0.0;59.9084536;10.719449166666667;0.0;1709822416.934766;164.489;0.4332145457491705;0.88;-0.185;1.317;178.375;-1.423;-0.48;-0.367;59.90845301666667;10.7194464;0.0;0.11141073379346558;0.14641320852075917;2.8917096009384302e-09;0.0;0.0;0.0;0.0;3.1132310532448852;0.0;0.0
2024-03-07_15:40:17:046541;59.908453;10.71944935;0.0;59.908453;10.71944935;0.0;1709822417.0455172;158.697;0.6106390055787274;0.88;-1.34;1.107;178.393;-3.427;-0.515;0.462;59.90845301666667;10.7194464;0.0;0.06498959633736705;0.15480632426140994;3.166403673982021e-09;0.0;0.0;0.0;0.0;3.1135452125102443;0.0;0.0
2024-03-07_15:40:17:155186;59.90845218333333;10.719449816666668;0.0;59.90845218333333;10.719449816666668;0.0;1709822417.154169;162.434;0.8712065792967353;0.88;-0.813;0.941;178.376;5.847;-0.559;-0.511;59.90845301666667;10.7194464;0.0;-0.0018568416799332372;0.16506457754550344;2.3097439447172796e-09;0.0;0.0;0.0;0.0;3.1132485065374054;0.0;0.0
2024-03-07_15:40:17:263317;59.9084517;10.71945005;0.0;59.9084517;10.71945005;0.0;1709822417.2623162;165.371;0.5123452127564287;0.88;1.172;0.726;178.146;2.51;-0.498;-0.368;59.90845301666667;10.7194464;0.0;-0.09284227078290389;0.19117649292811273;4.018634841562729e-09;0.0;0.0;0.0;0.0;3.109234249257818;0.0;0.0
2024-03-07_15:40:17:371073;59.90845;10.719450633333333;0.0;59.90845;10.719450633333333;0.0;1709822417.3700795;164.36;1.783447369242908;0.88;-0.175;1.061;177.891;-5.89;2.188;-0.816;59.90845301666667;10.7194464;0.0;-0.14669078830967336;0.2042324515594857;4.719274984688049e-09;0.0;0.0;0.0;0.0;3.1047836596652325;0.0;0.0
2024-03-07_15:40:17:479341;59.90844873333333;10.719451016666667;0.0;59.90844873333333;10.719451016666667;0.0;1709822417.4783518;169.813;1.3183517042840778;0.88;-1.296;1.78;177.647;-0.27;1.35;-0.562;59.90845301666667;10.7194464;0.0;-0.3360890279867382;0.23687235303203436;1.3133429926925899e-08;0.0;0.0;0.0;0.0;3.1005250562903663;0.0;0.0
