;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N
2024-03-07_15:32:40:787866;59.908483266666664;10.719931766666667;0.0;59.908483266666664;10.719931766666667;0.0;1709821960.7862847;112.365;1.7187172440846237;0.90;-0.047;1.237;97.169;0.957;-0.076;8.53;0.0;0.0;0.0;5495372.104343441;596329.918628205;3228155.917598066;-5495377.064343441;-596337.838628205;5527638.546168852;-3.033499350587873;1.69591898087037;88.04634982034713;111.95365017965287
2024-03-07_15:32:40:894897;59.908483266666664;10.719931766666667;0.0;59.908483266666664;10.719931766666667;0.0;1709821960.8938646;114.383;0.0;0.90;0.001;1.204;98.23;0.042;-0.271;9.186;0.0;0.0;0.0;5495372.0754827475;596330.1047366484;3228155.902141758;-5495377.0754827475;-596338.1047366484;5527638.585951709;-3.033499302944818;1.71443692423403;88.50037872597579;111.49962127402421
2024-03-07_15:32:41:003529;59.9084827;10.71993485;0.0;59.9084827;10.71993485;0.0;1709821961.001942;116.562;1.699833429792136;0.90;-0.047;1.174;99.362;-0.553;-0.191;9.789;0.0;0.0;0.0;5495372.0754827475;596330.1047366484;3228155.902141758;-5495377.115482748;-596338.1847366483;5527638.634348892;-3.033499289337241;1.7341940513666056;89.07048201145564;110.92951798854436
2024-03-07_15:32:41:113537;59.90848213333334;10.719937766666666;0.0;59.90848213333334;10.719937766666666;0.0;1709821961.1119914;118.859;1.5900575070206546;0.90;-0.128;1.163;100.141;-1.096;-0.168;9.868;0.0;0.0;0.0;5495372.043829084;596330.2844112751;3228155.8805620787;-5495377.123829084;-596338.4444112751;5527638.670660998;-3.0334992427968195;1.7477901662396416;89.88624611141248;110.11375388858752
2024-03-07_15:32:41:222591;59.90848213333334;10.719937766666666;0.0;59.90848213333334;10.719937766666666;0.0;1709821961.2216089;120.728;0.0;0.90;-0.277;1.059;101.381;-1.374;-1.467;10.74;0.0;0.0;0.0;5495372.012175419;596330.4549229818;3228155.857247756;-5495377.1321754195;-596338.6949229818;5527638.70598459;-3.033499197904379;1.7694322489643712;91.18476838134983;108.81523161865017
2024-03-07_15:32:41:332594;59.90848213333334;10.719937766666666;0.0;59.90848213333334;10.719937766666666;0.0;1709821961.3309894;122.599;0.0;0.90;-0.378;0.886;102.285;-1.345;-2.44;11.536;0.0;0.0;0.0;5495372.012175419;596330.4549229818;3228155.857247756;-5495377.1721754195;-596338.7749229817;5527638.75438178;-3.033499184296803;1.7852100254024;92.131434151177;107.868565848823
2024-03-07_15:32:41:438204;59.90848141666667;10.7199406;0.0;59.90848141666667;10.7199406;0.0;1709821961.437207;126.346;1.6711685721752079;0.90;-0.633;0.218;104.24;-1.921;-5.395;12.704;0.0;0.0;0.0;5495372.012175419;596330.4549229818;3228155.857247756;-5495377.21217542;-596338.8549229818;5527638.802778971;-3.0334991706892276;1.819331212278889;94.17870454731184;105.82129545268816
2024-03-07_15:32:41:548404;59.908480516666664;10.71994335;0.0;59.908480516666664;10.71994335;0.0;1709821961.5468724;129.359;1.674733230072222;0.90;-0.83;-0.249;105.319;-2.597;-6.17;14.1;0.0;0.0;0.0;5495371.9721428435;596330.6235427869;3228155.8188591436;-5495377.212142844;-596339.1035427869;5527638.829568469;-3.033499125973522;1.838163314907908;95.30862802211061;104.69137197788939
2024-03-07_15:32:41:657605;59.908480516666664;10.71994335;0.0;59.908480516666664;10.71994335;0.0;1709821961.6566114;131.029;0.0;0.90;-1.232;-0.897;107.044;-3.521;-5.268;14.632;0.0;0.0;0.0;5495371.921869375;596330.7908683717;3228155.7622391367;-5495377.201869375;-596339.3508683718;5527638.8460372295;-3.033499081290714;1.86827024450481;97.11504111695625;102.88495888304375
2024-03-07_15:32:41:764728;59.908479566666664;10.719945866666666;0.0;59.908479566666664;10.719945866666666;0.0;1709821961.7637277;134.24;1.644553528520292;0.90;-1.707;-1.246;108.94;-3.677;-2.39;16.416;0.0;0.0;0.0;5495371.921869375;596330.7908683717;3228155.7622391367;-5495377.241869375;-596339.4308683717;5527638.894434429;-3.0334990676831395;1.9013616871226227;99.10052685757057;100.89947314242943
2024-03-07_15:32:41:874517;59.908479566666664;10.719945866666666;0.0;59.908479566666664;10.719945866666666;0.0;1709821961.8729882;136.42;0.0;0.90;-2.033;-1.243;110.31;-3.665;0.038;17.334;0.0;0.0;0.0;5495371.868802935;596330.9462623887;3228155.6984549635;-5495377.228802935;-596339.6662623887;5527638.906839318;-3.033499025091753;1.925272697874945;100.53518494722674;99.46481505277326
2024-03-07_15:32:41:982854;59.90847861666666;10.719948066666667;0.0;59.90847861666666;10.719948066666667;0.0;1709821961.9818547;140.567;1.4912191062375195;0.90;-2.434;-0.922;112.504;-2.392;2.686;19.012;0.0;0.0;0.0;5495371.868802935;596330.9462623887;3228155.6984549635;-5495377.268802935;-596339.7462623888;5527638.955236521;-3.033499011484179;1.9635652216637005;102.8327355580976;97.1672644419024
2024-03-07_15:32:42:093729;59.90847766666667;10.71994985;0.0;59.90847766666667;10.71994985;0.0;1709821962.092769;147.42;1.3114801309943491;0.90;-2.614;-0.418;114.916;-0.399;3.271;20.834;0.0;0.0;0.0;5495371.815736493;596331.0842468556;3228155.631374952;-5495377.2557364935;-596339.9642468556;5527638.9657632215;-3.0334989720239562;2.0056625632218035;105.3585736839704;94.6414263160296
2024-03-07_15:32:42:204693;59.90847766666667;10.71994985;0.0;59.90847766666667;10.71994985;0.0;1709821962.2031186;149.045;0.0;0.90;-2.614;-0.418;114.916;-0.399;3.271;20.834;0.0;0.0;0.0;5495371.7626700485;596331.1993240167;3228155.559958305;-5495377.242670049;-596340.1593240167;5527638.97381861;-3.0334989366836855;2.0056625632218035;105.3585715635542;94.6414284364458
2024-03-07_15:32:42:315081;59.908476533333335;10.719951283333334;0.0;59.908476533333335;10.719951283333334;0.0;1709821962.3140767;154.189;1.348105631785124;0.90;-2.008;0.279;119.351;5.342;1.845;22.812;0.0;0.0;0.0;5495371.7626700485;596331.1993240167;3228155.559958305;-5495377.282670048;-596340.2393240167;5527639.02221582;-3.0334989230761127;2.083067915547752;110.00289188665668;89.99710811334332
2024-03-07_15:32:42:425480;59.908476533333335;10.719951283333334;0.0;59.908476533333335;10.719951283333334;0.0;1709821962.4239209;156.216;0.0;0.90;-1.278;0.375;122.095;6.285;-0.486;22.984;0.0;0.0;0.0;5495371.69936271;596331.2984462796;3228155.467534806;-5495377.25936271;-596340.4184462796;5527639.018368827;-3.0334988904055096;2.130959750222477;112.87640000690399;87.12359999309601
2024-03-07_15:32:42:535544;59.908476533333335;10.719951283333334;0.0;59.908476533333335;10.719951283333334;0.0;1709821962.5339615;158.826;0.0;0.90;-0.702;0.363;123.946;7.414;-0.115;23.528;0.0;0.0;0.0;5495371.69936271;596331.2984462796;3228155.467534806;-5495377.29936271;-596340.4984462796;5527639.06676604;-3.033498876797937;2.163265794676892;114.81476185771459;85.18523814228541
2024-03-07_15:32:42:644127;59.90847525;10.719952483333334;0.0;59.90847525;10.719952483333334;0.0;1709821962.6431265;163.449;1.4469707305667212;0.90;0.351;0.421;127.727;5.447;0.754;23.635;0.0;0.0;0.0;5495371.69936271;596331.2984462796;3228155.467534806;-5495377.33936271;-596340.5784462796;5527639.1151632555;-3.0334988631903648;2.2292566936947975;118.77421498233457;81.22578501766543
2024-03-07_15:32:42:753282;59.908474016666666;10.719953283333334;0.0;59.908474016666666;10.719953283333334;0.0;1709821962.7522943;164.795;1.3237789934116309;0.90;0.68;0.554;130.529;1.37;1.365;23.473;0.0;0.0;0.0;5495371.627676457;596331.3874300111;3228155.3584758225;-5495377.307676457;-596340.747430011;5527639.1018924825;-3.0334988321796774;2.278160819335678;121.70846066014619;78.29153933985381
2024-03-07_15:32:42:863289;59.908474016666666;10.719953283333334;0.0;59.908474016666666;10.719953283333334;0.0;1709821962.8617363;168.419;0.0;0.90;0.657;0.581;131.469;-1.913;0.846;23.68;0.0;0.0;0.0;5495371.558783173;596331.4535262065;3228155.249989318;-5495377.278783172;-596340.8935262065;5527639.088929195;-3.0334988053398972;2.294566914304425;122.69282474788417;77.30717525211583
2024-03-07_15:32:42:971484;59.90847288333333;10.7199537;0.0;59.90847288333333;10.7199537;0.0;1709821962.9699318;171.352;1.18673900222443;0.90;-0.088;0.521;136.457;-5.137;-1.037;26.439;0.0;0.0;0.0;5495371.558783173;596331.4535262065;3228155.249989318;-5495377.318783172;-596340.9735262066;5527639.137326415;-3.0334987917323257;2.3816239373939023;127.91624531679851;72.08375468320149
2024-03-07_15:32:43:079901;59.90847288333333;10.7199537;0.0;59.90847288333333;10.7199537;0.0;1709821963.0783253;177.41;0.0;0.90;-0.309;0.475;137.535;-5.693;-1.209;26.974;0.0;0.0;0.0;5495371.495475826;596331.4967546355;3228155.146984417;-5495377.295475826;-596341.0967546355;5527639.127449414;-3.0334987691144075;2.400438586730401;129.0451229199133;70.95487708008669
2024-03-07_15:32:43:188327;59.90847175;10.7199538;0.0;59.90847175;10.7199538;0.0;1709821963.1873434;-178.371;1.1593435126872442;0.90;-0.887;0.358;140.846;-4.577;-1.191;27.733;0.0;0.0;0.0;5495371.495475826;596331.4967546355;3228155.146984417;-5495377.335475826;-596341.1767546355;5527639.175846637;-3.0334987555068365;2.4582264382639334;132.51239319547102;67.48760680452898
2024-03-07_15:32:43:295934;59.90847058333333;10.71995355;0.0;59.90847058333333;10.71995355;0.0;1709821963.294933;-171.574;1.2150765603454536;0.90;-1.277;0.28;144.13;-2.781;-1.311;27.255;0.0;0.0;0.0;5495371.432168479;596331.5225735063;3228155.0406836676;-5495377.312168479;-596341.2825735064;5527639.164091436;-3.033498736020083;2.515543050899427;135.95138878439542;64.04861121560458
2024-03-07_15:32:43:404662;59.90847058333333;10.71995355;0.0;59.90847058333333;10.71995355;0.0;1709821963.403613;-169.965;0.0;0.90;-1.45;0.233;147.399;-0.908;-0.977;27.296;0.0;0.0;0.0;5495371.366999148;596331.5297479116;3228154.927583033;-5495377.286999148;-596341.3697479116;5527639.148473689;-3.033498719850255;2.572597864147122;139.37467660906748;60.62532339093252
2024-03-07_15:32:43:514482;59.908469466666666;10.719953066666667;0.0;59.908469466666666;10.719953066666667;0.0;1709821963.5134485;-164.728;1.1591367806717268;0.90;-1.447;0.267;149.574;0.17;-0.134;27.305;0.0;0.0;0.0;5495371.366999148;596331.5297479116;3228154.927583033;-5495377.326999148;-596341.4497479117;5527639.1968709165;-3.0334987062426846;2.610558775377999;141.6523304664658;58.347669533534194
2024-03-07_15:32:43:622542;59.908469466666666;10.719953066666667;0.0;59.908469466666666;10.719953066666667;0.0;1709821963.6216025;-162.409;0.0;0.90;-1.291;0.514;152.847;1.403;2.035;27.268;0.0;0.0;0.0;5495371.304622788;596331.5231976983;3228154.816789536;-5495377.304622788;-596341.5231976983;5527639.18254918;-3.033498692595784;2.667683401795773;145.07980723271825;54.920192767281755
2024-03-07_15:32:43:730962;59.908469466666666;10.719953066666667;0.0;59.908469466666666;10.719953066666667;0.0;1709821963.7294245;-160.093;0.0;0.90;-1.209;0.762;155.011;0.591;2.437;27.217;0.0;0.0;0.0;5495371.304622788;596331.5231976983;3228154.816789536;-5495377.344622788;-596341.6031976982;5527639.2309464095;-3.033498678988214;2.70545232680893;147.3459419170535;52.65405808294652
2024-03-07_15:32:43:840763;59.90846845;10.71995235;0.0;59.90846845;10.71995235;0.0;1709821963.8397622;-158.353;1.0889883866852292;0.90;-1.183;1.12;158.293;-0.576;2.27;27.568;0.0;0.0;0.0;5495371.304622788;596331.5231976983;3228154.816789536;-5495377.384622788;-596341.6831976983;5527639.279343639;-3.0334986653806437;2.762734032859384;150.78284346362648;49.21715653637353
2024-03-07_15:32:43:948143;59.90846755;10.7199514;0.0;59.90846755;10.7199514;0.0;1709821963.9471488;-157.557;1.0568204286439569;0.90;-1.35;1.524;163.762;-1.567;1.01;27.304;0.0;0.0;0.0;5495371.247832367;596331.502026346;3228154.713038829;-5495377.367832367;-596341.742026346;5527639.268997862;-3.0334986544724236;2.858186089650954;156.5099662166275;43.49003378337251
2024-03-07_15:32:44:058900;59.90846755;10.7199514;0.0;59.90846755;10.7199514;0.0;1709821964.0573044;-157.933;0.0;0.90;-1.35;1.524;163.762;-1.24;0.401;27.211;0.0;0.0;0.0;5495371.197558878;596331.4659350137;3228154.617909467;-5495377.357558878;-596341.7859350137;5527639.263521359;-3.0334986463748006;2.858186089650954;156.5099657307701;43.490034269229895
2024-03-07_15:32:44:168694;59.90846755;10.7199514;0.0;59.90846755;10.7199514;0.0;1709821964.1677318;-158.027;0.0;0.90;-1.365;1.631;168.06;-0.303;-0.322;26.642;0.0;0.0;0.0;5495371.197558878;596331.4659350137;3228154.617909467;-5495377.397558878;-596341.8659350137;5527639.311918592;-3.0334986327672313;2.9332003409016703;161.01081998935888;38.98918001064111
2024-03-07_15:32:44:277720;59.908466733333334;10.719950416666666;0.0;59.908466733333334;10.719950416666666;0.0;1709821964.27672;-159.15;0.9755941271175792;0.90;-1.345;1.65;169.114;-0.205;-0.191;26.447;0.0;0.0;0.0;5495371.197558878;596331.4659350137;3228154.617909467;-5495377.437558878;-596341.9459350137;5527639.360315825;-3.0334986191596616;2.9515961112176905;162.11456539186594;37.88543460813408
2024-03-07_15:32:44:385796;59.90846586666667;10.719949483333334;0.0;59.90846586666667;10.719949483333334;0.0;1709821964.384794;-159.752;1.0157324917677955;0.90;-1.226;1.815;173.27;-0.023;1.025;25.963;0.0;0.0;0.0;5495371.151940343;596331.4265168937;3228154.530325935;-5495377.431940343;-596341.9865168937;5527639.359108204;-3.0334986117512237;3.024131994930575;166.46671797013275;33.53328202986725
2024-03-07_15:32:44:493582;59.90846485;10.719948483333333;0.0;59.90846485;10.719948483333333;0.0;1709821964.4925857;-159.881;1.1720246534665277;0.90;-1.171;2.157;176.392;-0.523;2.798;26.223;0.0;0.0;0.0;5495371.103528833;596331.3907441684;3228154.438527146;-5495377.423528833;-596342.0307441684;5527639.355517188;-3.0334986036326392;3.0786211741778375;169.73606823785346;30.26393176214654
2024-03-07_15:32:44:601167;59.90846485;10.719948483333333;0.0;59.90846485;10.719948483333333;0.0;1709821964.6001618;-159.126;0.0;0.90;-1.172;2.671;179.487;-1.264;4.039;25.74;0.0;0.0;0.0;5495371.046738405;596331.3539958268;3228154.331827526;-5495377.406738405;-596342.0739958268;5527639.343490905;-3.0334985955259897;3.1326391145270622;172.97714417240795;27.02285582759206
2024-03-07_15:32:44:710050;59.90846485;10.719948483333333;0.0;59.90846485;10.719948483333333;0.0;1709821964.7085805;-158.336;0.0;0.90;-1.186;2.952;-178.478;-1.576;2.66;25.478;0.0;0.0;0.0;5495371.046738405;596331.3539958268;3228154.331827526;-5495377.446738405;-596342.1539958268;5527639.391888141;-3.033498581918421;-3.11502874237444;175.10819037263886;24.89180962736114
2024-03-07_15:32:44:819748;59.908463633333334;10.719947333333334;0.0;59.908463633333334;10.719947333333334;0.0;1709821964.8187485;-157.193;1.3619893592625092;0.90;-1.183;3.131;-176.463;-1.38;1.367;25.23;0.0;0.0;0.0;5495371.046738405;596331.3539958268;3228154.331827526;-5495377.486738405;-596342.2339958268;5527639.440285378;-3.033498568310852;-3.0798603579467536;177.2182926218459;22.7817073781541
2024-03-07_15:32:44:929463;59.9084622;10.719945933333333;0.0;59.9084622;10.719945933333333;0.0;1709821964.9279683;-156.656;1.6285312402173167;0.90;-1.193;3.085;-173.442;-1.41;-1.768;25.118;0.0;0.0;0.0;5495370.97877609;596331.3125869224;3228154.2046240917;-5495377.45877609;-596342.2725869224;5527639.416649615;-3.033498560824376;-3.0271339612440054;180.38466981028256;19.61533018971743
2024-03-07_15:32:45:040242;59.9084622;10.719945933333333;0.0;59.9084622;10.719945933333333;0.0;1709821965.0387154;-155.316;0.0;0.90;-1.213;2.926;-171.463;-1.535;-3.122;24.341;0.0;0.0;0.0;5495370.8987108935;596331.2613185355;3228154.054297497;-5495377.418710893;-596342.3013185356;5527639.379917931;-3.0334985548749462;-2.9925938953470372;182.4751990409675;17.5248009590325
2024-03-07_15:32:45:147568;59.90846058333333;10.7199443;0.0;59.90846058333333;10.7199443;0.0;1709821965.1465704;-153.873;1.8726423768905147;0.90;-1.341;2.356;-166.747;-1.553;-3.243;22.654;0.0;0.0;0.0;5495370.8987108935;596331.2613185355;3228154.054297497;-5495377.458710893;-596342.3813185355;5527639.428315169;-3.0334985412673774;-2.910284167822985;187.4666659763095;12.533334023690484
2024-03-07_15:32:45:257811;59.90846058333333;10.7199443;0.0;59.90846058333333;10.7199443;0.0;1709821965.2568352;-153.096;0.0;0.90;-1.421;2.097;-164.995;-1.715;-3.889;21.671;0.0;0.0;0.0;5495370.808404794;596331.2005092765;3228153.8841783106;-5495377.408404794;-596342.4005092764;5527639.3803730495;-3.0334985368340304;-2.8797059993280443;189.36918742011417;10.630812579885829
2024-03-07_15:32:45:367988;59.90845886666666;10.719942416666667;0.0;59.90845886666666;10.719942416666667;0.0;1709821965.3664336;-152.35;1.9924150914489602;0.90;-1.532;1.746;-162.531;-1.4;-3.388;19.937;0.0;0.0;0.0;5495370.808404794;596331.2005092765;3228153.8841783106;-5495377.448404794;-596342.4805092765;5527639.42877029;-3.033498523226462;-2.8367010865589037;192.0361960285989;7.963803971401081
