;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N
2024-03-07_15:34:58:780059;59.90845963333334;10.7194535;0.0;59.90845963333334;10.7194535;0.0;1709822098.780059;-66.75;6635852.826370905;0;0.0;0.0;0.0;0.0;0.0;0.0;59.908642666666665;10.71945885;0.0;0.0;0.0;0.0;;;;;;;
2024-03-07_15:35:04:817355;59.908459683333334;10.719453016666666;0.0;59.908459683333334;10.719453016666666;0.0;1709822104.8163493;-98.166;0.004574368378339218;0.89;-0.634;1.095;28.943;1.457;2.63;0.258;59.90845963333334;10.7194535;0.0;-20.391877606412674;-0.29935434393492777;3.2578297336272044e-05;20.391877606412674;0.29935434393492777;20.394074760531485;0.014679023109375487;0.5051506454047189;170.5717026622794;-29.428297337720615
2024-03-07_15:35:04:925446;59.90845951666667;10.719452783333333;0.0;59.90845951666667;10.719452783333333;0.0;1709822104.9244444;-116.496;0.2099910461734325;0.89;0.872;1.661;28.776;2.754;-1.557;-1.56;59.90845963333334;10.7194535;0.0;0.005570535697795581;-0.027044473411260102;-3.2001536316716983e-10;0.0;0.0;0.0;0.0;0.5022359455538883;0.0;0.0
2024-03-07_15:35:05:034250;59.908459433333334;10.7194523;0.0;59.908459433333334;10.7194523;0.0;1709822105.0332537;-78.169;0.2627875611314344;0.89;-0.757;-0.388;28.146;-7.69;-6.094;-0.903;59.90845963333334;10.7194535;0.0;-0.012997918632200832;-0.04010042628951807;-5.578918490373175e-11;0.0;0.0;0.0;0.0;0.491240371266324;0.0;0.0
2024-03-07_15:35:05:142359;59.90845945;10.719452016666667;0.0;59.90845945;10.719452016666667;0.0;1709822105.1414008;-36.546;0.1475954578650598;0.89;-0.711;0.361;28.21;7.464;6.805;0.155;59.90845963333334;10.7194535;0.0;-0.022282145324335458;-0.06714489987898696;8.885365342797824e-10;0.0;0.0;0.0;0.0;0.4923573819876004;0.0;0.0
2024-03-07_15:35:05:251547;59.908459416666666;10.71945205;0.0;59.908459416666666;10.71945205;0.0;1709822105.2505462;-42.741;0.038075331718827;0.89;0.956;2.168;27.943;0.935;3.59;-1.118;59.90845963333334;10.7194535;0.0;-0.020425299279789887;-0.08299855679875232;8.935761852679747e-10;0.0;0.0;0.0;0.0;0.4876973528847755;0.0;0.0
2024-03-07_15:35:05:360247;59.90845963333334;10.719451866666667;0.0;59.90845963333334;10.719451866666667;0.0;1709822105.3595474;-35.803;0.24062384443553134;0.89;-1.273;1.948;27.727;-3.587;-3.615;-0.08;59.90845963333334;10.7194535;0.0;-0.024138990800007237;-0.08113342089955636;1.3675633715737323e-10;0.0;0.0;0.0;0.0;0.48392744170046775;0.0;0.0
2024-03-07_15:35:05:470777;59.90845995;10.719451683333334;0.0;59.90845995;10.719451683333334;0.0;1709822105.4697936;31.804;0.33326492195471147;0.89;-0.045;0.358;27.722;8.078;-4.794;0.026;59.90845963333334;10.7194535;0.0;9.021807131138499e-10;-0.09139166885050691;5.227979160168584e-10;0.0;0.0;0.0;0.0;0.48384017523786804;0.0;0.0
2024-03-07_15:35:05:579487;59.9084603;10.7194522;0.0;59.9084603;10.7194522;0.0;1709822105.5785034;6.362;0.44652374058151256;0.89;0.948;0.611;27.613;-5.105;4.951;-0.204;59.90845963333334;10.7194535;0.0;0.03528006663306587;-0.10164991637771513;7.182546467310313e-10;0.0;0.0;0.0;0.0;0.4819377663531942;0.0;0.0
2024-03-07_15:35:05:688158;59.90846091666667;10.719452533333333;0.0;59.90846091666667;10.719452533333333;0.0;1709822105.687173;16.691;0.6551053898841119;0.89;-1.494;1.566;27.522;-5.446;-0.581;-0.331;59.90845963333334;10.7194535;0.0;0.07427382046238938;-0.07274030644958185;1.84045612777739e-09;0.0;0.0;0.0;0.0;0.4803495167338794;0.0;0.0
2024-03-07_15:35:05:795788;59.908461833333334;10.719453233333333;0.0;59.908461833333334;10.719453233333333;0.0;1709822105.7947876;26.193;1.0164016387766635;0.89;-0.425;0.69;27.508;6.739;2.402;0.429;59.90845963333334;10.7194535;0.0;0.14297710338774203;-0.05408894480467642;1.858726658698906e-09;-0.19087339089168595;1.0316531093085861;1.0491619461725457;1.753744556245278;0.48010517063860014;2.019383355138606;0.0
