;current_time;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N;target_north_from_observer;target_east_from_observer
2024-04-23_16:03:37:417696;1713881017.4147046;59.87852123333333;10.737331516666666;0.0;59.87852123333333;10.737331516666666;0.0;1713881017.4137073;134.761;3.8293622425928864;0.80;-1.378;5.238;140.041;-1.79;2.201;0.973;59.878375166666665;10.736924983333333;0.0;16.583479079189175;22.454046573497415;6.096638635355589e-05;1713881017.2985337;0.11617088317871094;0.0;0.0;-0.0;-0.0;962.6430394934326;764.1677227716607;-19.473970817660696;9.81702312139872;21.80847271986687;2.674662465569808;2.444176537785379;183.5507787417019;16.44922125829812;-2.890491738471521;32.271069694896134
2024-04-23_16:03:37:616200;1713881017.5613465;59.87852123333333;10.737331516666666;0.0;59.87852123333333;10.737331516666666;0.0;1713881017.5613465;134.622;0.0;0.80;-1.77;5.602;140.082;-3.093;1.913;0.081;59.878375166666665;10.736924983333333;0.0;16.273389209669002;22.76767333725294;6.127764269692193e-05;1713881017.4147046;0.14664196968078613;0.0;0.0;-0.0;-0.0;963.3941777932645;761.9819435733189;-19.406778940953266;9.582278506500014;21.64354708080816;2.6829500186423694;2.4448921227786964;183.3212414280561;16.678758571943902;-3.1333897312842645;32.349951843752955
2024-04-23_16:03:37:647119;1713881017.6460218;59.87851845;10.737337;0.0;59.87851845;10.737337;0.0;1713881017.6460218;134.491;5.154032625148001;0.80;-2.058;5.659;140.093;-3.584;0.49;0.218;59.878375166666665;10.736924983333333;0.0;16.273389209669002;22.76767333725294;6.127764269692193e-05;1713881017.5613465;0.08467531204223633;0.0;0.0;-0.0;-0.0;963.2818014900785;762.3094608817967;-19.60986404609524;9.647276144006167;21.85444359632725;2.6843974021094916;2.445084108996416;183.35559343674765;16.644406563252357;-3.3364748364262375;32.41494948125911
2024-04-23_16:03:37:760907;1713881017.7569191;59.87851845;10.737337;0.0;59.87851845;10.737337;0.0;1713881017.755923;134.854;0.0;0.80;-2.32;5.442;140.091;-0.777;-2.554;0.09;59.878375166666665;10.736924983333333;0.0;15.9632993273224;23.07476630109723;6.159545471806638e-05;1713881017.6460218;0.11089730262756348;0.0;0.0;-0.0;-0.0;964.0866251322152;759.9598670041631;-19.509378140671767;9.4063586638222;21.658610729873335;2.692330405528517;2.445049202411376;183.109480649546;16.89051935045401;-3.546078813349368;32.48112496491943
2024-04-23_16:03:37:868502;1713881017.8625183;59.878515666666665;10.737342483333334;0.0;59.878515666666665;10.737342483333334;0.0;1713881017.8625183;135.691;4.09417141587815;0.80;-2.1;5.201;140.157;3.815;-3.114;0.93;59.878375166666665;10.736924983333333;0.0;15.9632993273224;23.07476630109723;6.159545471806638e-05;1713881017.7569191;0.10559916496276855;0.0;0.0;-0.0;-0.0;963.7381010038514;760.9784762646758;-19.71102488108881;9.469154140037563;21.86754174548874;2.69374854725281;2.4462011197176925;183.21608357154264;16.78391642845735;-3.7477255537664114;32.543920441134794
2024-04-23_16:03:38:031504;1713881017.9916077;59.87851283333333;10.737347916666668;0.0;59.87851283333333;10.737347916666668;0.0;1713881017.988616;136.033;3.4770411994005386;0.80;-0.857;4.834;140.195;9.348;-1.403;-0.234;59.878375166666665;10.736924983333333;0.0;15.653209469764644;23.38185931636236;6.194272292248115e-05;1713881017.8625183;0.12908935546875;0.0;0.0;-0.0;-0.0;964.5187875752825;758.6944014707974;-19.613471234861105;9.227329969880905;21.67560546452593;2.701856051473202;2.4468643448334504;182.97724178357427;17.02275821642573;-3.9602617650964618;32.609189286243264
2024-04-23_16:03:38:084271;1713881018.0822375;59.87851283333333;10.737347916666668;0.0;59.87851283333333;10.737347916666668;0.0;1713881018.0822375;135.486;0.0;0.80;-0.857;4.834;140.195;9.348;-1.403;-0.234;59.878375166666665;10.736924983333333;0.0;15.33754911042042;23.686152195576323;6.229605556828943e-05;1713881017.9916077;0.09062981605529785;0.0;0.0;-0.0;-0.0;965.161405680466;756.8077113160293;-19.506823001104998;8.986308453721609;21.47719449141036;2.709896824062185;2.4468643448334504;182.78049528624194;17.219504713758052;-4.169273890684579;32.67246064929793
2024-04-23_16:03:38:196347;1713881018.1923585;59.878510033333335;10.737353233333334;0.0;59.878510033333335;10.737353233333334;0.0;1713881018.1923585;135.178;3.916089903797201;0.80;0.762;5.06;139.955;7.332;2.282;-0.978;59.878375166666665;10.736924983333333;0.0;15.33754911042042;23.686152195576323;6.229605556828943e-05;1713881018.0822375;0.11012101173400879;0.0;0.0;-0.0;-0.0;965.2778635170191;756.465159362933;-19.71856045052192;9.049482751221863;21.695961935474287;2.7113355663283767;2.4426755546286643;182.7448260693721;17.255173930627905;-4.381011340101502;32.735634946798186
2024-04-23_16:03:38:371940;1713881018.3390276;59.878510033333335;10.737353233333334;0.0;59.878510033333335;10.737353233333334;0.0;1713881018.3390276;134.766;0.0;0.80;1.722;5.562;139.777;5.445;3.473;-1.251;59.878375166666665;10.736924983333333;0.0;15.02560240641436;23.983911248481082;6.266499966667283e-05;1713881018.1923585;0.1466691493988037;0.0;0.0;-0.0;-0.0;966.079478061735;754.1019236576791;-19.62002047471549;8.814460367940132;21.50906587944354;2.7193555560150258;2.4395688685601136;182.49918728677233;17.50081271322769;-4.594418068301129;32.798371616421214
2024-04-23_16:03:38:414826;1713881018.4138281;59.8785073;10.73735855;0.0;59.8785073;10.73735855;0.0;1713881018.4138281;134.437;5.693839034087197;0.80;1.722;5.562;139.777;5.445;3.473;-1.251;59.878375166666665;10.736924983333333;0.0;15.02560240641436;23.983911248481082;6.266499966667283e-05;1713881018.3390276;0.07480049133300781;0.0;0.0;-0.0;-0.0;965.8479407745697;754.7854791024413;-19.82990615408786;8.875248935984867;21.725451013860038;2.7207622850736977;2.4395688685601136;182.57015821080813;17.429841789191855;-4.804303747673497;32.85916018446595
