;current_time;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N;target_north_from_observer;target_east_from_observer
2024-04-23_12:39:13:167566;1713868753.1665418;59.8803944;10.7434645;0.0;59.8803944;10.7434645;0.0;1713868753.1665418;118.39;0.0;0.90;0.724;0.667;108.748;1.245;-1.164;0.134;59.880398666666665;10.743445266666667;0.0;-0.4753502534926939;1.0770915465327526;1.084525635963729e-07;1713868753.0566518;0.10988998413085938;0.0;0.0;-0.0;-0.0;740.7764431797959;0.954929658551372;-2.3746497465073055;-11.077091546532753;11.32876509372732;-1.7819748729409286;1.8980106549587936;-25.471740698279678;42.61291891264774;-2.999999999999999;-10.0
2024-04-23_12:39:13:277391;1713868753.2773912;59.88039415;10.743465333333333;0.0;59.88039415;10.743465333333333;0.0;1713868753.2773912;118.39;0.4902818057831514;0.90;0.457;0.596;108.858;-3.247;-0.329;1.138;59.880398666666665;10.743445266666667;0.0;-0.4753502534926939;1.0770915465327526;1.084525635963729e-07;1713868753.1665418;0.11084938049316406;0.0;0.0;-0.0;-0.0;742.5724722231266;0.954929658551372;-2.524649746507305;-11.077091546532753;11.361153703423204;-1.7948848080932571;1.8999305171359873;-26.255422252370806;42.55909415863941;-3.149999999999999;-10.0
2024-04-23_12:39:13:386490;1713868753.3854568;59.8803939;10.743466183333334;0.0;59.8803939;10.743466183333334;0.0;1713868753.3854568;117.5;0.5103471636222565;0.90;-0.188;0.49;109.025;-6.07;-1.245;1.589;59.880398666666665;10.743445266666667;0.0;-0.5032028016406086;1.1237592997642407;1.1880094721861134e-07;1713868753.2773912;0.10806560516357422;0.0;0.0;-0.0;-0.0;745.014308562734;0.954929658551372;-2.6467971983593905;-11.123759299764242;11.434314862217787;-1.8043934358538916;1.902845216986818;-27.034576998838297;42.60000475279676;-3.299999999999999;-10.0
2024-04-23_12:39:13:494739;1713868753.4931724;59.8803939;10.743466183333334;0.0;59.8803939;10.743466183333334;0.0;1713868753.4931724;115.55;0.0;0.90;-1.408;0.063;109.249;-3.395;-1.844;0.437;59.880398666666665;10.743445266666667;0.0;-0.5310553510949741;1.1713604083774412;1.2946810923342156e-07;1713868753.3854568;0.10771560668945312;0.0;0.0;-0.0;-0.0;747.1613812065198;0.954929658551372;-2.7689446489050247;-11.171360408377442;11.509402584085882;-1.8137608097586775;1.906754754511285;-27.868249310699493;42.57823652513264;-3.449999999999999;-10.0
2024-04-23_12:39:13:603619;1713868753.6016605;59.880393733333335;10.743467066666668;0.0;59.880393733333335;10.743467066666668;0.0;1713868753.6016605;115.55;0.48703919354895686;0.90;-1.543;-0.007;109.264;-1.826;-1.312;0.225;59.880398666666665;10.743445266666667;0.0;-0.5310553510949741;1.1713604083774412;1.2946810923342156e-07;1713868753.4931724;0.10848808288574219;0.0;0.0;-0.0;-0.0;749.1864722540246;0.954929658551372;-2.9189446489050246;-11.171360408377442;11.546407720032853;-1.8263706377151594;1.9070165538990842;-28.588174921165507;42.58473743297599;-3.5999999999999988;-10.0
2024-04-23_12:39:13:710481;1713868753.7095206;59.880393733333335;10.743467066666668;0.0;59.880393733333335;10.743467066666668;0.0;1713868753.7089643;115.11;0.0;0.90;-1.421;-0.037;109.288;3.18;0.757;0.351;59.880398666666665;10.743445266666667;0.0;-0.5496237099335113;1.2208282245915139;1.4055100916454677e-07;1713868753.6016605;0.10786008834838867;0.0;0.0;-0.0;-0.0;751.6844096384118;0.954929658551372;-3.0503762900664873;-11.220828224591514;11.6280600943059;-1.836231169253005;1.9074354329195629;-29.309928469233647;42.65951753547082;-3.7499999999999987;-10.0
2024-04-23_12:39:13:819892;1713868753.8189132;59.88039353333333;10.74346785;0.0;59.88039353333333;10.74346785;0.0;1713868753.8189132;115.11;0.44750134017013704;0.90;-1.017;0.09;109.355;5.494;1.723;1.156;59.880398666666665;10.743445266666667;0.0;-0.5496237099335113;1.2208282245915139;1.4055100916454677e-07;1713868753.7095206;0.10939264297485352;0.0;0.0;-0.0;-0.0;753.3516547805417;0.954929658551372;-3.2003762900664876;-11.220828224591514;11.668307265572384;-1.848636609687585;1.9086048035183991;-30.084267780009363;42.59451670951872;-3.8999999999999986;-10.0
2024-04-23_12:39:13:929388;1713868753.9283748;59.88039353333333;10.74346785;0.0;59.88039353333333;10.74346785;0.0;1713868753.9283748;124.27;0.0;0.90;-0.066;0.394;109.86;5.504;1.626;4.719;59.880398666666665;10.743445266666667;0.0;-0.5719057455473252;1.2646959130408055;1.5137609296611565e-07;1713868753.8189132;0.10946154594421387;0.0;0.0;-0.0;-0.0;755.2626967824942;0.954929658551372;-3.3280942544526733;-11.264695913040805;11.746045520931677;-1.8580686884015019;1.9174187162409704;-31.201591942128772;42.42991405943022;-4.049999999999999;-10.0
2024-04-23_12:39:14:036833;1713868754.0358377;59.88039325;10.743468383333333;0.0;59.88039325;10.743468383333333;0.0;1713868754.0352237;124.27;0.4067116952332183;0.90;0.109;0.441;110.087;4.516;1.225;5.67;59.880398666666665;10.743445266666667;0.0;-0.5719057455473252;1.2646959130408055;1.5137609296611565e-07;1713868753.9283748;0.10746288299560547;0.0;0.0;-0.0;-0.0;757.5842360128618;0.954929658551372;-3.4780942544526736;-11.264695913040805;11.789423805094756;-1.8702708634058707;1.9213806136429976;-32.12638289200902;42.40174985123117;-4.199999999999999;-10.0
2024-04-23_12:39:14:146898;1713868754.1449113;59.8803929;10.7434686;0.0;59.8803929;10.7434686;0.0;1713868754.1449113;134.78;0.372310048364423;0.90;0.274;0.419;111.018;0.012;-0.886;8.857;59.880398666666665;10.743445266666667;0.0;-0.6034719743206391;1.2945632813009964;1.592330624022864e-07;1713868754.0358377;0.10907363891601562;0.0;0.0;-0.0;-0.0;759.1432835896213;0.954929658551372;-3.59652802567936;-11.294563281300997;11.853361276651016;-1.8790744768033811;1.9376296289790649;-33.5622181598788;42.06157671372642;-4.35;-10.0
2024-04-23_12:39:14:258191;1713868754.2561965;59.8803929;10.7434686;0.0;59.8803929;10.7434686;0.0;1713868754.2561965;134.78;0.0;0.90;-0.058;0.093;112.338;-3.575;-3.477;12.127;59.880398666666665;10.743445266666667;0.0;-0.6424655586599982;1.3066969091158236;1.66481836982868e-07;1713868754.1449113;0.11128520965576172;0.0;0.0;-0.0;-0.0;761.1086953478565;0.954929658551372;-3.7075344413400013;-11.306696909115823;11.899042256767206;-1.8876544088277027;1.96066797510539;-35.2819531555749;41.66909068080617;-4.5;-10.0
2024-04-23_12:39:14:377474;1713868754.3685012;59.8803926;10.743468383333333;0.0;59.8803926;10.743468383333333;0.0;1713868754.3685012;134.78;0.3166151893723641;0.90;-0.434;-0.248;113.404;-4.519;-4.58;13.754;59.880398666666665;10.743445266666667;0.0;-0.6424655586599982;1.3066969091158236;1.66481836982868e-07;1713868754.2561965;0.1123046875;0.0;0.0;-0.0;-0.0;763.9293666642338;0.954929658551372;-3.8575344413400017;-11.306696909115823;11.946629941566519;-1.8995854926055524;1.9792731849316494;-36.967116686506074;41.41636284679543;-4.65;-10.0
2024-04-23_12:39:14:487388;1713868754.486331;59.8803926;10.743468383333333;0.0;59.8803926;10.743468383333333;0.0;1713868754.486331;134.78;0.0;0.90;-1.204;-1.006;116.39;-1.767;-3.034;15.633;59.880398666666665;10.743445266666667;0.0;-0.6758886381718483;1.2945633065936797;1.6650633760662004e-07;1713868754.3685012;0.11782979965209961;0.0;0.0;-0.0;-0.0;764.2540562530379;0.954929658551372;-3.974111361828152;-11.29456330659368;11.973333763111425;-1.9091276974816072;2.0313887163962003;-40.156407017049595;40.20422177929505;-4.800000000000001;-10.0
2024-04-23_12:39:14:601472;1713868754.6004446;59.88039235;10.7434676;0.0;59.88039235;10.7434676;0.0;1713868754.599856;134.78;0.4577220817391232;0.90;-1.171;-1.113;117.671;1.514;-1.327;16.102;59.880398666666665;10.743445266666667;0.0;-0.6758886381718483;1.2945633065936797;1.6650633760662004e-07;1713868754.486331;0.11411356925964355;0.0;0.0;-0.0;-0.0;769.9324919278407;0.954929658551372;-4.124111361828152;-11.29456330659368;12.02395337696435;-1.9208958518023465;2.053746384114248;-42.06483018787469;40.2866346869451;-4.950000000000001;-10.0
2024-04-23_12:39:14:781742;1713868754.7263038;59.88039235;10.7434676;0.0;59.88039235;10.7434676;0.0;1713868754.7263038;134.78;0.0;0.90;-0.459;-0.912;120.316;6.664;1.923;17.039;59.880398666666665;10.743445266666667;0.0;-0.7037412158338011;1.25069563372094;1.6080923792571866e-07;1713868754.6004446;0.12585926055908203;0.0;0.0;-0.0;-0.0;771.1819316891829;0.954929658551372;-4.2462587841662;-11.250695633720941;12.025342652279644;-1.9316886033951797;2.0999103428294976;-44.94652229232858;39.33319708526266;-5.100000000000001;-10.0
2024-04-23_12:39:14:822633;1713868754.8206773;59.88039215;10.74346625;0.0;59.88039215;10.74346625;0.0;1713868754.8206773;230.7;0.8351602773419392;0.90;-0.459;-0.912;120.316;6.741;2.24;17.107;59.880398666666665;10.743445266666667;0.0;-0.7037412158338011;1.25069563372094;1.6080923792571866e-07;1713868754.7263038;0.09437346458435059;0.0;0.0;-0.0;0.0;777.2606131812382;0.954929658551372;-4.3962587841662;-11.250695633720941;12.07912428696658;-1.9433070347308412;2.0999103428294976;-45.75538013873573;39.91719909763097;-5.250000000000002;-10.0
2024-04-23_12:39:14:926988;1713868754.9250252;59.88039215;10.74346625;0.0;59.88039215;10.74346625;0.0;1713868754.9250252;230.7;0.0;0.90;0.756;-0.522;123.728;5.422;1.342;17.351;59.880398666666665;10.743445266666667;0.0;-0.7260232915332303;1.1750938898113568;1.4945587645254221e-07;1713868754.8206773;0.10434794425964355;0.0;0.0;-0.0;0.0;773.4234034308926;0.954929658551372;-4.523976708466772;-11.175093889811357;12.056080984501099;-1.9554567395312756;2.159460976907544;-49.291273510890505;37.94935443924292;-5.400000000000002;-10.0
2024-04-23_12:39:15:076875;1713868755.0618763;59.88039203333334;10.743464333333334;0.0;59.88039203333334;10.743464333333334;0.0;1713868755.0589056;261.4;0.8075862102786783;0.90;1.016;-0.514;125.156;3.157;0.05;18.123;59.880398666666665;10.743445266666667;0.0;-0.7260232915332303;1.1750938898113568;1.4945587645254221e-07;1713868754.9250252;0.13685107231140137;0.0;0.0;-0.0;0.0;781.7923304375644;0.954929658551372;-4.673976708466772;-11.175093889811357;12.113165635678769;-1.9669353195013233;2.1843842786260232;-51.39876146597404;38.36624781248403;-5.5500000000000025;-10.0
2024-04-23_12:39:15:161161;1713868755.1582067;59.88039203333334;10.743464333333334;0.0;59.88039203333334;10.743464333333334;0.0;1713868755.1582067;272.08;0.0;0.90;1.1;-0.632;126.635;0.743;-1.439;18.871;59.880398666666665;10.743445266666667;0.0;-0.7390211867252935;1.0677580734469356;1.315772625853917e-07;1713868755.0618763;0.09633040428161621;0.0;0.0;0.0;0.0;781.6694674860365;0.954929658551372;-4.810978813274709;-11.067758073446935;12.068172434719681;-1.9808408438778258;2.2101976982630194;-53.20431893870105;37.634613825527055;-5.700000000000003;-10.0
2024-04-23_12:39:15:267514;1713868755.2665148;59.88039205;10.7434621;0.0;59.88039205;10.7434621;0.0;1713868755.265719;272.08;1.1634335995984733;0.90;1.045;-0.93;128.992;-0.545;-2.046;20.046;59.880398666666665;10.743445266666667;0.0;-0.7390211867252935;1.0677580734469356;1.315772625853917e-07;1713868755.1582067;0.10830807685852051;0.0;0.0;0.0;0.0;784.2892742804945;0.954929658551372;-4.96097881327471;-11.067758073446935;12.12875012349213;-1.9921831841679352;2.2513351087325253;-56.17066955165072;36.85670347956261;-5.850000000000003;-10.0
2024-04-23_12:39:15:383246;1713868755.374724;59.880392216666664;10.7434597;0.0;59.880392216666664;10.7434597;0.0;1713868755.374724;282.18;1.2447111040228853;0.90;0.893;-1.07;130.577;-1.666;-1.153;19.945;59.880398666666665;10.743445266666667;0.0;-0.7371643826147388;0.9426885085896901;1.1235911956397615e-07;1713868755.2665148;0.10820913314819336;0.0;0.0;0.0;0.0;787.046319169968;0.954929658551372;-5.112835617385264;-10.94268850858969;12.078225028803868;-2.007892223720649;2.2789985773766355;-58.116528179058754;36.50393948181263;-6.0000000000000036;-10.0
2024-04-23_12:39:15:487557;1713868755.4866018;59.880392216666664;10.7434597;0.0;59.880392216666664;10.7434597;0.0;1713868755.485595;282.18;0.0;0.90;0.597;-1.094;132.947;-2.381;0.659;19.751;59.880398666666665;10.743445266666667;0.0;-0.7185960401137902;0.8082853903676263;9.179818200033552e-08;1713868755.374724;0.1118779182434082;0.0;0.0;0.0;0.0;787.6959268923354;0.954929658551372;-5.281403959886213;-10.808285390367626;12.029640928437393;-2.025317945524419;2.320362880648901;-60.831788587385354;35.52960557385439;-6.150000000000004;-10.0
2024-04-23_12:39:15:671219;1713868755.6043966;59.88039261666667;10.74345715;0.0;59.88039261666667;10.74345715;0.0;1713868755.6043966;291.55;1.2592025218946847;0.90;0.029;-0.893;136.071;-3.215;1.437;19.403;59.880398666666665;10.743445266666667;0.0;-0.7185960401137902;0.8082853903676263;9.179818200033552e-08;1713868755.4866018;0.11779475212097168;0.0;0.0;0.0;0.0;791.3873127055643;0.954929658551372;-5.431403959886214;-10.808285390367626;12.096246610213514;-2.0364597042988932;2.374886966481204;-64.53667955379191;34.62569742396963;-6.300000000000004;-10.0
2024-04-23_12:39:15:719435;1713868755.716478;59.88039261666667;10.74345715;0.0;59.88039261666667;10.74345715;0.0;1713868755.716478;291.55;0.0;0.90;-0.374;-0.709;138.331;-1.143;0.941;18.598;59.880398666666665;10.743445266666667;0.0;-0.6740319662053066;0.6654820743208667;7.06265791405869e-08;1713868755.6043966;0.11208152770996094;0.0;0.0;0.0;0.0;793.9755987638823;0.954929658551372;-5.625968033794698;-10.665482074320867;12.058359100430685;-2.0561957247123996;2.4143314075762756;-67.31396602153167;33.92255028984866;-6.450000000000005;-10.0
2024-04-23_12:39:15:827759;1713868755.8268056;59.88039325;10.743454416666667;0.0;59.88039325;10.743454416666667;0.0;1713868755.8268056;297.87;1.5277265501025181;0.90;-0.454;-0.649;139.8;-0.409;0.326;18.353;59.880398666666665;10.743445266666667;0.0;-0.6740319662053066;0.6654820743208667;7.06265791405869e-08;1713868755.716478;0.11032748222351074;0.0;0.0;0.0;0.0;799.5929839928255;0.954929658551372;-5.775968033794698;-10.665482074320867;12.129068991685962;-2.0671344000008656;2.4399702942880728;-69.60898320024015;33.875287327476336;-6.600000000000005;-10.0
2024-04-23_12:39:15:969119;1713868755.9671206;59.88039405;10.743451583333334;0.0;59.88039405;10.743451583333334;0.0;1713868755.9671206;303.74;1.2970049136210104;0.90;-0.053;-0.664;142.63;4.104;-0.24;16.939;59.880398666666665;10.743445266666667;0.0;-0.6034721645520075;0.5124118540516084;4.8872829672141904e-08;1713868755.8268056;0.14031505584716797;0.0;0.0;0.0;0.0;800.2886216675633;0.954929658551372;-5.996527835447997;-10.512411854051608;12.102443929657655;-2.089184520733396;2.4893631121195123;-73.07564736804642;32.61278542376609;-6.750000000000005;-10.0
2024-04-23_12:39:16:052407;1713868756.0494163;59.88039405;10.743451583333334;0.0;59.88039405;10.743451583333334;0.0;1713868756.0494163;303.74;0.0;0.90;0.129;-0.667;143.27;5.691;0.328;15.572;59.880398666666665;10.743445266666667;0.0;-0.5143439825645829;0.3537415082485498;3.0659961069989805e-08;1713868755.9671206;0.08229565620422363;0.0;0.0;0.0;0.0;802.8187719840439;0.954929658551372;-6.2356560174354225;-10.35374150824855;12.08649532277275;-2.1128767611935344;2.5005332193322762;-74.7410355355059;32.344300686843205;-6.900000000000006;-10.0
