;current_time;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N;target_north_from_observer;target_east_from_observer
2024-04-23_12:07:52:466170;1713866872.465177;59.881668;10.742924883333334;0.0;59.881668;10.742924883333334;0.0;1713866872.4641662;71.833;0.5908363591112853;0.95;-0.196;2.043;75.631;4.37;3.153;-6.361;59.8816692;10.7429127;0.0;-0.1504038178777131;0.6206572648561443;3.203630703774163e-08;1713866872.3569133;0.10826373100280762;0.0;0.0;0.0;-0.0;0.954929658551372;1112.6593445975002;90.14318751363349;-49.86088607265964;103.01408745928312;-0.5052429759881821;1.3200099665758314;-134.15514490849466;-65.84485509150534;89.99278369575578;-49.2402288078035
2024-04-23_12:07:52:683330;1713866872.68157;59.881668;10.742924883333334;0.0;59.881668;10.742924883333334;0.0;1713866872.4641662;71.833;0.5908363591112853;0.95;-0.196;2.043;75.631;4.37;3.153;-6.361;59.8816692;10.7429127;0.0;-0.13369226675926815;0.6822563286726953;3.788092040740709e-08;1713866872.465177;0.21639299392700195;0.0;0.0;0.0;-0.0;0.954929658551372;1117.464457782571;90.1254059586861;-49.86810893234247;103.00202467770208;-0.5053878958844608;1.3200099665758314;-132.45493983433053;-67.54506016566947;89.99171369192683;-49.18585260366978
2024-04-23_12:07:52:739807;1713866872.7388053;59.8816682;10.742926;0.0;59.8816682;10.742926;0.0;1713866872.7388053;68.078;0.24171228740383316;0.95;0.24;2.08;73.833;-0.801;-2.213;-5.564;59.8816692;10.7429127;0.0;-0.13369226675926815;0.6822563286726953;3.788092040740709e-08;1713866872.68157;0.0572352409362793;0.0;0.0;0.0;-0.0;0.954929658551372;1101.289259616825;90.1242334972944;-49.81242181057743;102.97404930422874;-0.5049202260998691;1.2886289466249734;-138.14907039712705;-61.85092960287297;89.99054123053513;-49.13016548190474
2024-04-23_12:07:52:793831;1713866872.791829;59.88166841666667;10.74292715;0.0;59.88166841666667;10.74292715;0.0;1713866872.7909775;67.744;1.3182199985102512;0.95;0.24;2.08;73.833;-0.801;-2.213;-5.564;59.8816692;10.7429127;0.0;-0.11141019844977554;0.7447887100121503;4.2890503329506835e-08;1713866872.7388053;0.0530238151550293;0.0;0.0;0.0;-0.0;0.954929658551372;1114.2214587542899;90.10075642314094;-49.82164813470456;102.95796681598021;-0.5051089608252173;1.2886289466249734;-133.60322195915109;-66.3967780408489;89.98934622469116;-49.07685942469241
2024-04-23_12:07:52:900936;1713866872.8999603;59.88166841666667;10.74292715;0.0;59.88166841666667;10.74292715;0.0;1713866872.899174;67.159;0.0;0.95;-0.393;1.365;72.87;-3.702;-4.03;-4.424;59.8816692;10.7429127;0.0;-0.08727129306999452;0.8091877285200043;5.1848784335395415e-08;1713866872.791829;0.10813117027282715;0.0;0.0;0.0;-0.0;0.954929658551372;1108.9174634316778;90.07533243792918;-49.83196417425859;102.9407119038335;-0.5053161726070092;1.271821425928268;-135.47406971645336;-64.52593028354666;89.98806114485919;-49.022776445738586
2024-04-23_12:07:53:008190;1713866873.007197;59.88166868333333;10.7429284;0.0;59.88166868333333;10.7429284;0.0;1713866873.0064337;66.55;0.7089588756095252;0.95;-0.688;1.052;72.507;-3.375;-3.813;-4.523;59.8816692;10.7429127;0.0;-0.08727129306999452;0.8091877285200043;5.1848784335395415e-08;1713866872.8999603;0.10723662376403809;0.0;0.0;0.0;-0.0;0.954929658551372;1110.2549980908475;90.07398628758281;-49.778351200450466;102.91359120141054;-0.504866660994002;1.2654858807435285;-135.00313054865092;-64.99686945134907;89.98671499451282;-48.969163471930464
2024-04-23_12:07:53:116128;1713866873.1151402;59.88166868333333;10.7429284;0.0;59.88166868333333;10.7429284;0.0;1713866873.1143863;65.817;0.0;0.95;-0.688;1.052;72.507;-3.375;-3.813;-4.523;59.8816692;10.7429127;0.0;-0.057561871333946676;0.8791866599014782;5.948777249964454e-08;1713866873.007197;0.10794329643249512;0.0;0.0;0.0;-0.0;0.954929658551372;1111.7798917049272;90.04284944188662;-49.79439271623924;102.89410226827056;-0.5051494834647454;1.2654858807435285;-134.46553070652448;-65.53446929347551;89.98528757055267;-48.91520605633776
2024-04-23_12:07:53:224217;1713866873.223154;59.88166868333333;10.7429284;0.0;59.88166868333333;10.7429284;0.0;1713866873.2223978;65.32;0.0;0.95;-0.688;1.052;72.507;-3.375;-3.813;-4.523;59.8816692;10.7429127;0.0;-0.057561871333946676;0.8791866599014782;5.948777249964454e-08;1713866873.1151402;0.10801386833190918;0.0;0.0;0.0;-0.0;0.954929658551372;1111.5781003405928;90.04134837044637;-49.740407843188194;102.86667384908867;-0.5046972878987245;1.2654858807435285;-134.53671442740898;-65.46328557259103;89.98378649911243;-48.861221183286716
2024-04-23_12:07:53:331417;1713866873.3296704;59.881669;10.742929733333334;0.0;59.881669;10.742929733333334;0.0;1713866873.3296704;63.845;0.7698232293653513;0.95;-0.792;0.447;70.914;2.213;-0.505;-6.67;59.8816692;10.7429127;0.0;-0.057561871333946676;0.8791866599014782;5.948777249964454e-08;1713866873.223154;0.10651636123657227;0.0;0.0;0.0;-0.0;0.954929658551372;1102.7000828729497;90.03978542739875;-49.68679431136148;102.83939171714091;-0.5042483033634374;1.237682785759259;-137.65572530388894;-62.344274696111064;89.98222355606481;-48.80760765146
2024-04-23_12:07:53:441357;1713866873.4403605;59.88166935;10.742931083333334;0.0;59.88166935;10.742931083333334;0.0;1713866873.439363;63.547;0.7754658161384979;0.95;-0.415;0.532;70.038;3.693;1.293;-7.376;59.8816692;10.7429127;0.0;-0.022281931601718104;0.9538521845557969;6.998884810940909e-08;1713866873.3296704;0.11069011688232422;0.0;0.0;0.0;-0.0;0.954929658551372;1104.0327884169544;90.0028329461382;-49.7066390616104;102.81663243430837;-0.504590936665445;1.2223937015117885;-137.18911676548856;-62.810883234511444;89.98055101453647;-48.752786877054604
2024-04-23_12:07:53:550294;1713866873.548541;59.8816697;10.742932433333333;0.0;59.8816697;10.742932433333333;0.0;1713866873.548541;60.866;0.7791202327001386;0.95;0.041;0.826;69.126;3.986;2.886;-7.549;59.8816692;10.7429127;0.0;0.016711684626106543;1.0294510259782526;8.221669009315924e-08;1713866873.4403605;0.10818052291870117;0.0;0.0;0.0;-0.0;0.954929658551372;1102.2353161195335;89.9620999950623;-49.72767659082815;102.79115358163652;-0.5049616688807473;1.2064762987336004;-137.81831747735154;-62.181682522648465;89.9788116796884;-48.6982255648499
2024-04-23_12:07:53:657962;1713866873.6569808;59.8816697;10.742932433333333;0.0;59.8816697;10.742932433333333;0.0;1713866873.6562045;57.59;0.0;0.95;0.401;1.235;68.16;2.704;3.426;-8.233;59.8816692;10.7429127;0.0;0.05570530284632399;1.1050498656023602;9.452364878315134e-08;1713866873.548541;0.10843968391418457;0.0;0.0;0.0;-0.0;0.954929658551372;1100.2521433130162;89.92131825526175;-49.749473444122565;102.76601376297286;-0.5053392800615502;1.189616418159335;-138.51133260685967;-61.488667393140325;89.97702355810807;-48.644423578520204
2024-04-23_12:07:53:765977;1713866873.7641358;59.88167005;10.742933666666667;0.0;59.88167005;10.742933666666667;0.0;1713866873.7641358;50.055;0.7348470196558226;0.95;0.495;1.479;67.44;1.138;2.804;-9.135;59.8816692;10.7429127;0.0;0.05570530284632399;1.1050498656023602;9.452364878315134e-08;1713866873.6569808;0.10715508460998535;0.0;0.0;0.0;-0.0;0.954929658551372;1099.6175604117625;89.91945300769245;-49.69554000491938;102.73828266806466;-0.5048887241486092;1.1770500475449759;-138.73282256324146;-61.26717743675854;89.97515831053877;-48.59049013931702
2024-04-23_12:07:53:872816;1713866873.8718193;59.88167005;10.742933666666667;0.0;59.88167005;10.742933666666667;0.0;1713866873.8710635;43.155;0.0;0.95;0.412;1.631;66.186;-0.89;0.221;-10.996;59.8816692;10.7429127;0.0;0.09469891930976694;1.174115470026794;1.090415442384085e-07;1713866873.7641358;0.10768342018127441;0.0;0.0;0.0;-0.0;0.954929658551372;1095.4626430755925;89.87853973982013;-49.711176270933706;102.71004309220335;-0.5052146461431668;1.155163618724967;-140.17986575335237;-59.820134246647626;89.97323865912989;-48.537060800906914
2024-04-23_12:07:53:983803;1713866873.9818356;59.88167005;10.742933666666667;0.0;59.88167005;10.742933666666667;0.0;1713866873.9818356;32.099;0.0;0.95;0.26;1.488;65.206;-1.666;-2.424;-12.464;59.8816692;10.7429127;0.0;0.09469891930976694;1.174115470026794;1.090415442384085e-07;1713866873.8718193;0.1100163459777832;0.0;0.0;0.0;-0.0;0.954929658551372;1094.560586420533;89.87647575973148;-49.65582867973578;102.68145994706576;-0.5047526922977057;1.1380593920554225;-140.49330346598634;-59.50669653401367;89.97117467904124;-48.481713209708985
2024-04-23_12:07:54:095133;1713866874.0931282;59.88167048333333;10.74293465;0.0;59.88167048333333;10.74293465;0.0;1713866874.0931282;19.071;0.6580171292749954;0.95;-0.077;0.588;62.939;-1.373;-7.098;-14.846;59.8816692;10.7429127;0.0;0.09469891930976694;1.174115470026794;1.090415442384085e-07;1713866873.9818356;0.11129260063171387;0.0;0.0;0.0;-0.0;54.6373436035387;1085.6529141798765;89.87432490586042;-49.6002239671021;102.65269842956323;-0.5042886972384354;1.0984927779127112;-143.57458915099522;-56.42541084900476;89.96902382517018;-48.42610849707531
2024-04-23_12:07:54:209372;1713866874.2053533;59.881671;10.742935316666667;0.0;59.881671;10.742935316666667;0.0;1713866874.2053533;5.35;0.6113467912024029;0.95;-0.181;-0.273;61.063;-0.184;-6.952;-15.8;59.8816692;10.7429127;0.0;0.14297672140648024;1.2291812828167024;1.1870267058872175e-07;1713866874.0931282;0.11222505569458008;0.0;0.0;0.0;-0.0;109.6118385045944;1083.8478783902865;89.8238404165792;-49.60021601037734;102.608497384277;-0.504526361492849;1.0657504011452974;144.1959077345005;-55.8040922654995;89.96681713798569;-48.371034727560634
2024-04-23_12:07:54:349635;1713866874.3326466;59.881671;10.742935316666667;0.0;59.881671;10.742935316666667;0.0;1713866874.3326466;-13.469;0.0;0.95;-0.106;-0.795;59.738;1.158;-6.323;-16.667;59.8816692;10.7429127;0.0;0.20053870960081802;1.266514028033199;1.2808314220347228e-07;1713866874.2053533;0.12729334831237793;0.0;0.0;0.0;0.0;110.46096762574763;1083.8104905441496;89.76393001720977;-49.580916394023824;102.54672302226783;-0.5046440181798965;1.0426247885563726;144.20876622524406;-55.79123377475595;89.9644687268106;-48.314402365990624
2024-04-23_12:07:54:427020;1713866874.4250147;59.881671;10.742935316666667;0.0;59.881671;10.742935316666667;0.0;1713866874.4250147;-20.603;0.0;0.95;-0.106;-0.795;59.738;1.158;-6.323;-16.667;59.8816692;10.7429127;0.0;0.20053870960081802;1.266514028033199;1.2808314220347228e-07;1713866874.3326466;0.09236812591552734;0.0;0.0;0.0;0.0;0.954929658551372;1087.8805573120867;89.7616117693962;-49.52682178685973;102.51854965686536;-0.5041930688500371;1.0426247885563726;142.80637789945808;-57.19362210054193;89.96215047899702;-48.26030775882653
2024-04-23_12:07:54:536712;1713866874.5356646;59.8816715;10.742935516666666;0.0;59.8816715;10.742935516666666;0.0;1713866874.534892;-35.017;0.5171209491582159;0.95;0.206;-1.308;57.609;2.623;-3.276;-18.153;59.8816692;10.7429127;0.0;0.20053870960081802;1.266514028033199;1.2808314220347228e-07;1713866874.4250147;0.11064982414245605;0.0;0.0;0.0;0.0;226.6487562016968;1075.9453175016442;89.75918466800822;-49.471936756092674;102.48992027835925;-0.5037356301516329;1.0054667287814134;146.90390818567062;-53.096091814329384;89.95972337760904;-48.205422728059474
2024-04-23_12:07:54:702539;1713866874.6695995;59.8816719;10.74293525;0.0;59.8816719;10.74293525;0.0;1713866874.6695995;-61.944;0.34890087373849343;0.95;0.852;-0.903;52.65;1.075;3.713;-22.456;59.8816692;10.7429127;0.0;0.25624385158094803;1.2777138380890012;1.3251720105966758e-07;1713866874.5356646;0.13393497467041016;0.0;0.0;0.0;0.0;365.09925279335636;1059.3049194217201;89.70096996120483;-49.42810190059481;102.41777809285142;-0.5036351626175668;0.9189158511750145;152.54133871674543;-47.458661283254585;89.95721381278578;-48.15038806250581
2024-04-23_12:07:54:766860;1713866874.763882;59.881672216666665;10.742934466666666;0.0;59.881672216666665;10.742934466666666;0.0;1713866874.763882;-70.849;0.5970677002560196;0.95;0.901;-0.504;50.791;-0.074;4.977;-23.501;59.8816692;10.7429127;0.0;0.3008079554860635;1.2627807175126518;1.3109560761948025e-07;1713866874.6695995;0.09428238868713379;0.0;0.0;0.0;0.0;340.3528425232661;1062.8725444768534;89.65363909410284;-49.35433607288809;102.34073232106182;-0.5032270733896387;0.8864701803804399;151.3400991834829;-48.65990081651711;89.95444704958891;-48.091555355375434
2024-04-23_12:07:54:872269;1713866874.8672438;59.881672216666665;10.742934466666666;0.0;59.881672216666665;10.742934466666666;0.0;1713866874.8672438;-75.334;0.0;0.95;0.751;0.258;47.887;-2.051;6.329;-24.538;59.8816692;10.7429127;0.0;0.3360878597872268;1.2189147089183812;1.2319623524104095e-07;1713866874.763882;0.10336184501647949;0.0;0.0;0.0;0.0;402.0306043536527;1053.489406394837;89.61585844608577;-49.258816146947304;102.26159129031602;-0.5025869650439571;0.8357858189025246;154.4907970970811;-45.509202902918915;89.951946305873;-48.03990143802892
2024-04-23_12:07:55:009487;1713866874.9945571;59.88167248333333;10.742933216666668;0.0;59.88167248333333;10.742933216666668;0.0;1713866874.9945571;-78.687;0.5972879518695217;0.95;0.14;1.251;43.895;-4.258;5.758;-25.386;59.8816692;10.7429127;0.0;0.3360878597872268;1.2189147089183812;1.2319623524104095e-07;1713866874.8672438;0.12731337547302246;0.0;0.0;0.0;0.0;452.91312910743915;1044.4968178914937;89.61299201051153;-49.201238442395514;102.2313562530668;-0.5021069081653007;0.766112275162911;157.48413721259374;-42.51586278740627;89.94907987029876;-47.98232373347713
2024-04-23_12:07:55:093889;1713866875.0908983;59.88167248333333;10.742933216666668;0.0;59.88167248333333;10.742933216666668;0.0;1713866875.0899043;-77.57;0.0;0.95;-0.643;1.886;39.57;-3.652;2.988;-28.094;59.8816692;10.7429127;0.0;0.36579724535424757;1.1489157695033125;1.1308336317350509e-07;1713866874.9945571;0.09634113311767578;0.0;0.0;0.0;0.0;523.7684557451571;1030.0295101433114;89.58054061892501;-49.0776622280821;102.14347843769856;-0.5011993095033291;0.6906267850141562;162.24598362573215;-37.75401637426784;89.94633786427926;-47.928746458578786
2024-04-23_12:07:55:307994;1713866875.3059993;59.88167248333333;10.742933216666668;0.0;59.88167248333333;10.742933216666668;0.0;1713866875.0899043;-77.57;0.0;0.95;-0.643;1.886;39.57;-3.652;2.988;-28.094;59.8816692;10.7429127;0.0;0.36579724535424757;1.1489157695033125;1.1308336317350509e-07;1713866875.0908983;0.21510100364685059;0.0;0.0;0.0;0.0;427.3420299213685;1049.159477972062;89.57775221205287;-49.0245672237906;102.11553203525851;-0.5007564295502396;0.6906267850141562;155.93529257712447;-44.064707422875514;89.94354945740712;-47.875651454287286
2024-04-23_12:07:55:397270;1713866875.39428;59.881673;10.742930016666667;0.0;59.881673;10.742930016666667;0.0;1713866875.39428;-68.307;0.6183655157249455;0.95;-1.2;1.777;32.284;0.901;-1.302;-31.211;59.8816692;10.7429127;0.0;0.36579724535424757;1.1489157695033125;1.1308336317350509e-07;1713866875.3059993;0.08828067779541016;0.0;0.0;0.0;0.0;647.3931518716546;999.0840548270212;89.57466372651565;-48.96727020834147;102.08532672904116;-0.5002786006286948;0.5634620957138493;172.20856643439865;-27.791433565601352;89.9404609718699;-47.818354438838156
2024-04-23_12:07:55:436187;1713866875.4341722;59.881673;10.742930016666667;0.0;59.881673;10.742930016666667;0.0;1713866875.4331744;-65.959;0.0;0.95;-1.2;1.777;32.284;0.901;-1.302;-31.211;59.8816692;10.7429127;0.0;0.42335916860526435;0.9697184938056312;8.586642866181826e-08;1713866875.39428;0.03989219665527344;0.0;0.0;0.0;0.0;506.9028260533112;1033.6825532749253;89.51414178374567;-48.73454116729024;101.9207392146801;-0.49855983974318613;0.5634620957138493;161.04986950963558;-38.9501304903644;89.93750095235093;-47.76482267348461
2024-04-23_12:07:55:589376;1713866875.5584915;59.881673;10.742930016666667;0.0;59.881673;10.742930016666667;0.0;1713866875.5584915;-60.015;0.0;0.95;-0.948;1.569;27.014;3.514;0.136;-33.68;59.8816692;10.7429127;0.0;0.42335916860526435;0.9697184938056312;8.586642866181826e-08;1713866875.4341722;0.12431931495666504;0.0;0.0;0.0;0.0;623.0391544873451;1005.7770215683656;89.51063644382145;-48.67276520157626;101.88813527072595;-0.49804378365950785;0.47148324413374815;170.07958602978272;-29.920413970217272;89.93399561242671;-47.70304670777063
2024-04-23_12:07:55:656481;1713866875.6532073;59.8816734;10.742928433333333;0.0;59.8816734;10.742928433333333;0.0;1713866875.6532073;-55.891;1.0477081901603302;0.95;-0.833;1.59;25.629;3.919;0.993;-34.343;59.8816692;10.7429127;0.0;0.42335916860526435;0.9697184938056312;8.586642866181826e-08;1713866875.5584915;0.09471583366394043;0.0;0.0;0.0;0.0;587.5085161438675;1015.0079624040623;89.5074016073126;-48.617199874023974;101.85876037967252;-0.49757971089543784;0.44731043399362674;167.11997398244466;-32.88002601755535;89.93076077591786;-47.647481380218345
2024-04-23_12:07:55:760451;1713866875.7594528;59.8816734;10.742928433333333;0.0;59.8816734;10.742928433333333;0.0;1713866875.7584872;-54.492;0.0;0.95;-0.451;1.922;21.445;4.416;4.228;-34.437;59.8816692;10.7429127;0.0;0.46792325499173276;0.8810531733888468;7.751219555096611e-08;1713866875.6532073;0.10624551773071289;0.0;0.0;0.0;0.0;660.1000756822885;995.4714961943831;89.45967934119626;-48.47552809123268;101.74925577886822;-0.49658004871010086;0.374285858090184;173.3517862775102;-26.648213722489796;89.927602596188;-47.59447491784383
2024-04-23_12:07:55:900342;1713866875.888373;59.88167393333333;10.742927016666666;0.0;59.88167393333333;10.742927016666666;0.0;1713866875.8764079;-50.355;0.840539921259318;0.95;-0.182;2.319;18.745;4.558;5.34;-33.334;59.8816692;10.7429127;0.0;0.46792325499173276;0.8810531733888468;7.751219555096611e-08;1713866875.7594528;0.1289200782775879;0.0;0.0;0.0;0.0;650.5899093864916;998.1830570156351;89.45612077573686;-48.417172447289374;101.71833724571877;-0.4960923106793672;0.3271619682863371;172.49408121756719;-27.505918782432808;89.9240440307286;-47.536119273900525
