;current_time;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N;target_north_from_observer;target_east_from_observer
2024-04-23_12:18:13:314437;1713867493.3126788;59.881435933333336;10.743618766666668;0.0;59.881435933333336;10.743618766666668;0.0;1713867493.3126788;99.94;1.0451416166463228;0.92;0.234;1.728;117.212;-2.848;-6.75;-1.275;59.881438333333335;10.74360715;0.0;-0.2209636628736016;0.5469288511018119;2.6794978180699758e-08;1713867493.2040582;0.10862064361572266;0.0;0.0;-0.0;-0.0;383.1665878279602;1056.5338422822265;40.2038539875891;0.6228921957989914;40.20867904001537;0.015492105873943802;2.0457353228475936;-153.4715891856244;-46.52841081437562;39.9828903247155;1.1698210469008032
2024-04-23_12:18:13:422456;1713867493.4207;59.88143551666667;10.743621016666667;0.0;59.88143551666667;10.743621016666667;0.0;1713867493.4207;100.571;1.2430723068046856;0.92;-0.885;-0.201;117.073;-4.276;-3.256;-0.152;59.881438333333335;10.74360715;0.0;-0.26738459113485274;0.6505280103360016;3.8399232821229035e-08;1713867493.3126788;0.10802125930786133;0.0;0.0;-0.0;-0.0;361.09825367854586;1059.8995284771438;40.24627401156612;0.6488567321202974;40.251504156650846;0.01612075997150992;2.0433093151873214;-152.34141096203527;-47.65858903796473;39.97888942043127;1.299384742456299
2024-04-23_12:18:13:528688;1713867493.526934;59.88143551666667;10.743621016666667;0.0;59.88143551666667;10.743621016666667;0.0;1713867493.526934;101.566;0.0;0.92;-1.297;-0.278;117.035;-2.57;1.569;-0.319;59.881438333333335;10.74360715;0.0;-0.3138055135232688;0.7765269890051557;5.448708059740959e-08;1713867493.4207;0.10623383522033691;0.0;0.0;-0.0;-0.0;354.7346545401302;1060.831086982174;40.28835074830953;0.6502642613277784;40.293598122138135;0.016138853831521898;2.0426460900715635;-152.02796379120593;-47.97203620879408;39.97454523478626;1.426791250332934
2024-04-23_12:18:13:637730;1713867493.6357777;59.88143531666667;10.743622133333334;0.0;59.88143531666667;10.743622133333334;0.0;1713867493.6349282;105.317;0.6146995936741627;0.92;-1.324;0.357;116.924;1.034;6.523;-0.901;59.881438333333335;10.74360715;0.0;-0.3138055135232688;0.7765269890051557;5.448708059740959e-08;1713867493.526934;0.10884380340576172;0.0;0.0;-0.0;-0.0;369.6736186497287;1058.6166550282812;40.28351839982314;0.7797672591222408;40.29106466261829;0.019354562882183256;2.04070877460185;-152.7726164859899;-47.22738351401013;39.96971288629987;1.5562942481273965
2024-04-23_12:18:13:744786;1713867493.7437897;59.88143531666667;10.743622133333334;0.0;59.88143531666667;10.743622133333334;0.0;1713867493.7437897;107.817;0.0;0.92;-0.775;1.357;116.698;4.582;5.011;-1.257;59.881438333333335;10.74360715;0.0;-0.3360875545244767;0.8390598165613203;6.382462341969486e-08;1713867493.6357777;0.10801196098327637;0.0;0.0;-0.0;-0.0;373.49753805956203;1058.0343782360449;40.300543245233904;0.8468468668950544;40.3094397812341;0.021010194594426615;2.0367643304923426;-152.96816181963243;-47.03183818036756;39.96445569070943;1.6859066834563747
2024-04-23_12:18:13:854898;1713867493.8528984;59.881435116666665;10.743623133333333;0.0;59.881435116666665;10.743623133333333;0.0;1713867493.8528984;107.853;0.552382386815252;0.92;-0.583;1.49;116.645;4.912;3.437;-1.204;59.881438333333335;10.74360715;0.0;-0.3360875545244767;0.8390598165613203;6.382462341969486e-08;1713867493.7437897;0.10910868644714355;0.0;0.0;-0.0;-0.0;371.42623712129705;1058.3505634390083;40.294810567166905;0.9776556809561447;40.306669042161886;0.024257811249471756;2.0358393059887856;-152.8619910617577;-47.13800893824232;39.95872301264243;1.816715497517465
2024-04-23_12:18:13:962505;1713867493.9605293;59.881435116666665;10.743623133333333;0.0;59.881435116666665;10.743623133333333;0.0;1713867493.9605293;106.058;0.0;0.92;-0.046;1.469;116.521;4.221;-1.76;-0.762;59.881438333333335;10.74360715;0.0;-0.3583695955637493;0.8950593646954351;7.31400844056207e-08;1713867493.8528984;0.10763096809387207;0.0;0.0;-0.0;-0.0;372.82343707772554;1058.1374835001136;40.31097396068494;1.0515799044295382;40.32468774776091;0.026080775523391983;2.033675097716313;-152.93354393811126;-47.06645606188876;39.95260436512119;1.9466392691249732
2024-04-23_12:18:14:072344;1713867494.0703475;59.881434866666666;10.743624083333334;0.0;59.881434866666666;10.743624083333334;0.0;1713867494.0695739;101.712;0.5506890458033976;0.92;0.188;1.177;116.469;2.616;-4.076;-0.512;59.881438333333335;10.74360715;0.0;-0.3583695955637493;0.8950593646954351;7.31400844056207e-08;1713867493.9605293;0.1098182201385498;0.0;0.0;-0.0;-0.0;375.1543832661964;1057.7801256046735;40.304392080780765;1.1822676703514974;40.32172835885959;0.02932506084946597;2.0327675265052756;-153.05351343778685;-46.94648656221316;39.946022485217014;2.0773270350469324
2024-04-23_12:18:14:179417;1713867494.1776407;59.881434866666666;10.743624083333334;0.0;59.881434866666666;10.743624083333334;0.0;1713867494.1776407;98.703;0.0;0.92;0.236;0.641;116.408;-1.555;-3.488;-0.393;59.881438333333335;10.74360715;0.0;-0.38622214841783264;0.9482589378950296;8.119062153144618e-08;1713867494.0703475;0.10729312896728516;0.0;0.0;-0.0;-0.0;373.3028342474443;1058.064178784464;40.325300015110074;1.2585621147265975;40.344935244777155;0.031200107790728827;2.0317028756615594;-152.95815654853612;-47.04184345146386;39.939077866692244;2.206821052621627
2024-04-23_12:18:14:287799;1713867494.285798;59.88143465;10.743625116666667;0.0;59.88143465;10.743625116666667;0.0;1713867494.2850401;96.829;0.5837938311697652;0.92;-0.226;0.36;116.334;-3.768;-0.144;-0.338;59.881438333333335;10.74360715;0.0;-0.38622214841783264;0.9482589378950296;8.119062153144618e-08;1713867494.1776407;0.10815739631652832;0.0;0.0;-0.0;-0.0;379.6025432884028;1057.091656217083;40.31798237828431;1.3872335036369905;40.34184080888299;0.03439374638190513;2.0304113320150834;-153.28452695369708;-46.71547304630293;39.931760229866484;2.33549244153202
2024-04-23_12:18:14:395398;1713867494.3944201;59.88143446666667;10.7436262;0.0;59.88143446666667;10.7436262;0.0;1713867494.3936408;98.192;0.5894284710340041;0.92;-0.727;0.599;116.288;-3.939;2.724;-0.246;59.881438333333335;10.74360715;0.0;-0.4103610264146337;1.0061251393559416;9.20611190613485e-08;1713867494.285798;0.10862207412719727;0.0;0.0;-0.0;-0.0;375.53925719266493;1057.72089459236;40.334300260845325;1.4594530900835105;40.36069599070588;0.036168140719223744;2.029608480559166;-153.07339411194283;-46.926605888057175;39.92393923443069;2.465578229439452
2024-04-23_12:18:14:503429;1713867494.5014138;59.88143446666667;10.7436262;0.0;59.88143446666667;10.7436262;0.0;1713867494.5005946;102.889;0.0;0.92;-1.109;1.076;116.233;-1.116;2.518;-0.235;59.881438333333335;10.74360715;0.0;-0.43078622506322906;1.0667913178335722;1.0405006911629044e-07;1713867494.3944201;0.1069936752319336;0.0;0.0;-0.0;-0.0;376.9536480866782;1057.5026734868784;40.34660886725765;1.5268745814062124;40.375490004145064;0.03782588768989891;2.028648549470569;-153.14662962717716;-46.85337037282285;39.91582264219442;2.5936658992397845
2024-04-23_12:18:14:611820;1713867494.6108234;59.881434283333334;10.743627183333334;0.0;59.881434283333334;10.743627183333334;0.0;1713867494.610084;103.608;0.5364193604824528;0.92;-1.118;1.144;116.214;-0.183;1.732;-0.336;59.881438333333335;10.74360715;0.0;-0.43078622506322906;1.0667913178335722;1.0405006911629044e-07;1713867494.5014138;0.10940957069396973;0.0;0.0;-0.0;-0.0;380.98343935694686;1056.87618359261;40.337874183116334;1.65797118708557;40.37193285031234;0.04107897396201539;2.0283169369126903;-153.35679714268852;-46.643202857311486;39.907087958053104;2.724762504919142
2024-04-23_12:18:14:719945;1713867494.7189655;59.881434283333334;10.743627183333334;0.0;59.881434283333334;10.743627183333334;0.0;1713867494.7181773;103.941;0.0;0.92;-0.954;1.104;116.128;2.1;-1.373;-0.785;59.881438333333335;10.74360715;0.0;-0.45121142435205663;1.1218575426396118;1.1351423773175995e-07;1713867494.6108234;0.10814213752746582;0.0;0.0;-0.0;-0.0;381.91664144249216;1056.730100337611;40.3492537178392;1.7323010281324898;40.386422748723724;0.04290631698044559;2.026815953755975;-153.4057855411459;-46.59421445885411;39.89804229348714;2.8541585707721016
2024-04-23_12:18:14:829403;1713867494.8283925;59.88143408333333;10.743628066666666;0.0;59.88143408333333;10.743628066666666;0.0;1713867494.8273942;102.15;0.4967464573652396;0.92;-0.74;0.869;116.041;2.891;-3.279;-1.089;59.881438333333335;10.74360715;0.0;-0.45121142435205663;1.1218575426396118;1.1351423773175995e-07;1713867494.7189655;0.10942697525024414;0.0;0.0;-0.0;-0.0;387.67894316501923;1055.8196992376288;40.33968789899752;1.8630117227815766;40.38268481004883;0.0461503047331535;2.02529751730674;-153.71093207572346;-46.28906792427652;39.88847647464546;2.9848692654211884
2024-04-23_12:18:14:937194;1713867494.9361522;59.88143408333333;10.743628066666666;0.0;59.88143408333333;10.743628066666666;0.0;1713867494.9353926;95.907;0.0;0.92;-0.402;0.363;115.884;2.777;-4.383;-1.362;59.881438333333335;10.74360715;0.0;-0.47349346386022295;1.171323813931257;1.2479460015368815e-07;1713867494.8283925;0.10775971412658691;0.0;0.0;-0.0;-0.0;389.78352867642843;1055.4835930148822;40.3520897647279;1.9427662734655111;40.398830294625775;0.048108221245639446;2.022557350381109;-153.82352105738488;-46.176478942615105;39.87859630086768;3.114090087396768
2024-04-23_12:18:15:046376;1713867495.0453632;59.88143386666667;10.743628966666666;0.0;59.88143386666667;10.743628966666666;0.0;1713867495.0446017;92.658;0.5116980327272269;0.92;-0.227;0.05;115.748;2.144;-3.718;-1.733;59.881438333333335;10.74360715;0.0;-0.47349346386022295;1.171323813931257;1.2479460015368815e-07;1713867494.9361522;0.10921096801757812;0.0;0.0;-0.0;-0.0;394.43991136549386;1054.7331070126488;40.3416731500035;2.0734024477728967;40.39492035209556;0.051350861437796505;2.0201837025983966;-154.07478974129216;-45.92521025870783;39.86817968614328;3.244726261704154
2024-04-23_12:18:15:157323;1713867495.1555436;59.88143386666667;10.743628966666666;0.0;59.88143386666667;10.743628966666666;0.0;1713867495.1555436;87.943;0.0;0.92;-0.042;-0.244;115.303;0.889;-0.733;-3.362;59.881438333333335;10.74360715;0.0;-0.49763233898531223;1.221723412195699;1.3625432659924996e-07;1713867495.0453632;0.11018037796020508;0.0;0.0;0.0;-0.0;408.6645857371745;1052.3818108426299;40.35479194791682;2.155676165609526;40.41232699178098;0.05336737380376467;2.012416987427022;-154.86086526050536;-45.13913473949465;39.85715960893151;3.377399577805225
2024-04-23_12:18:15:265361;1713867495.2643647;59.88143371666666;10.743629883333334;0.0;59.88143371666666;10.743629883333334;0.0;1713867495.2636197;77.371;0.4995060562030436;0.92;-0.012;-0.241;115.142;0.838;-0.008;-3.879;59.881438333333335;10.74360715;0.0;-0.49763233898531223;1.221723412195699;1.3625432659924996e-07;1713867495.1555436;0.10882115364074707;0.0;0.0;0.0;-0.0;402.45094086301145;1053.4198000954118;40.34363198533241;2.2848863726687574;40.408283154619966;0.056575175715925914;2.009607007331311;-154.5140653126794;-45.48593468732058;39.845999646347096;3.5066097848644566
2024-04-23_12:18:15:375189;1713867495.374191;59.88143371666666;10.743629883333334;0.0;59.88143371666666;10.743629883333334;0.0;1713867495.374191;60.802;0.0;0.92;0.161;-0.071;114.265;1.372;1.239;-6.266;59.881438333333335;10.74360715;0.0;-0.5143438636972935;1.2730563345606387;1.4837577111403988e-07;1713867495.2643647;0.10982632637023926;0.0;0.0;0.0;-0.0;436.08095559092766;1047.598795858843;40.348601240247035;2.3645169305149136;40.41782480984295;0.058535256884095326;1.9943004697913207;-156.4544888084601;-43.5455111915399;39.83425737654974;3.6375732650755523
2024-04-23_12:18:15:484406;1713867495.4824128;59.88143371666666;10.743630633333334;0.0;59.88143371666666;10.743630633333334;0.0;1713867495.4824128;38.261;0.3880888241560542;0.92;0.326;-0.011;113.373;1.567;-0.243;-7.853;59.881438333333335;10.74360715;0.0;-0.5143438636972935;1.2730563345606387;1.4837577111403988e-07;1713867495.374191;0.10822176933288574;0.0;0.0;0.0;-0.0;447.14383536865415;1045.5743066547768;40.33646866141807;2.495016992054975;40.41355977718623;0.061776410655214206;1.9787321328635312;-157.12682938699794;-42.87317061300205;39.822124797720775;3.768073326615614
2024-04-23_12:18:15:602731;1713867495.5987048;59.881433816666664;10.743631066666667;0.0;59.881433816666664;10.743631066666667;0.0;1713867495.5987048;22.949;0.22960961712733235;0.92;0.405;-0.297;112.247;0.19;-3.558;-9.969;59.881438333333335;10.74360715;0.0;-0.5143438492907639;1.3150559937691226;1.5673318085052124e-07;1713867495.4824128;0.11629199981689453;0.0;0.0;0.0;-0.0;459.6854013186369;1043.2129355719646;40.32319218732009;2.5907850167918283;40.40633607713999;0.06416230094028132;1.959079725486075;-157.90940653122004;-42.090593468779964;39.80884833802933;3.905841010560951
2024-04-23_12:18:15:736462;1713867495.7080219;59.881433816666664;10.743631066666667;0.0;59.881433816666664;10.743631066666667;0.0;1713867495.7080219;3.046;0.0;0.92;0.382;-0.48;111.814;-0.501;-4.606;-10.623;59.881438333333335;10.74360715;0.0;-0.5032028118434823;1.3393224594085134;1.5974201658663922e-07;1713867495.5987048;0.10931706428527832;0.0;0.0;0.0;-0.0;440.0536110744783;1046.8780912259929;40.299640823310675;2.6910027879442273;40.389386557517454;0.06667587547710478;1.9515224498249395;-156.69398664739902;-43.30601335260099;39.796438011467195;4.0303252473527404
2024-04-23_12:18:15:811884;1713867495.809888;59.8814341;10.743631233333334;0.0;59.8814341;10.743631233333334;0.0;1713867495.809888;-7.685;0.32314144615039103;0.92;0.048;-1.434;109.892;-2.676;-5.988;-12.384;59.881438333333335;10.74360715;0.0;-0.5032028118434823;1.3393224594085134;1.5974201658663922e-07;1713867495.7080219;0.10186600685119629;0.0;0.0;0.0;0.0;514.0288082886279;1032.155246269709;40.28638798339485;2.819785330256847;40.384950737339686;0.06987953414009672;1.9179772216016087;-161.55047000651012;-38.44952999348987;39.783185171551374;4.15910778966536
2024-04-23_12:18:15:921825;1713867495.9200497;59.8814341;10.743631233333334;0.0;59.8814341;10.743631233333334;0.0;1713867495.9200497;-21.463;0.0;0.92;-0.278;-1.949;108.307;-2.725;-3.396;-13.412;59.881438333333335;10.74360715;0.0;-0.4716365658965187;1.3486557055270636;1.59706703917184e-07;1713867495.809888;0.11016178131103516;0.0;0.0;0.0;0.0;507.7969565967801;1033.4922078375562;40.24085926389021;2.9419067281619364;40.348253611444235;0.07297762331415314;1.8903137529574985;-161.11229879707724;-38.88770120292274;39.76922269799369;4.290562433689
2024-04-23_12:18:16:069081;1713867496.0531206;59.88143455;10.743631033333333;0.0;59.88143455;10.743631033333333;0.0;1713867496.0501018;-31.28;0.3949986724340519;0.92;-0.337;-2.077;107.198;-0.739;-1.013;-13.928;59.881438333333335;10.74360715;0.0;-0.4716365658965187;1.3486557055270636;1.59706703917184e-07;1713867495.9200497;0.1330709457397461;0.0;0.0;0.0;0.0;492.23749989539016;1036.7518431510528;40.22540893162751;3.082775518540707;40.34336412118321;0.07648800634568953;1.8709580515528812;-160.04161982713907;-39.95838017286091;39.753772365730995;4.4314312240677705
2024-04-23_12:18:16:143437;1713867496.1414435;59.88143455;10.743631033333333;0.0;59.88143455;10.743631033333333;0.0;1713867496.1414435;-37.088;0.0;0.92;-0.055;-1.694;104.756;2.481;3.844;-15.809;59.881438333333335;10.74360715;0.0;-0.4215019479646325;1.3374557784684356;1.5305569883716785e-07;1713867496.0531206;0.08832287788391113;0.0;0.0;0.0;0.0;577.3496041015235;1017.5329665701355;40.16135055418886;3.2171498855137575;40.29000039367469;0.07993493314491161;1.82833711121918;-166.30570083779284;-33.69429916220716;39.73984860622422;4.554605663982193
2024-04-23_12:18:16:255808;1713867496.2537577;59.881435083333336;10.7436303;0.0;59.881435083333336;10.7436303;0.0;1713867496.2527921;-40.832;0.6486749913822026;0.92;0.05;-1.511;104.105;2.248;4.51;-16.164;59.881438333333335;10.74360715;0.0;-0.4215019479646325;1.3374557784684356;1.5305569883716785e-07;1713867496.1414435;0.11231422424316406;0.0;0.0;0.0;0.0;504.166098042005;1034.2628558488148;40.146056286973156;3.348670827499369;40.285474202344474;0.08321955293049488;1.8169750177886967;-160.85947155456108;-39.14052844543892;39.72455433900852;4.686126605967805
2024-04-23_12:18:16:399752;1713867496.3627908;59.881435083333336;10.7436303;0.0;59.881435083333336;10.7436303;0.0;1713867496.3627908;-43.022;0.0;0.92;0.243;-0.993;102.069;0.392;3.728;-17.135;59.881438333333335;10.74360715;0.0;-0.3620831518805277;1.2963894252943327;1.4124034194984425e-07;1713867496.2537577;0.10903310775756836;0.0;0.0;0.0;0.0;564.9334605441153;1020.5509688575772;40.07153168807317;3.5160628551410325;40.22549377981027;0.08752050714431156;1.7814401142180922;-165.32978954521337;-34.67021045478664;39.709448536192646;4.812452280435365
2024-04-23_12:18:16:478081;1713867496.468089;59.88143576666667;10.743629016666667;0.0;59.88143576666667;10.743629016666667;0.0;1713867496.4670916;-43.952;1.0037581100350692;0.92;0.084;-0.81;100.679;-2.787;1.745;-17.316;59.881438333333335;10.74360715;0.0;-0.3620831518805277;1.2963894252943327;1.4124034194984425e-07;1713867496.3627908;0.10529828071594238;0.0;0.0;0.0;0.0;552.9632545349655;1023.3903000872463;40.055688137335366;3.645039847565358;40.22119425931817;0.09074936273237397;1.757180037615371;-164.40901525435854;-35.59098474564146;39.69360498545484;4.941429272859691
2024-04-23_12:18:16:584422;1713867496.5774255;59.881436550000004;10.743627283333334;0.0;59.881436550000004;10.743627283333334;0.0;1713867496.5774255;-48.899;1.1830449432743988;0.92;-1.221;-1.1;97.36;-7.355;-3.191;-15.607;59.881438333333335;10.74360715;0.0;-0.28595282544547224;1.2245233196571756;1.2380483985219293e-07;1713867496.468089;0.10933637619018555;0.0;0.0;0.0;0.0;630.0560598632311;1003.8794899383917;39.96298109321338;3.848289296510127;40.14784164019486;0.09600034561566051;1.6992525597416792;-170.68461973840684;-29.315380261593162;39.67702826776791;5.072812616167303
2024-04-23_12:18:16:728014;1713867496.7087133;59.881436550000004;10.743627283333334;0.0;59.881436550000004;10.743627283333334;0.0;1713867496.7087133;-55.023;0.0;0.92;-1.478;-1.247;96.748;-5.32;-3.28;-14.751;59.881438333333335;10.74360715;0.0;-0.19868147664601288;1.1274574203384724;1.027817802257136e-07;1713867496.5774255;0.1312878131866455;0.0;0.0;0.0;0.0;551.080299125812;1023.8306953938827;39.85840131453951;4.078944636725222;40.06656891599722;0.1019808676465189;1.688571144719474;-164.26596912139274;-35.73403087860725;39.6597198378935;5.206402057063694
2024-04-23_12:18:16:797875;1713867496.793821;59.88143731666667;10.743625166666666;0.0;59.88143731666667;10.743625166666666;0.0;1713867496.7928479;-61.151;1.7365180090136716;0.92;-1.839;-1.712;94.391;0.42;-1.663;-14.757;59.881438333333335;10.74360715;0.0;-0.19868147664601288;1.1274574203384724;1.027817802257136e-07;1713867496.7087133;0.08510780334472656;0.0;0.0;0.0;0.0;637.6500858673227;1001.7978252262212;39.841941064215625;4.202830496141293;40.06300103516618;0.10509890989744985;1.6474337342499676;171.34705059755748;-28.652949402442523;39.64325958756961;5.330287916479765
2024-04-23_12:18:16:906082;1713867496.9040868;59.88143731666667;10.743625166666666;0.0;59.88143731666667;10.743625166666666;0.0;1713867496.9040868;-64.297;0.0;0.92;-1.531;-1.783;93.134;4.315;-0.169;-15.769;59.881438333333335;10.74360715;0.0;-0.11326697155923081;1.0089250357080701;8.047169723635061e-08;1713867496.793821;0.11026573181152344;0.0;0.0;0.0;0.0;598.0641327794095;1012.330849960358;39.73851777494475;4.453629199152742;39.987305585562346;0.11160763442707174;1.6254949455523988;167.98108998600662;-32.018910013993384;39.62525080338551;5.462554234860812
2024-04-23_12:18:17:053138;1713867497.0431654;59.88143795;10.743622666666667;0.0;59.88143795;10.743622666666667;0.0;1713867497.0182319;-66.826;1.3734709360082789;0.92;-0.704;-1.734;91.109;6.957;1.036;-17.07;59.881438333333335;10.74360715;0.0;-0.11326697155923081;1.0089250357080701;8.047169723635061e-08;1713867496.9040868;0.13907861709594727;0.0;0.0;0.0;0.0;612.3163075230239;1008.6289342069269;39.72024447146575;4.584583105154791;39.98394956880918;0.11491332596170967;1.5901520281995136;169.16809598938497;-30.831904010615034;39.60697749990651;5.593508140862861
2024-04-23_12:18:17:127570;1713867497.1255758;59.88143795;10.743622666666667;0.0;59.88143795;10.743622666666667;0.0;1713867497.1255758;-70.349;0.0;0.92;-0.428;-1.674;90.413;5.591;2.196;-17.113;59.881438333333335;10.74360715;0.0;-0.04270716944806281;0.8689261706172449;5.989803442130182e-08;1713867497.0431654;0.08241033554077148;0.0;0.0;0.0;0.0;610.4897055670931;1009.109018931846;39.630786621141326;4.856802195837271;39.927281096762954;0.1219431893768988;1.5780045366056332;169.01440395331096;-30.985596046689047;39.58807945169326;5.725728366454516
