;current_time;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N;target_north_from_observer;target_east_from_observer
2024-04-23_12:51:55:975542;1713869515.974516;59.876592466666665;10.736370883333333;0.0;59.876592466666665;10.736370883333333;0.0;1713869515.974516;24.964;0.7018907787925248;0.89;-2.064;2.455;1.159;-2.756;7.37;-0.088;59.876590433333334;10.736360833333332;0.0;0.16340164578999833;0.5208715077782471;2.3765406295672697e-08;1713869515.8664792;0.10803675651550293;0.0;0.0;0.0;-0.0;948.6879901200962;803.4014357415169;48.93659835420999;49.479128492221754;69.59148521788465;0.7909107441588515;0.02022836603061428;187.78268462766755;12.217315372332461;48.999999999999986;50.0
2024-04-23_12:51:56:083541;1713869516.082549;59.876592966666664;10.736371366666667;0.0;59.876592966666664;10.736371366666667;0.0;1713869516.082549;16.67;0.5732900159675878;0.89;-1.366;3.355;0.966;6.086;1.797;-0.466;59.876590433333334;10.736360833333332;0.0;0.22653409192530927;0.5628772648308834;2.854792727213784e-08;1713869515.974516;0.1080331802368164;0.0;0.0;0.0;-0.0;949.4529045685315;801.3152076625632;48.77346590807468;49.43712273516912;69.44695876003713;0.7921555480631723;0.016859880574265223;187.55232306107143;12.44767693892857;48.899999999999984;50.0
2024-04-23_12:51:56:225220;1713869516.224224;59.87659381666667;10.736372;0.0;59.87659381666667;10.736372;0.0;1713869516.224224;13.472;0.71377460118332;0.89;-0.218;3.694;1.046;7.256;2.619;1.284;59.876590433333334;10.736360833333332;0.0;0.28223918845412577;0.5899476386873019;3.457267244710849e-08;1713869516.082549;0.14167499542236328;0.0;0.0;0.0;-0.0;949.4377283298782;801.3566685235544;48.61776081154586;49.4100523613127;69.31839539888634;0.7934803012414823;0.018256143975860686;187.55689534101276;12.44310465898724;48.79999999999998;50.0
2024-04-23_12:51:56:302385;1713869516.3013875;59.87659381666667;10.736372;0.0;59.87659381666667;10.736372;0.0;1713869516.3008146;12.422;0.0;0.89;-0.218;3.694;1.046;7.256;2.619;1.284;59.876590433333334;10.736360833333332;0.0;0.37693785475943115;0.6254191579255354;4.1141896556240454e-08;1713869516.224224;0.0771634578704834;0.0;0.0;0.0;-0.0;949.7949844909691;800.3799135131599;48.42306214524055;49.374580842074465;69.15664957798617;0.7951273209221283;0.018256143975860686;187.44924222072075;12.550757779279264;48.69999999999998;50.0
2024-04-23_12:51:56:411216;1713869516.4102204;59.87659381666667;10.736372;0.0;59.87659381666667;10.736372;0.0;1713869516.4102204;11.139;0.0;0.89;-0.218;3.694;1.046;7.256;2.619;1.284;59.876590433333334;10.736360833333332;0.0;0.37693785475943115;0.6254191579255354;4.1141896556240454e-08;1713869516.3013875;0.10883283615112305;0.0;0.0;0.0;-0.0;949.970627843045;799.8991241447352;48.32306214524055;49.374580842074465;69.08666708145158;0.7961607372342608;0.018256143975860686;187.39630020751235;12.603699792487657;48.59999999999998;50.0
2024-04-23_12:51:56:518892;1713869516.5178587;59.87659516666667;10.736372666666666;0.0;59.87659516666667;10.736372666666666;0.0;1713869516.5178587;8.964;1.4397208283902265;0.89;0.66;4.598;1.639;0.506;3.142;3.033;59.876590433333334;10.736360833333332;0.0;0.37693785475943115;0.6254191579255354;4.1141896556240454e-08;1713869516.4102204;0.10763835906982422;0.0;0.0;0.0;-0.0;949.0998467224587;802.2790208944457;48.22306214524055;49.374580842074465;69.01675851555387;0.7971962481935569;0.02860594644018706;187.65867300097923;12.341326999020772;48.49999999999998;50.0
2024-04-23_12:51:56:635921;1713869516.6351585;59.87659703333333;10.736373316666667;0.0;59.87659703333333;10.736373316666667;0.0;1713869516.6351585;8.156;1.7999011870195882;0.89;0.325;4.744;2.253;-2.66;-0.529;3.315;59.876590433333334;10.736360833333332;0.0;0.5273416136836939;0.6627575881509785;5.6850965907129236e-08;1713869516.5178587;0.11729979515075684;0.0;0.0;0.0;-0.0;948.9654815115564;802.6454266057121;47.97265838631628;49.33724241184902;68.81525587728171;0.7994203191898531;0.039322268047432246;187.69913680486823;12.30086319513178;48.39999999999998;50.0
2024-04-23_12:51:56:738740;1713869516.7377272;59.87659703333333;10.736373316666667;0.0;59.87659703333333;10.736373316666667;0.0;1713869516.7377272;7.981;0.0;0.89;0.094;4.619;2.496;-2.761;-2.321;2.988;59.876590433333334;10.736360833333332;0.0;0.7353073049471177;0.6991625432387358;8.058114370212976e-08;1713869516.6351585;0.1025686264038086;0.0;0.0;0.0;-0.0;949.4393737399499;801.3521734664954;47.66469269505286;49.300837456761265;68.57474391969554;0.8022700302138127;0.043563418129778465;187.5563996172679;12.44360038273209;48.299999999999976;50.0
2024-04-23_12:51:56:848381;1713869516.8473864;59.87659936666667;10.736374033333334;0.0;59.87659936666667;10.736374033333334;0.0;1713869516.8473864;6.942;2.3986833271646124;0.89;-0.246;4.256;2.801;-2.983;-3.641;2.422;59.876590433333334;10.736360833333332;0.0;0.7353073049471177;0.6991625432387358;8.058114370212976e-08;1713869516.7377272;0.10965919494628906;0.0;0.0;0.0;-0.0;949.2589545825149;801.844859839825;47.564692695052855;49.300837456761265;68.50527399487436;0.8033194908999545;0.04888667234836117;187.61075059127148;12.389249408728514;48.199999999999974;50.0
2024-04-23_12:51:56:959155;1713869516.957167;59.87659936666667;10.736374033333334;0.0;59.87659936666667;10.736374033333334;0.0;1713869516.957167;6.617;0.0;0.89;-0.693;3.765;3.043;-4.212;-3.929;2.154;59.876590433333334;10.736360833333332;0.0;0.9952644174214491;0.7393013291602026;1.203492204226997e-07;1713869516.8473864;0.10978055000305176;0.0;0.0;0.0;-0.0;949.6026431282221;800.9059774562012;47.20473558257852;49.260698670839794;68.22685318084392;0.8067078883519815;0.05311036913818745;187.50720607993242;12.492793920067577;48.09999999999997;50.0
2024-04-23_12:51:57:069703;1713869517.0686707;59.876602166666665;10.736374783333334;0.0;59.876602166666665;10.736374783333334;0.0;1713869517.0677094;6.771;2.847446739843835;0.89;-0.897;3.62;3.132;-5.112;-3.717;2.263;59.876590433333334;10.736360833333332;0.0;0.9952644174214491;0.7393013291602026;1.203492204226997e-07;1713869516.957167;0.11150383949279785;0.0;0.0;0.0;-0.0;949.792381942212;800.3870346424592;47.10473558257853;49.260698670839794;68.15770351063713;0.8077672161250549;0.0546637121724624;187.45002660135012;12.549973398649886;47.99999999999997;50.0
2024-04-23_12:51:57:255864;1713869517.255276;59.87660525;10.73637555;0.0;59.87660525;10.73637555;0.0;1713869517.255276;8.575;1.8456814082549944;0.89;-2.149;3.489;3.805;-6.273;1.193;4.12;59.876590433333334;10.736360833333332;0.0;1.3072129499510767;0.7813070207511547;1.8086838127207017e-07;1713869517.0686707;0.18660521507263184;0.0;0.0;0.0;-0.0;949.4923216302349;801.2075087486706;46.69278705004889;49.21869297924884;67.84317284065341;0.8117278812089829;0.06640977803838424;187.54044719207644;12.45955280792356;47.89999999999997;50.0
2024-04-23_12:51:57:284464;1713869517.2834692;59.87660525;10.73637555;0.0;59.87660525;10.73637555;0.0;1713869517.2829554;9.082;0.0;0.89;-2.149;3.489;3.805;-6.273;1.193;4.12;59.876590433333334;10.736360833333332;0.0;1.6507277051081093;0.8242461593761358;2.6613490133886586e-07;1713869517.255276;0.028193235397338867;0.0;0.0;0.0;-0.0;950.9641639036821;797.172374107735;46.24927229489186;49.17575384062386;67.50740665734897;0.8160564163977712;0.06640977803838424;187.09664656106244;12.90335343893755;47.79999999999997;50.0
2024-04-23_12:51:57:393965;1713869517.3929691;59.87660525;10.73637555;0.0;59.87660525;10.73637555;0.0;1713869517.3929691;9.619;0.0;0.89;-2.149;3.489;3.805;-6.273;1.193;4.12;59.876590433333334;10.736360833333332;0.0;1.6507277051081093;0.8242461593761358;2.6613490133886586e-07;1713869517.2834692;0.10949993133544922;0.0;0.0;0.0;-0.0;950.3235495021427;798.9319261022894;46.14927229489186;49.17575384062386;67.43893607658491;0.8171365785993691;0.06640977803838424;187.28989377990837;12.71010622009163;47.69999999999997;50.0
2024-04-23_12:51:57:502271;1713869517.5013096;59.876608483333335;10.7363765;0.0;59.876608483333335;10.7363765;0.0;1713869517.5007854;10.17;3.377363538903996;0.89;-2.523;4.063;4.574;1.545;2.52;3.737;59.876590433333334;10.736360833333332;0.0;1.6507277051081093;0.8242461593761358;2.6613490133886586e-07;1713869517.3929691;0.10834050178527832;0.0;0.0;0.0;-0.0;949.1227861573826;802.216444548187;46.04927229489186;49.17575384062386;67.37054434010999;0.8182189351362068;0.07983135998622064;187.65176426532486;12.348235734675141;47.599999999999966;50.0
2024-04-23_12:51:57:610846;1713869517.6098933;59.876608483333335;10.7363765;0.0;59.876608483333335;10.7363765;0.0;1713869517.6098933;10.638;0.0;0.89;-1.889;4.228;4.993;6.444;0.397;3.605;59.876590433333334;10.736360833333332;0.0;2.0109539919541253;0.8774533574465317;3.769739048697929e-07;1713869517.5013096;0.10858368873596191;0.0;0.0;0.0;-0.0;949.7063421183752;800.6224113357686;45.58904600804584;49.122546642553466;67.0178014006246;0.8226888739841306;0.08714428955207688;187.47595688285907;12.524043117140947;47.499999999999964;50.0
2024-04-23_12:51:57:720647;1713869517.7196505;59.87661185;10.736377683333334;0.0;59.87661185;10.736377683333334;0.0;1713869517.7196505;10.113;3.470308823926645;0.89;-0.891;4.082;5.41;8.094;-1.719;3.507;59.876590433333334;10.736360833333332;0.0;2.0109539919541253;0.8774533574465317;3.769739048697929e-07;1713869517.6098933;0.1097571849822998;0.0;0.0;0.0;-0.0;949.3940613459382;801.4759492709094;45.48904600804584;49.122546642553466;66.94981624599093;0.8237836906375474;0.09442231253289324;187.5700508726496;12.429949127350385;47.39999999999996;50.0
2024-04-23_12:51:57:831077;1713869517.829099;59.87661533333333;10.736379016666667;0.0;59.87661533333333;10.736379016666667;0.0;1713869517.829099;9.662;3.610818605459196;0.89;0.047;3.898;5.971;3.264;-0.631;3.64;59.876590433333334;10.736360833333332;0.0;2.386034974325011;0.9437289944019478;5.165674634710626e-07;1713869517.7196505;0.10944843292236328;0.0;0.0;0.0;-0.0;949.3667294283771;801.550597322338;45.01396502567495;49.05627100559805;66.5790865986262;0.8283428910569728;0.10421360963658143;187.5782848386638;12.421715161336197;47.29999999999996;50.0
2024-04-23_12:51:57:974995;1713869517.9740076;59.87661533333333;10.736379016666667;0.0;59.87661533333333;10.736379016666667;0.0;1713869517.9740076;9.271;0.0;0.89;0.009;4.023;6.395;-2.433;1.521;3.532;59.876590433333334;10.736360833333332;0.0;2.7741138139412764;1.0184057617922961;6.836400323617653e-07;1713869517.829099;0.14490866661071777;0.0;0.0;0.0;-0.0;949.6505792977839;800.7749117599104;44.525886186058685;48.981594238207705;66.19479673486636;0.8330129664179314;0.11161380566503737;187.49276116752034;12.507238832479656;47.19999999999996;50.0
2024-04-23_12:51:58:093196;1713869518.0922346;59.87661885;10.736380266666666;0.0;59.87661885;10.736380266666666;0.0;1713869518.0922346;9.09;3.3663913169282416;0.89;0.009;4.023;6.395;-2.433;1.521;3.532;59.876590433333334;10.736360833333332;0.0;2.7741138139412764;1.0184057617922961;6.836400323617653e-07;1713869517.9740076;0.11822700500488281;0.0;0.0;0.0;-0.0;950.0800976830384;799.5992806020919;44.42588618605868;48.981594238207705;66.12757320160073;0.8341319573549585;0.11161380566503737;187.3632991093667;12.63670089063331;47.09999999999996;50.0
2024-04-23_12:51:58:194939;1713869518.1909516;59.87661885;10.736380266666666;0.0;59.87661885;10.736380266666666;0.0;1713869518.1909516;9.939;0.0;0.89;-0.78;4.428;6.983;-4.094;1.99;2.666;59.876590433333334;10.736360833333332;0.0;3.165906328344402;1.088415208782786;8.780772249306068e-07;1713869518.0922346;0.09871697425842285;0.0;0.0;0.0;-0.0;949.5718022482985;800.9902868686545;43.93409367165556;48.911584791217216;65.74608515750757;0.838957261167866;0.12187634166676403;187.51649917395986;12.48350082604013;46.99999999999996;50.0
2024-04-23_12:51:58:350553;1713869518.3061953;59.87662231666667;10.736381416666667;0.0;59.87662231666667;10.736381416666667;0.0;1713869518.3061953;10.626;3.3976334636032735;0.89;-0.992;4.645;7.374;1.12;-0.214;1.2;59.876590433333334;10.736360833333332;0.0;3.165906328344402;1.088415208782786;8.780772249306068e-07;1713869518.1909516;0.11524367332458496;0.0;0.0;0.0;-0.0;949.5100946457325;801.1589414860041;43.83409367165555;48.911584791217216;65.67930339767547;0.84008995723262;0.12870057904206186;187.53509224294228;12.46490775705772;46.899999999999956;50.0
2024-04-23_12:51:58:410941;1713869518.409928;59.87662578333333;10.736382683333334;0.0;59.87662578333333;10.736382683333334;0.0;1713869518.409928;10.464;3.785527902944803;0.89;-0.945;4.637;7.419;1.12;-0.214;1.2;59.876590433333334;10.736360833333332;0.0;3.5521283333339184;1.1528238790050518;1.0922934903234705e-06;1713869518.3061953;0.10373282432556152;0.0;0.0;0.0;-0.0;950.4380106928115;798.6179111577515;43.34787166666604;48.847176120994945;65.30761512278065;0.8449761600805429;0.1294859772054593;187.25537506550086;12.74462493449913;46.799999999999955;50.0
2024-04-23_12:51:58:521679;1713869518.5207007;59.87662578333333;10.736382683333334;0.0;59.87662578333333;10.736382683333334;0.0;1713869518.5207007;10.28;0.0;0.89;-0.749;4.519;7.499;1.809;-1.612;0.56;59.876590433333334;10.736360833333332;0.0;3.9383503415057057;1.2237667596260122;1.3331212145306637e-06;1713869518.409928;0.11077260971069336;0.0;0.0;0.0;-0.0;950.748185341672;797.7661606548453;42.86164965849425;48.77623324037399;64.93259536293667;0.849851759166646;0.13088224060705478;187.16181302935686;12.838186970643134;46.69999999999995;50.0
2024-04-23_12:51:58:640577;1713869518.6345932;59.876629316666666;10.736383983333333;0.0;59.876629316666666;10.736383983333333;0.0;1713869518.6345932;10.769;3.514946313418304;0.89;-0.557;4.307;7.607;0.545;-0.945;0.919;59.876590433333334;10.736360833333332;0.0;3.9383503415057057;1.2237667596260122;1.3331212145306637e-06;1713869518.5207007;0.1138925552368164;0.0;0.0;0.0;-0.0;950.6703440929716;797.9800270421823;42.76164965849425;48.77623324037399;64.86662940707777;0.8510098010368612;0.13276719619920865;187.18529617269036;12.814703827309645;46.59999999999995;50.0
2024-04-23_12:51:58:747878;1713869518.7409325;59.876629316666666;10.736383983333333;0.0;59.876629316666666;10.736383983333333;0.0;1713869518.7409325;11.694;0.0;0.89;-0.542;4.311;7.794;-0.048;0.715;2.056;59.876590433333334;10.736360833333332;0.0;4.331999697534866;1.2965765435821441;1.601840553977496e-06;1713869518.6345932;0.1063392162322998;0.0;0.0;0.0;-0.0;951.075717330288;796.8654558367354;42.26800030246508;48.70342345641786;64.48726468027886;0.8560216631164067;0.13603096190043804;187.06298213250065;12.937017867499343;46.49999999999995;50.0
2024-04-23_12:51:58:942108;1713869518.9056156;59.87663285;10.736385333333333;0.0;59.87663285;10.736385333333333;0.0;1713869518.9056156;13.173;2.4340383993714885;0.89;-0.531;4.492;8.082;0.077;1.627;2.651;59.876590433333334;10.736360833333332;0.0;4.331999697534866;1.2965765435821441;1.601840553977496e-06;1713869518.7409325;0.16468310356140137;0.0;0.0;0.0;-0.0;950.9084882586911;797.3254975133252;42.16800030246508;48.70342345641786;64.42176422517353;0.8571940015932215;0.14105751014618173;187.11344679787533;12.886553202124688;46.39999999999995;50.0
2024-04-23_12:51:58:962055;1713869518.959074;59.876636266666665;10.736386883333333;0.0;59.876636266666665;10.736386883333333;0.0;1713869518.959074;13.607;7.303339016632072;0.89;-0.531;4.492;8.082;0.077;1.627;2.651;59.876590433333334;10.736360833333332;0.0;4.725649056136261;1.3721866932367859;1.8968173938205268e-06;1713869518.9056156;0.053458452224731445;0.0;0.0;0.0;-0.0;951.9792258561554;794.3739213799576;41.674350943863686;48.627813306763215;64.04229659833983;0.8622486793719069;0.14105751014618173;186.7901771518344;13.209822848165604;46.29999999999995;50.0
2024-04-23_12:51:59:072385;1713869519.070409;59.876636266666665;10.736386883333333;0.0;59.876636266666665;10.736386883333333;0.0;1713869519.070409;14.178;0.0;0.89;-0.407;4.756;8.671;0.909;1.467;4.326;59.876590433333334;10.736360833333332;0.0;5.106300566234027;1.4589983547715701;2.2092267983886416e-06;1713869518.959074;0.11133503913879395;0.0;0.0;0.0;-0.0;951.0070006159572;797.0545351867371;41.19369943376592;48.54100164522843;63.664351985718945;0.867093973871947;0.1513374994404283;187.08371982824042;12.916280171759572;46.199999999999946;50.0
2024-04-23_12:51:59:235711;1713869519.1791987;59.876636266666665;10.736386883333333;0.0;59.876636266666665;10.736386883333333;0.0;1713869519.1791987;14.488;0.0;0.89;-0.406;4.856;9.072;-0.47;1.085;5.33;59.876590433333334;10.736360833333332;0.0;5.106300566234027;1.4589983547715701;2.2092267983886416e-06;1713869519.070409;0.10878968238830566;0.0;0.0;0.0;-0.0;950.8660871626358;797.4420865069964;41.09369943376592;48.54100164522843;63.599693190099295;0.8682928035736083;0.15833626974092557;187.1262407532973;12.87375924670269;46.099999999999945;50.0
2024-04-23_12:51:59:298544;1713869519.2905343;59.87663966666667;10.736388666666667;0.0;59.87663966666667;10.736388666666667;0.0;1713869519.2905343;14.222;3.5185676963882866;0.89;-0.728;4.936;9.73;-6.276;0.289;5.593;59.876590433333334;10.736360833333332;0.0;5.106300566234027;1.4589983547715701;2.2092267983886416e-06;1713869519.1791987;0.11133551597595215;0.0;0.0;0.0;-0.0;950.28756876224;799.0306030249358;40.99369943376592;48.54100164522843;63.53512598545791;0.869494071612164;0.16982053621904827;187.30074383812277;12.699256161877223;45.99999999999994;50.0
2024-04-23_12:51:59:398344;1713869519.3973482;59.87664305;10.736390516666667;0.0;59.87664305;10.736390516666667;0.0;1713869519.3964028;13.499;3.692497013384231;0.89;-1.919;4.947;10.557;-8.944;-0.739;4.748;59.876590433333334;10.736360833333332;0.0;5.485095247168292;1.5588784412332735;2.546108052392526e-06;1713869519.2905343;0.10681390762329102;0.0;0.0;0.0;-0.0;949.9830231264914;799.8651802009329;40.514904752831654;48.441121558766724;63.150611754774275;0.8742661169141104;0.18425440913304136;187.39256368002125;12.60743631997875;45.89999999999994;50.0
2024-04-23_12:51:59:534484;1713869519.5291574;59.87664305;10.736390516666667;0.0;59.87664305;10.736390516666667;0.0;1713869519.5281606;13.454;0.0;0.89;-2.556;4.867;10.958;-8.132;-1.263;5.08;59.876590433333334;10.736360833333332;0.0;5.862033095809936;1.6624923483512726;2.9088757798056974e-06;1713869519.3973482;0.13180923461914062;0.0;0.0;0.0;-0.0;950.5346805456174;798.3525796181561;40.03796690419001;48.33750765164873;62.76586205728567;0.8790357907217768;0.19125317943353864;187.22621854811243;12.77378145188758;45.79999999999994;50.0
2024-04-23_12:51:59:617299;1713869519.616302;59.87664645;10.736392216666667;0.0;59.87664645;10.736392216666667;0.0;1713869519.616302;14.713;4.43125977873243;0.89;-3.121;4.729;11.52;-3.425;-1.265;4.531;59.876590433333334;10.736360833333332;0.0;5.862033095809936;1.6624923483512726;2.9088757798056974e-06;1713869519.5291574;0.08714461326599121;0.0;0.0;0.0;-0.0;949.7361229419934;800.540951029903;39.937966904190006;48.33750765164873;62.70211995150862;0.8802640177225458;0.20106192982974674;187.4669819427217;12.533018057278287;45.69999999999994;50.0
2024-04-23_12:51:59:725143;1713869519.7241657;59.87664645;10.736392216666667;0.0;59.87664645;10.736392216666667;0.0;1713869519.7234612;15.329;0.0;0.89;-2.956;4.676;11.939;3.301;-0.361;2.947;59.876590433333334;10.736360833333332;0.0;6.2408277807456445;1.7577050940014303;3.2911483813791165e-06;1713869519.616302;0.1078636646270752;0.0;0.0;0.0;-0.0;950.2587101037656;799.1097361846388;39.45917221925429;48.24229490599857;62.324515963031;0.8852133050107888;0.20837485939560302;187.30944592271732;12.69055407728268;45.59999999999994;50.0
2024-04-23_12:51:59:836644;1713869519.835687;59.87664983333333;10.7363939;0.0;59.87664983333333;10.7363939;0.0;1713869519.8346875;16.705;3.493323438936835;0.89;-2.091;4.735;12.153;8.995;0.68;1.383;59.876590433333334;10.736360833333332;0.0;6.2408277807456445;1.7577050940014303;3.2911483813791165e-06;1713869519.7241657;0.11152124404907227;0.0;0.0;0.0;-0.0;950.3049474167556;798.9829441769123;39.35917221925429;48.24229490599857;62.261251638416766;0.886456534519312;0.2121098639948709;187.29550332422056;12.704496675779428;45.499999999999936;50.0
2024-04-23_12:51:59:947984;1713869519.9460206;59.87664983333333;10.7363939;0.0;59.87664983333333;10.7363939;0.0;1713869519.9460206;16.942;0.0;0.89;-0.772;4.876;12.207;11.701;1.129;0.395;59.876590433333334;10.736360833333332;0.0;6.617765630759956;1.851984361087267;3.6988589129371974e-06;1713869519.835687;0.11033368110656738;0.0;0.0;0.0;-0.0;951.0486000846678;796.9400780241021;38.88223436923998;48.14801563891273;61.88747498088359;0.8914648250261454;0.2130523417909478;187.0711658981725;12.928834101827507;45.399999999999935;50.0
2024-04-23_12:52:00:116007;1713869520.108006;59.87665315;10.736395833333333;0.0;59.87665315;10.736395833333333;0.0;1713869520.1070068;16.7;2.3918147043799807;0.89;0.575;4.976;12.292;10.521;0.583;1.209;59.876590433333334;10.736360833333332;0.0;6.617765630759956;1.851984361087267;3.6988589129371974e-06;1713869519.9460206;0.1619853973388672;0.0;0.0;0.0;-0.0;951.0563822358251;796.9186637602489;38.78223436923998;48.14801563891273;61.82469662388683;0.8927232106548887;0.21453587165514298;187.06881733169178;12.931182668308221;45.29999999999993;50.0
