;current_time;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N;target_north_from_observer;target_east_from_observer
2024-04-23_15:27:07:367546;1713878827.364514;59.88045101666667;10.737179333333334;0.0;59.88045101666667;10.737179333333334;0.0;1713878827.3635113;127.15;0.0;0.85;2.081;0.785;139.068;-8.441;-9.17;6.439;59.880454783333334;10.737159066666667;0.0;-0.41964511335475235;1.1349576201125733;1.1397716026539939e-07;1713878827.2552052;0.10930895805358887;0.0;0.0;-0.0;-0.0;1101.100350295748;0.954929658551372;20.35770636486032;-18.909814148111362;27.785198929537774;-0.748542345755307;2.4271944841634743;-3.4933563555878324;137.6685055683359;19.938061251505566;-17.77485652799879
2024-04-23_15:27:07:475909;1713878827.4739113;59.88045045;10.737180416666666;0.0;59.88045045;10.737180416666666;0.0;1713878827.472952;127.15;0.8000459076553946;0.85;0.563;-0.249;139.787;-14.452;-7.712;6.16;59.880454783333334;10.737159066666667;0.0;-0.41964511335475235;1.1349576201125733;1.1397716026539939e-07;1713878827.364514;0.10939717292785645;0.0;0.0;-0.0;-0.0;1102.8351858002486;0.954929658551372;20.3501184008164;-18.777564348018956;27.689785874420167;-0.7452294627091317;2.4397434014853134;-4.4225028253835115;138.37901745775594;19.930473287461645;-17.642606727906383
2024-04-23_15:27:07:584449;1713878827.5824594;59.88044983333333;10.737181716666667;0.0;59.88044983333333;10.737181716666667;0.0;1713878827.5824594;125.61;0.9140993456009491;0.85;-1.974;-0.674;140.758;-15.576;0.512;6.185;59.880454783333334;10.737159066666667;0.0;-0.48277757122220344;1.1956256051655219;1.288896952778007e-07;1713878827.4739113;0.10854816436767578;0.0;0.0;-0.0;-0.0;1105.445519901402;0.954929658551372;20.405365081930842;-18.70825622169818;27.683528947437157;-0.7420361580466509;2.4566905485221784;-5.823306805133273;138.8925597604982;19.922587510708638;-17.512630616532658
2024-04-23_15:27:07:694715;1713878827.6925423;59.88044983333333;10.737181716666667;0.0;59.88044983333333;10.737181716666667;0.0;1713878827.6925423;125.61;0.0;0.85;-3.029;-0.32;141.235;-12.269;5.038;6.249;59.880454783333334;10.737159066666667;0.0;-0.551480537809079;1.2684271879850753;1.49917735003946e-07;1713878827.5824594;0.11008286476135254;0.0;0.0;-0.0;-0.0;1106.451604956394;0.954929658551372;20.465665583346937;-18.64968089432432;27.68851865357764;-0.7390050771452933;2.4650157690541916;-6.364094266909243;140.65653943820553;19.914185045537856;-17.381253706339244
2024-04-23_15:27:07:802136;1713878827.800143;59.88044918333333;10.73718295;0.0;59.88044918333333;10.73718295;0.0;1713878827.799196;127.58;0.9382974319913961;0.85;-3.721;0.28;141.691;-7.502;7.48;6.253;59.880454783333334;10.737159066666667;0.0;-0.551480537809079;1.2684271879850753;1.49917735003946e-07;1713878827.6925423;0.10760068893432617;0.0;0.0;-0.0;-0.0;1107.298959110809;0.954929658551372;20.45696913440936;-18.520340605177836;27.595119175281273;-0.7357529404537831;2.4729744704432854;-6.819942882220862;141.84396244856123;19.90548859660028;-17.25191341719276
2024-04-23_15:27:07:912393;1713878827.9103925;59.88044918333333;10.73718295;0.0;59.88044918333333;10.73718295;0.0;1713878827.9094396;127.58;0.0;0.85;-3.793;1.103;142.479;2.371;5.166;7.535;59.880454783333334;10.737159066666667;0.0;-0.6238971763291552;1.3374953610377174;1.6959738358135468e-07;1713878827.800143;0.11024951934814453;0.0;0.0;-0.0;-0.0;1109.2872664622869;0.954929658551372;20.520078775682382;-18.45744435603289;27.599834874800628;-0.7325289172253492;2.486727664949001;-7.890956863743415;142.39147317912395;19.896181599353227;-17.119948994995173
2024-04-23_15:27:08:023249;1713878828.0212538;59.88044841666667;10.73718395;0.0;59.88044841666667;10.73718395;0.0;1713878828.0212538;132.5;0.9134440273063943;0.85;-3.186;1.315;143.136;8.919;1.215;8.695;59.880454783333334;10.737159066666667;0.0;-0.6238971763291552;1.3374953610377174;1.6959738358135468e-07;1713878827.9103925;0.11086130142211914;0.0;0.0;-0.0;-0.0;1110.758105252656;0.954929658551372;20.510280397935237;-18.32478337693092;27.50398676216541;-0.7291810749291305;2.4981944781346033;-8.684469628407872;143.62429713304255;19.88638322160608;-16.987288015893203
2024-04-23_15:27:08:132207;1713878828.1302075;59.88044841666667;10.73718395;0.0;59.88044841666667;10.73718395;0.0;1713878828.1292589;143.79;0.0;0.85;-0.173;0.633;145.166;16.683;-4.967;10.541;59.880454783333334;10.737159066666667;0.0;-0.7093116851096388;1.3934965945880493;1.9105568527244543e-07;1713878828.0212538;0.10895371437072754;0.0;0.0;-0.0;-0.0;1116.6719281840806;0.954929658551372;20.585633188707845;-18.25041159069911;27.510830903663276;-0.725340213256266;2.533624661950088;-11.885570650956467;142.03990825301634;19.876321503598206;-16.85691499611106
2024-04-23_15:27:08:241141;1713878828.2391534;59.8804474;10.737184716666667;0.0;59.8804474;10.737184716666667;0.0;1713878828.2381928;143.79;1.1119700912306365;0.85;1.411;0.252;146.277;10.955;-1.865;8.695;59.880454783333334;10.737159066666667;0.0;-0.7093116851096388;1.3934965945880493;1.9105568527244543e-07;1713878828.1302075;0.10894584655761719;0.0;0.0;-0.0;-0.0;1119.581479090762;0.954929658551372;20.575148611175763;-18.12011207939548;27.416695682408957;-0.7220376815473437;2.553015269939745;-13.466723909764454;143.8936476634117;19.865836926066123;-16.72661548480743
2024-04-23_15:27:08:349538;1713878828.3475444;59.8804474;10.737184716666667;0.0;59.8804474;10.737184716666667;0.0;1713878828.3465462;147.47;0.0;0.85;1.872;0.27;146.918;4.062;1.057;7.925;59.880454783333334;10.737159066666667;0.0;-0.8225787581878429;1.4364308938658703;2.1493188678833874e-07;1713878828.2391534;0.10839104652404785;0.0;0.0;-0.0;-0.0;1120.778056269976;0.954929658551372;20.677564615880623;-18.03347595982571;27.43661665799065;-0.7172008677405366;2.564202830445029;-14.118180418998206;145.67276969337615;19.854985857692782;-16.59704506595984
2024-04-23_15:27:08:459282;1713878828.457286;59.8804464;10.73718545;0.0;59.8804464;10.73718545;0.0;1713878828.4562886;147.47;1.0819730132094276;0.85;1.869;0.358;147.235;0.231;2.377;7.932;59.880454783333334;10.737159066666667;0.0;-0.8225787581878429;1.4364308938658703;2.1493188678833874e-07;1713878828.3475444;0.1097414493560791;0.0;0.0;-0.0;-0.0;1121.0898904909727;0.954929658551372;20.66614518755664;-17.902281181633015;27.34193168778355;-0.7138591440591378;2.5697355241738515;-14.288067671603901;147.21743131841038;19.8435664293688;-16.465850287767143
2024-04-23_15:27:08:579129;1713878828.5781314;59.880445683333335;10.737186533333333;0.0;59.880445683333335;10.737186533333333;0.0;1713878828.5781314;141.39;0.8230105645540292;0.85;-0.433;0.964;149.26;-17.856;1.599;12.551;59.880454783333334;10.737159066666667;0.0;-0.9339889955172701;1.477498488079831;2.3827921868946333e-07;1713878828.457286;0.12084555625915527;0.0;0.0;-0.0;-0.0;1126.6422783416226;0.954929658551372;20.764370949339476;-17.79773308623221;27.348096897783176;-0.7086179667522137;2.6050784415267363;-17.320920584050953;145.7060425634931;19.830381953822204;-16.32023459815238
2024-04-23_15:27:08:754298;1713878828.6959422;59.880445683333335;10.737186533333333;0.0;59.880445683333335;10.737186533333333;0.0;1713878828.6959422;141.39;0.0;0.85;-2.086;0.855;150.49;-21.24;-2.69;16.255;59.880454783333334;10.737159066666667;0.0;-1.0138329848921748;1.538166494608344;2.641282260129607e-07;1713878828.5781314;0.11781072616577148;0.0;0.0;-0.0;-0.0;1129.9017472725586;0.954929658551372;20.83130383602358;-17.721228583232104;27.34931739564798;-0.7049013796710941;2.6265459913262665;-19.108303690423323;147.22759515323762;19.817470851131404;-16.18306208862376
2024-04-23_15:27:08:800176;1713878828.7991788;59.88044505;10.737187500000001;0.0;59.88044505;10.737187500000001;0.0;1713878828.7991788;137.42;0.8614561707522497;0.85;-3.972;0.174;152.981;-11.931;-8.497;22.152;59.880454783333334;10.737159066666667;0.0;-1.0138329848921748;1.538166494608344;2.641282260129607e-07;1713878828.6959422;0.10323667526245117;0.0;0.0;-0.0;-0.0;1137.1045700425357;0.954929658551372;20.81893725774998;-17.594351865734723;27.257831280522176;-0.7016499835900848;2.670022142993445;-23.07640225505762;145.02987716660067;19.805104272857804;-16.05618537112638
2024-04-23_15:27:08:925617;1713878828.9136176;59.88044505;10.737187500000001;0.0;59.88044505;10.737187500000001;0.0;1713878828.9126544;137.42;0.0;0.85;-4.305;-0.484;154.869;-1.286;-10.161;23.176;59.880454783333334;10.737159066666667;0.0;-1.0843927891151;1.5923010254612875;2.91050449519048e-07;1713878828.7991788;0.11443877220153809;0.0;0.0;-0.0;-0.0;1142.4051088119124;0.954929658551372;20.875962554113386;-17.51419170406314;27.249820616059445;-0.6980524034152322;2.702973959271098;-26.01262127766208;146.3281354012476;19.791569764998286;-15.921890678601851
2024-04-23_15:27:09:099647;1713878829.0447943;59.88044433333334;10.737187466666667;0.0;59.88044433333334;10.737187466666667;0.0;1713878829.0447943;142.47;0.6044035152121181;0.85;-2.437;-1.534;158.344;17.948;-5.516;19.707;59.880454783333334;10.737159066666667;0.0;-1.0843927891151;1.5923010254612875;2.91050449519048e-07;1713878828.9136176;0.13117671012878418;0.0;0.0;-0.0;-0.0;1152.3482331249406;0.954929658551372;20.85973702007088;-17.358863733027132;27.13777401793154;-0.6940517897714953;2.763624150777901;-31.55742110341926;144.31185758173413;19.77534423095578;-15.766562707565843
2024-04-23_15:27:09:158998;1713878829.1580021;59.88044385;10.73718655;0.0;59.88044385;10.73718655;0.0;1713878829.1580021;158.24;0.6571689461146756;0.85;-0.702;-1.581;159.851;22.738;0.062;18.606;59.880454783333334;10.737159066666667;0.0;-1.1642368044953506;1.5904343526584321;3.039662266335341e-07;1713878829.0447943;0.11320781707763672;0.0;0.0;-0.0;-0.0;1155.9569455589428;0.954929658551372;20.924581659468924;-17.218366533699466;27.098159784616467;-0.6885357792075288;2.7899262626054555;-33.581710004378444;146.79881308010067;19.760344854973575;-15.627932181041036
2024-04-23_15:27:09:265635;1713878829.264638;59.88044385;10.73718655;0.0;59.88044385;10.73718655;0.0;1713878829.264638;158.24;0.0;0.85;2.438;-0.62;162.918;16.174;8.648;20.29;59.880454783333334;10.737159066666667;0.0;-1.21808511584739;1.5390999328448591;3.018443225366596e-07;1713878829.1580021;0.10663580894470215;0.0;0.0;-0.0;-0.0;1164.140096951508;0.954929658551372;20.964239969993013;-17.03985840673444;27.01584964499564;-0.6825008005590701;2.8434555107641217;-38.1954565007014;144.12338248628296;19.746154854145622;-15.50075847388958
2024-04-23_15:27:09:479475;1713878829.434089;59.880443666666665;10.737185416666666;0.0;59.880443666666665;10.737185416666666;0.0;1713878829.4241157;177.72;0.41807530660593384;0.85;2.862;0.23;165.765;-2.564;7.419;24.945;59.880454783333334;10.737159066666667;0.0;-1.21808511584739;1.5390999328448591;3.018443225366596e-07;1713878829.264638;0.16945099830627441;0.0;0.0;-0.0;-0.0;1171.7712523792668;0.954929658551372;20.945756652538453;-16.879473952920453;26.90058294302707;-0.6783075744091801;2.8931450345684;-42.527308875714134;145.69320486836637;19.727671536691062;-15.340374020075593
2024-04-23_15:27:09:516877;1713878829.5158527;59.880443666666665;10.737185416666666;0.0;59.880443666666665;10.737185416666666;0.0;1713878829.514847;177.72;0.0;0.85;2.06;0.563;168.008;-12.236;4.61;28.543;59.880454783333334;10.737159066666667;0.0;-1.2385103555764334;1.475631902352129;2.9038021831517824e-07;1713878829.434089;0.08176374435424805;0.0;0.0;-0.0;-0.0;1177.154147382936;0.954929658551372;20.94993205043787;-16.67948897569861;26.77881635562736;-0.6723948281631282;2.9322927696906333;-45.599952023413834;144.2356581946506;19.711421694861436;-15.203857073346484
2024-04-23_15:27:09:627515;1713878829.6255217;59.88044373333334;10.7371841;0.0;59.88044373333334;10.7371841;0.0;1713878829.6255217;246.41;0.6696030533828095;0.85;0.619;0.654;170.432;-20.982;-0.948;30.773;59.880454783333334;10.737159066666667;0.0;-1.2385103555764334;1.475631902352129;2.9038021831517824e-07;1713878829.5158527;0.10966897010803223;0.0;0.0;-0.0;0.0;1183.508243461668;0.954929658551372;20.933915730120507;-16.54868638300472;26.684974213943562;-0.6689338794745014;2.9745995507589753;-49.24509569484069;144.37444193022048;19.695405374544073;-15.07305448065259
2024-04-23_15:27:09:824204;1713878829.745381;59.88044373333334;10.7371841;0.0;59.88044373333334;10.7371841;0.0;1713878829.745381;315.85;0.0;0.85;-3.162;-0.099;176.272;-15.54;-7.424;27.245;59.880454783333334;10.737159066666667;0.0;-1.2310830326858242;1.4018969722596835;2.7229461330158244e-07;1713878829.6255217;0.11985945701599121;0.0;0.0;0.0;0.0;1199.258426536831;0.954929658551372;20.90974026923022;-16.3418416459986;26.53814286097582;-0.6633843359412037;3.0765267790754445;-58.36508050202519;138.49219882919812;19.678657236544396;-14.939944673738914
2024-04-23_15:27:09:851047;1713878829.850052;59.880444;10.737183083333333;0.0;59.880444;10.737183083333333;0.0;1713878829.850052;315.85;0.6135403249995918;0.85;-3.584;-0.386;177.334;-10.669;-8.638;26.282;59.880454783333334;10.737159066666667;0.0;-1.2310830326858242;1.4018969722596835;2.7229461330158244e-07;1713878829.745381;0.10467100143432617;0.0;0.0;0.0;0.0;1194.8186781059433;0.954929658551372;20.892246219995535;-16.20650145030097;26.441192132268263;-0.6597587859276944;3.0950621757316243;-55.782085964188724;144.21791403581128;19.66116318730971;-14.804604478041286
2024-04-23_15:27:10:167225;1713878830.1184745;59.880444;10.737183083333333;0.0;59.880444;10.737183083333333;0.0;1713878829.850052;315.85;0.6135403249995918;0.85;-3.584;-0.386;177.334;-10.669;-8.638;26.282;59.880454783333334;10.737159066666667;0.0;-1.2013736538617856;1.3449623972838498;2.5380584645073867e-07;1713878829.850052;0.26842236518859863;0.0;0.0;0.0;0.0;1187.628446313359;0.954929658551372;20.8459791288982;-16.02469391451788;26.293452814273856;-0.6553738358385129;3.0950621757316243;-51.619213040215755;148.38078695978425;19.644605475036414;-14.679731517234028
2024-04-23_15:27:10:171187;1713878830.1691914;59.880445083333335;10.73718105;0.0;59.880445083333335;10.73718105;0.0;1713878830.1691914;340.26;0.5199350906873611;0.85;-1.131;-1.525;-174.677;19.338;1.746;25.298;59.880454783333334;10.737159066666667;0.0;-1.2013736538617856;1.3449623972838498;2.5380584645073867e-07;1713878830.1184745;0.05071687698364258;0.0;0.0;0.0;0.0;1220.919197820636;0.954929658551372;20.810815823386534;-15.768934149590462;26.110330129070288;-0.6484285970955881;-3.048688777506135;-71.10445632979248;123.35298071700404;19.609442169524748;-14.423971752306613
2024-04-23_15:27:10:286399;1713878830.2844062;59.880445083333335;10.73718105;0.0;59.880445083333335;10.73718105;0.0;1713878830.283408;340.26;0.0;0.85;1.998;-0.404;-170.593;18.176;9.199;25.249;59.880454783333334;10.737159066666667;0.0;-1.0806792515359138;1.2310932299652926;2.0907180742213427e-07;1713878830.1691914;0.11521482467651367;0.0;0.0;0.0;0.0;1205.9045629301086;0.954929658551372;20.670949068852977;-15.52052970330405;25.849080789812568;-0.6440370784127619;-2.9774095308546866;-62.24963084363907;137.75036915636093;19.590269817317065;-14.289436473338757
2024-04-23_15:27:10:393147;1713878830.3921785;59.88044611666667;10.737180066666667;0.0;59.88044611666667;10.737180066666667;0.0;1713878830.3921785;351.36;1.1732633040667941;0.85;3.243;0.549;-167.483;6.466;8.395;25.815;59.880454783333334;10.737159066666667;0.0;-1.0806792515359138;1.2310932299652926;2.0907180742213427e-07;1713878830.2844062;0.1077723503112793;0.0;0.0;0.0;0.0;1205.849021125801;0.954929658551372;20.65193393885349;-15.39021979601323;25.755800138694315;-0.6404344344955393;-2.9231297911176632;-62.21707867636417;137.78292132363583;19.571254687317577;-14.159126566047938
2024-04-23_15:27:10:520072;1713878830.5050838;59.88044611666667;10.737180066666667;0.0;59.88044611666667;10.737180066666667;0.0;1713878830.5040865;351.36;0.0;0.85;3.263;0.902;-165.295;-2.126;4.986;27.356;59.880454783333334;10.737159066666667;0.0;-0.9655553411728921;1.1760253385380721;1.8017435809980498e-07;1713878830.3921785;0.11290526390075684;0.0;0.0;0.0;0.0;1204.2207717774127;0.954929658551372;20.516977853957858;-15.202334920114412;25.535413982998733;-0.6376927200839274;-2.884941987084027;-61.26345390344858;138.73654609655142;19.551422512784967;-14.02630958157634
