0.018568456053134404;0.002797700557429158;-8.058568456053134;-0.08279770055742916
0.048277984422321944;-0.0009325667742392648;-8.12827798442232;-0.15906743322576075
0.07613066648948355;-0.0074605342666322835;-8.19613066648948;-0.2325394657333677
0.1076970397940823;-0.007460534220000696;-8.26769703979408;-0.3125394657799993
0.13183603228104537;-0.0027977002897247444;-8.331836032281041;-0.39720229971027526
0.1559750236830278;-0.01492106819018452;-8.395975023683024;-0.4650789318098155
0.163402406000624;-0.032639836839954334;-8.443402406000619;-0.5273601631600457
0.18011401720893208;-0.12682908000295232;-8.500114017208926;-0.5131709199970477
0.1875414008555362;-0.17159228465739515;-8.547541400855529;-0.5484077153426048
0.20425301615413843;-0.27603976110038875;-8.60425301615413;-0.5239602388996112
0.20982356373612493;-0.3842175046533542;-8.649823563736115;-0.4957824953466457
0.21725096129298768;-0.5101140160125945;-8.697250961292978;-0.4498859839874053
0.22282151876610926;-0.6509315954453877;-8.742821518766098;-0.3890684045546121
0.23953316162074495;-0.8187936077192601;-8.799533161620733;-0.30120639228073975
0.24696056522271131;-0.9120502810477222;-8.846960565222698;-0.2879497189522777
0.2618153776774878;-1.091103092536015;-8.901815377677474;-0.18889690746398502
0.2822407412142522;-1.2822792683453272;-8.962240741214238;-0.07772073165467286
0.28781135066998287;-1.4790508485426852;-9.007811350669968;0.039050848542685035
0.2785272220451865;-1.7093948374676187;-9.03852722204517;0.18939483746761843
0.24510413970332856;-1.9854346108514602;-9.045104139703312;0.3854346108514599
0.1819715664883959;-2.285721143365989;-9.021971566488379;0.6057211433659886
0.13183684245210053;-2.4498529272284206;-9.011836842452082;0.6898529272284202
0.03713796038599671;-2.790239872710612;-8.957137960385976;0.9502398727106114
0.03713796038599671;-2.790239872710612;-8.997137960385976;0.8702398727106113
-0.022280962263702804;-2.9636973456371165;-8.977719037736275;0.9636973456371161
-0.022280962263702804;-2.9636973456371165;-9.017719037736274;0.883697345637116
-0.09098410382471446;-3.1362222648282003;-8.989015896175262;0.9762222648281997
-0.09098410382471446;-3.1362222648282003;-9.029015896175261;0.8962222648281997
-0.16711462606992802;-3.3003540955699298;-8.992885373930047;0.980354095569929
-0.16711462606992802;-3.3003540955699298;-9.032885373930046;0.900354095569929
-0.2488156919485645;-3.451430002139191;-8.991184308051409;0.97143000213919
-0.33794413608870877;-3.599708221665603;-8.942055863911264;1.039708221665602
-0.33794413608870877;-3.599708221665603;-8.982055863911263;0.9597082216656019
-0.33794413608870877;-3.599708221665603;-9.022055863911262;0.8797082216656018
-0.44007049516840646;-3.744256193765077;-8.959929504831564;0.9442561937650757
-0.5459105642486634;-3.8673551379992457;-8.894089435751306;0.9873551379992445
-0.5459105642486634;-3.8673551379992457;-8.934089435751305;0.9073551379992444
-0.6517506531300068;-3.966207347970194;-8.86824934686996;0.9262073479701924
-0.6517506531300068;-3.966207347970194;-8.90824934686996;0.8462073479701924
-0.7650181487503256;-4.041745396624494;-8.83498185124964;0.8417453966244923
-0.8894267320295431;-4.101429822529022;-8.750573267970422;0.8214298225290206
-0.8894267320295431;-4.101429822529022;-8.790573267970421;0.7414298225290206
-0.9989805713753528;-4.143395461810276;-8.721019428624611;0.7033954618102745
-0.9989805713753528;-4.143395461810276;-8.76101942862461;0.6233954618102744
-1.110391273509845;-4.168574897860838;-8.689608726490118;0.5685748978608358
-1.110391273509845;-4.168574897860838;-8.729608726490117;0.48857489786083574
-1.214374613144101;-4.176968118793286;-8.66562538685586;0.4169681187932839
-1.214374613144101;-4.176968118793286;-8.705625386855859;0.3369681187932838
-1.3127874285985932;-4.17323796113142;-8.647212571401365;0.25323796113141794
-1.3127874285985932;-4.17323796113142;-8.687212571401364;0.17323796113141832
-1.4093434106342808;-4.160182129581849;-8.630656589365676;0.08018212958184723
-1.5058993984219695;-4.141530894171503;-8.574100601577985;-0.018469105828498478
-1.5058993984219695;-4.141530894171503;-8.614100601577984;-0.09846910582849855
-1.6098827733856498;-4.118216830006969;-8.550117226614304;-0.2017831699930328
-1.6098827733856498;-4.118216830006969;-8.590117226614304;-0.2817831699930329
-1.6098827733856498;-4.118216830006969;-8.630117226614303;-0.36178316999303295
-1.7194366830876016;-4.095835337827952;-8.56056331691235;-0.4641646621720499
-1.8364179699289427;-4.078116689009541;-8.483582030071007;-0.5618833109904617
-1.8364179699289427;-4.078116689009541;-8.523582030071006;-0.6418833109904618
-1.9682540232573764;-4.057600353238076;-8.431745976742572;-0.7423996467619265
-1.9682540232573764;-4.057600353238076;-8.471745976742572;-0.8223996467619266
-2.11494484659761;-4.03242119563083;-8.365055153402338;-0.9275788043691726
-2.27277674835533;-4.002579211266058;-8.247223251644616;-1.0374207887339448
-2.27277674835533;-4.002579211266058;-8.287223251644615;-1.117420788733945
-2.27277674835533;-4.002579211266058;-8.327223251644615;-1.197420788733945
-2.4380360344123604;-3.969939529768231;-8.201963965587584;-1.3100604702317717
-2.608865854364436;-3.9382324189355318;-8.071134145635508;-1.4217675810644712
-2.608865854364436;-3.9382324189355318;-8.111134145635507;-1.5017675810644713
-2.788979906643138;-3.9027950448698956;-7.9710200933568025;-1.6172049551301075
-2.788979906643138;-3.9027950448698956;-8.011020093356802;-1.6972049551301076
-2.978378192857135;-3.8608297040950985;-7.861621807142805;-1.8191702959049048
-2.978378192857135;-3.8608297040950985;-7.901621807142804;-1.8991702959049048
-3.1733470114410407;-3.8225946351428943;-7.746652988558897;-2.017405364857109
-3.3757432114951973;-3.7834270021968432;-7.58425678850474;-2.1365729978031602
-3.3757432114951973;-3.7834270021968432;-7.624256788504739;-2.2165729978031603
-3.5948510175469024;-3.747989652733664;-7.445148982453032;-2.3320103472663396
-3.5948510175469024;-3.747989652733664;-7.4851489824530315;-2.4120103472663397
-3.8343841173900737;-3.7190802938587035;-7.28561588260986;-2.5209197061413002
-3.8343841173900737;-3.7190802938587035;-7.325615882609859;-2.6009197061413003
-4.081344588977814;-3.699496617185282;-7.118655411022118;-2.700503382814722
-4.081344588977814;-3.699496617185282;-7.158655411022117;-2.780503382814722
-4.332018747454676;-3.684575781034073;-6.9479812525452544;-2.875424218965931
-4.332018747454676;-3.684575781034073;-6.987981252545254;-2.955424218965931
-4.586406592434902;-3.6733852182496727;-6.773593407565026;-3.0466147817503315
-4.586406592434902;-3.6733852182496727;-6.813593407565025;-3.1266147817503316
-4.840794423630678;-3.6771157427059684;-6.599205576369249;-3.202884257294036
-5.091468564486338;-3.6799136957092458;-6.388531435513587;-3.2800863042907586
-5.091468564486338;-3.6799136957092458;-6.4285314355135865;-3.3600863042907587
-5.091468564486338;-3.6799136957092458;-6.468531435513586;-3.440086304290759
-5.342142705464993;-3.6799139445678035;-6.25785729453493;-3.520086055432201
-5.58910315133553;-3.6864421674721175;-6.050896848664393;-3.593557832527887
-5.58910315133553;-3.6864421674721175;-6.090896848664392;-3.6735578325278873
-5.821208825085185;-3.7013634908295687;-5.898791174914736;-3.738636509170436
-5.821208825085185;-3.7013634908295687;-5.938791174914735;-3.818636509170436
-6.05145764650846;-3.7218802241884807;-5.748542353491459;-3.8781197758115242
-6.287277002746838;-3.745194670935504;-5.55272299725308;-3.934805329064501
-6.287277002746838;-3.745194670935504;-5.592722997253079;-4.014805329064501
-6.287277002746838;-3.745194670935504;-5.632722997253079;-4.094805329064501
-6.521239506594005;-3.7731719610727357;-5.43876049340591;-4.14682803892727
-6.751488313918306;-3.807677230347454;-5.248511686081609;-4.192322769652551
-6.751488313918306;-3.807677230347454;-5.288511686081608;-4.272322769652551
-6.979880267083627;-3.8487104821894724;-5.100119732916286;-4.311289517810533
-6.979880267083627;-3.8487104821894724;-5.140119732916285;-4.391289517810533
-7.204558527631954;-3.8916088722902664;-4.955441472367958;-4.428391127709739
-7.204558527631954;-3.8916088722902664;-4.995441472367957;-4.508391127709739
-7.432950479351071;-3.934507271562806;-4.807049520648839;-4.5454927284372
-7.432950479351071;-3.934507271562806;-4.847049520648838;-4.6254927284372
-7.659485579499011;-3.9820685177714474;-4.660514420500897;-4.657931482228559
-7.659485579499011;-3.9820685177714474;-4.700514420500896;-4.737931482228559
-7.876736446345494;-4.034292603716801;-4.523263553654412;-4.765707396283205
-8.08098938143235;-4.096774938815616;-4.359010618567556;-4.78322506118439
-8.08098938143235;-4.096774938815616;-4.399010618567555;-4.86322506118439
-8.275958078606783;-4.168582959253989;-4.244041921393121;-4.871417040746017
-8.275958078606783;-4.168582959253989;-4.28404192139312;-4.951417040746017
-8.461642543009166;-4.244121252388053;-4.138357456990736;-4.955878747611953
-8.461642543009166;-4.244121252388053;-4.178357456990735;-5.035878747611953
-8.639899618733716;-4.322457251514926;-4.040100381266184;-5.03754274848508
-8.639899618733716;-4.322457251514926;-4.080100381266183;-5.11754274848508
-8.812586149649757;-4.408253803577273;-3.9474138503501415;-5.111746196422733
-8.812586149649757;-4.408253803577273;-3.9874138503501406;-5.191746196422733
-8.975988432319143;-4.5080388886309715;-3.8640115676807536;-5.171961111369035
-8.975988432319143;-4.5080388886309715;-3.9040115676807527;-5.251961111369035
-9.124535939723504;-4.616217085894874;-3.795464060276391;-5.223782914105133
-9.258228670477653;-4.730923256874872;-3.7017713295222414;-5.189076743125135
-9.258228670477653;-4.730923256874872;-3.7417713295222406;-5.269076743125135
-9.373352937768853;-4.850292257710853;-3.666647062231039;-5.229707742289154
-9.373352937768853;-4.850292257710853;-3.7066470622310383;-5.309707742289154
-9.47547928109085;-4.968728679469674;-3.6445207189090407;-5.271271320530333
-9.47547928109085;-4.968728679469674;-3.68452071890904;-5.3512713205303335
-9.555323468907764;-5.093693061318591;-3.6446765310921254;-5.306306938681416
-9.616599187294552;-5.224252838286586;-3.623400812705336;-5.255747161713422
-9.616599187294552;-5.224252838286586;-3.6634008127053352;-5.335747161713422
-9.672304372644419;-5.350149765057029;-3.6476956273554677;-5.289850234942978
-9.672304372644419;-5.350149765057029;-3.687695627355467;-5.369850234942978
-9.720582177162017;-5.4723164073555655;-3.679417822837868;-5.327683592644442
-9.720582177162017;-5.4723164073555655;-3.719417822837867;-5.407683592644442
-9.759575735513721;-5.603808731839811;-3.7204242644861623;-5.356191268160197
-9.759575735513721;-5.603808731839811;-3.7604242644861614;-5.436191268160197
-9.792998742552529;-5.742761604674229;-3.767001257447353;-5.377238395325779
-9.81899435533265;-5.8854447453641265;-3.78100564466723;-5.314555254635882
-9.81899435533265;-5.8854447453641265;-3.8210056446672294;-5.394555254635882
-9.81899435533265;-5.8854447453641265;-3.8610056446672285;-5.474555254635882
-9.852417337583036;-6.032790746468958;-3.867582662416842;-5.40720925353105
-9.893267682115466;-6.187597316948727;-3.866732317884411;-5.332402683051281
-9.893267682115466;-6.187597316948727;-3.90673231788441;-5.4124026830512815
-9.930404310114872;-6.35452728571312;-3.9095956898850037;-5.325472714286889
-9.930404310114872;-6.35452728571312;-3.949595689885003;-5.405472714286889
-9.967540920947416;-6.527052673645776;-3.952459079052458;-5.312947326354233
-9.967540920947416;-6.527052673645776;-3.9924590790524572;-5.392947326354233
-10.006534351873658;-6.707971192505741;-3.9934656481262145;-5.292028807494268
-10.006534351873658;-6.707971192505741;-4.033465648126214;-5.372028807494268
-10.043670914755028;-6.897282835606623;-4.036329085244843;-5.262717164393386
-10.086378005063766;-7.085661923963828;-4.033621994936103;-5.154338076036181
-10.086378005063766;-7.085661923963828;-4.0736219949361026;-5.234338076036181
-10.127228226464778;-7.281501567659706;-4.07277177353509;-5.118498432340303
-10.127228226464778;-7.281501567659706;-4.112771773535089;-5.198498432340303
