;current_time;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N;target_north_from_observer;target_east_from_observer
2024-04-23_12:29:45:888758;1713868185.8887584;59.881324916666664;10.745090416666667;0.0;59.881324916666664;10.745090416666667;0.0;1713868185.8887584;97.859;387631.0607611912;0;0.0;0.0;0.0;0.0;0.0;0.0;59.908642666666665;10.71945885;0.0;0.0;0.0;0.0;1713868171.639675;14.249083518981934;0.0;0.0;-0.0;-0.0;;;;;;;;;;;
2024-04-23_12:29:48:910545;1713868188.9095588;59.88132478333333;10.745092466666666;0.0;59.88132478333333;10.745092466666666;0.0;1713868188.9095588;105.975;0.038319821672633196;0.91;-1.475;0.517;119.131;-0.479;3.474;0.783;59.881324916666664;10.745090416666667;0.0;-3043.2063049301196;1435.360726693356;0.8865149752859907;1713868185.8887584;3.0208003520965576;0.0;0.0;-0.0;-0.0;0.954929658551372;1189.8015530149435;3043.2063049301196;-1515.360726693356;3399.620970986479;-0.4620052500714674;2.0792281911933648;-105.9743626732012;-94.0256373267988;0.15;-80.0
2024-04-23_12:29:49:019991;1713868189.018997;59.88132455;10.745094316666666;0.0;59.88132455;10.745094316666666;0.0;1713868189.018997;103.786;0.9759958260480509;0.91;-0.435;1.466;119.098;3.069;-0.299;-0.219;59.881324916666664;10.745090416666667;0.0;-0.014854699280329483;0.11479944395495281;-7.608664696553968e-10;1713868188.9095588;0.10943818092346191;0.0;0.0;-0.0;-0.0;1094.55320343148;0.954929658551372;0.16485469928032948;-80.11479944395495;80.11496905708071;-1.568738598787761;2.0786522325402066;0.0;200.0;0.3;-80.0
2024-04-23_12:29:49:130010;1713868189.1280482;59.8813243;10.74509625;0.0;59.8813243;10.74509625;0.0;1713868189.1280482;101.985;1.025127639020676;0.91;-0.0;0.577;119.039;0.626;-2.759;0.015;59.881324916666664;10.745090416666667;0.0;-0.040850424969895785;0.21839894374028518;3.506281907178499e-09;1713868189.018997;0.10905122756958008;0.0;0.0;-0.0;-0.0;1206.0261511896897;0.954929658551372;0.34085042496989576;-80.21839894374028;80.21912308240022;-1.566547321850735;2.07762248828153;-99.80701764770068;100.19298235229932;0.44999999999999996;-80.0
2024-04-23_12:29:49:239309;1713868189.2382953;59.88132415;10.745098083333334;0.0;59.88132415;10.745098083333334;0.0;1713868189.2382953;101.873;0.9434929450141536;0.91;-0.206;0.857;119.042;-2.146;2.35;-0.017;59.881324916666664;10.745090416666667;0.0;-0.06870298388254437;0.32666508901887537;8.895966182448367e-09;1713868189.1280482;0.11024713516235352;0.0;0.0;-0.0;-0.0;1209.0479650450698;0.954929658551372;0.5187029838825443;-80.32666508901887;80.32833981297567;-1.564338996917999;2.0776748481590896;-98.64912876403379;101.35087123596621;0.6;-80.0
2024-04-23_12:29:49:348465;1713868189.3474689;59.881323916666666;10.745099783333334;0.0;59.881323916666666;10.745099783333334;0.0;1713868189.3468606;104.531;0.9089919028155965;0.91;-0.886;1.001;119.111;0.22;-1.955;0.307;59.881324916666664;10.745090416666667;0.0;-0.08541451488915049;0.42933126180516684;1.550939814076724e-08;1713868189.2382953;0.10917353630065918;0.0;0.0;-0.0;-0.0;1211.8877535667953;0.954929658551372;0.6854145148891505;-80.42933126180516;80.43225174193752;-1.5622745858772518;2.078879125342966;-97.55834674422692;102.44165325577308;0.75;-80.0
2024-04-23_12:29:49:456025;1713868189.4550278;59.881323816666665;10.7451007;0.0;59.881323816666665;10.7451007;0.0;1713868189.4550278;105.431;0.48562022201191873;0.91;-0.653;0.056;119.145;1.439;-0.629;0.61;59.881324916666664;10.745090416666667;0.0;-0.11141023050719814;0.5245308061788976;2.1312434143883063e-08;1713868189.3474689;0.1075589656829834;0.0;0.0;-0.0;-0.0;1215.1352975924985;0.954929658551372;0.8614102305071981;-80.5245308061789;80.52913813732566;-1.5600992464730965;2.079472537288644;-96.30780653180665;103.69219346819335;0.9;-80.0
2024-04-23_12:29:49:565389;1713868189.5643942;59.88132355;10.745102533333334;0.0;59.88132355;10.745102533333334;0.0;1713868189.5643942;107.354;0.9772506078384642;0.91;0.335;1.058;119.387;1.606;3.728;0.441;59.881324916666664;10.745090416666667;0.0;-0.12255125031579399;0.5758638937817744;2.693951600685196e-08;1713868189.4550278;0.10936641693115234;0.0;0.0;-0.0;-0.0;1217.1878855033053;0.954929658551372;1.022551250315794;-80.57586389378177;80.58235199650584;-1.558106467669448;2.08369623407847;-95.51568510900492;104.48431489099508;1.05;-80.0
2024-04-23_12:29:49:674231;1713868189.673241;59.881323216666665;10.74510455;0.0;59.881323216666665;10.74510455;0.0;1713868189.673241;103.222;1.0921979220016707;0.91;-0.782;1.568;119.339;-6.001;-0.265;-0.619;59.881324916666664;10.745090416666667;0.0;-0.15226063847779892;0.6785300717118299;3.6833643815570305e-08;1713868189.5643942;0.10884666442871094;0.0;0.0;-0.0;-0.0;1221.4560154169753;0.954929658551372;1.202260638477799;-80.67853007171183;80.68748753787631;-1.5558955637829175;2.082858476037513;-93.86427579079744;106.13572420920256;1.2;-80.0
2024-04-23_12:29:49:782602;1713868189.7815995;59.88132291666667;10.745106883333333;0.0;59.88132291666667;10.745106883333333;0.0;1713868189.7815995;112.671;1.2446906571889171;0.91;-0.982;0.813;119.379;5.357;-2.658;0.646;59.881324916666664;10.745090416666667;0.0;-0.18939737111768903;0.7914628701234044;4.9880399907720196e-08;1713868189.673241;0.10835862159729004;0.0;0.0;-0.0;-0.0;1224.2901699987847;0.954929658551372;1.389397371117689;-80.79146287012341;80.80340894881476;-1.5536006928069996;2.083556607738311;-92.76450132572326;107.23549867427674;1.3499999999999999;-80.0
2024-04-23_12:29:49:892032;1713868189.8910365;59.8813224;10.745109316666667;0.0;59.8813224;10.745109316666667;0.0;1713868189.8910365;109.302;1.351691122295155;0.91;0.424;0.536;119.334;1.092;0.618;0.134;59.881324916666664;10.745090416666667;0.0;-0.2228204211792063;0.9221289182128481;7.004062463344951e-08;1713868189.7815995;0.1094369888305664;0.0;0.0;-0.0;-0.0;1227.823430540741;0.954929658551372;1.5728204211792063;-80.92212891821285;80.93741231799507;-1.551362552201743;2.082771209574913;-91.38987403267207;108.61012596732793;1.4999999999999998;-80.0
2024-04-23_12:29:50:001571;1713868190.0005763;59.881321883333335;10.74511215;0.0;59.881321883333335;10.74511215;0.0;1713868190.0005763;114.278;1.5408528497723404;0.91;-0.97;1.392;120.276;-4.189;2.413;3.492;59.881324916666664;10.745090416666667;0.0;-0.28038235595631755;1.0583949489749658;9.353511738752207e-08;1713868189.8910365;0.10953974723815918;0.0;0.0;-0.0;-0.0;1226.2890946670573;0.954929658551372;1.7803823559563172;-81.05839494897496;81.07794492361909;-1.5488356632621352;2.0992122111287;-91.98729935173172;108.01270064826828;1.6499999999999997;-80.0
2024-04-23_12:29:50:110755;1713868190.1097546;59.881321883333335;10.74511215;0.0;59.881321883333335;10.74511215;0.0;1713868190.109275;116.663;0.0;0.91;-1.314;1.611;120.692;-0.969;0.907;3.717;59.881324916666664;10.745090416666667;0.0;-0.33794428016954464;1.217060877193264;1.2315788067152056e-07;1713868190.0005763;0.10917830467224121;0.0;0.0;-0.0;-0.0;1230.4995040974543;0.954929658551372;1.9879442801695444;-81.21706087719326;81.24138662031056;-1.5463242836604334;2.106472780816996;-90.34610191228423;109.65389808771577;1.7999999999999996;-80.0
2024-04-23_12:29:50:219575;1713868190.2185779;59.88132155;10.74511365;0.0;59.88132155;10.74511365;0.0;1713868190.2185779;120.556;0.8402591716236377;0.91;-1.347;1.674;120.981;-0.049;0.496;3.71;59.881324916666664;10.745090416666667;0.0;-0.33794428016954464;1.217060877193264;1.2315788067152056e-07;1713868190.1097546;0.10882329940795898;0.0;0.0;-0.0;-0.0;1233.4109009179697;0.954929658551372;2.137944280169544;-81.21706087719326;81.24519544732985;-1.5444785724095764;2.1115167823552596;-89.20796363927903;110.79203636072097;1.9499999999999995;-80.0
2024-04-23_12:29:50:327484;1713868190.3265295;59.88132155;10.74511365;0.0;59.88132155;10.74511365;0.0;1713868190.3265295;122.326;0.0;0.91;-1.206;1.679;121.262;2.134;-0.193;3.584;59.881324916666664;10.745090416666667;0.0;-0.375081008016295;1.3010604905643328;1.432919644883679e-07;1713868190.2185779;0.10795164108276367;0.0;0.0;-0.0;-0.0;1236.157140828156;0.954929658551372;2.3250810080162947;-81.30106049056434;81.3343005046717;-1.5422057102114206;2.116421157553364;-88.13192421443;111.86807578557;2.0999999999999996;-80.0
2024-04-23_12:29:50:438473;1713868190.4374764;59.8813211;10.745115116666668;0.0;59.8813211;10.745115116666668;0.0;1713868190.4368477;123.748;0.8722520298895862;0.91;-0.725;1.601;121.688;4.587;-0.984;3.695;59.881324916666664;10.745090416666667;0.0;-0.375081008016295;1.3010604905643328;1.432919644883679e-07;1713868190.3265295;0.1109468936920166;0.0;0.0;-0.0;-0.0;1238.0605065597897;0.954929658551372;2.4750810080162946;-81.30106049056434;81.33872671050761;-1.540362322831198;2.1238562601668596;-87.38473798527012;112.61526201472988;2.2499999999999996;-80.0
2024-04-23_12:29:50:546643;1713868190.5456486;59.8813211;10.745115116666668;0.0;59.8813211;10.745115116666668;0.0;1713868190.5456486;124.259;0.0;0.91;-0.017;1.265;122.368;3.762;-2.933;4.798;59.881324916666664;10.745090416666667;0.0;-0.42521559815800497;1.3831934529029413;1.6264851793179602e-07;1713868190.4374764;0.10817217826843262;0.0;0.0;-0.0;-0.0;1239.2934980735972;0.954929658551372;2.6752155981580046;-81.38319345290294;81.42715121560653;-1.5379363156102352;2.135724499080421;-86.90010064719095;113.09989935280905;2.3999999999999995;-80.0
2024-04-23_12:29:50:654349;1713868190.6533544;59.881320566666666;10.745116566666667;0.0;59.881320566666666;10.745116566666667;0.0;1713868190.6533544;124.04;0.93419225606842;0.91;0.099;1.125;122.57;2.968;-3.474;5.131;59.881324916666664;10.745090416666667;0.0;-0.42521559815800497;1.3831934529029413;1.6264851793179602e-07;1713868190.5456486;0.10770583152770996;0.0;0.0;-0.0;-0.0;1243.4425981455424;0.954929658551372;2.8252155981580045;-81.38319345290294;81.43221733299849;-1.5360952861828083;2.1392500641694494;-85.26572011305966;114.73427988694034;2.5499999999999994;-80.0
2024-04-23_12:29:50:762559;1713868190.7615635;59.881319983333334;10.745118166666666;0.0;59.881319983333334;10.745118166666666;0.0;1713868190.7609954;123.785;1.0283014849511045;0.91;0.108;0.452;123.491;-1.526;-4.293;6.307;59.881324916666664;10.745090416666667;0.0;-0.4846343766103969;1.4643930919623436;1.865855093485802e-07;1713868190.6533544;0.10820913314819336;0.0;0.0;-0.0;-0.0;1242.798278983324;0.954929658551372;3.0346343766103963;-81.46439309196235;81.52089515971637;-1.5335624904148228;2.1553245465803177;-85.51988348473226;114.48011651526774;2.6999999999999993;-80.0
2024-04-23_12:29:50:872959;1713868190.8719714;59.881319983333334;10.745118166666666;0.0;59.881319983333334;10.745118166666666;0.0;1713868190.8712642;124.195;0.0;0.91;-0.005;0.292;123.755;-3.63;-3.469;7.043;59.881324916666664;10.745090416666667;0.0;-0.5496236622917405;1.553992696453953;2.1273467379345767e-07;1713868190.7615635;0.11040782928466797;0.0;0.0;-0.0;-0.0;1241.7894386621606;0.954929658551372;3.24962366229174;-81.55399269645395;81.6187097342257;-1.5309711097379493;2.1599322158055823;-83.59460150404931;116.40539849595069;2.849999999999999;-80.0
2024-04-23_12:29:50:982576;1713868190.9805815;59.881319983333334;10.745118166666666;0.0;59.881319983333334;10.745118166666666;0.0;1713868190.9805815;124.573;0.0;0.91;-0.54;0.004;124.613;-4.957;-1.516;7.392;59.881324916666664;10.745090416666667;0.0;-0.5496236622917405;1.553992696453953;2.1273467379345767e-07;1713868190.8719714;0.10861015319824219;0.0;0.0;-0.0;-0.0;1242.0681093012606;0.954929658551372;3.3996236622917397;-81.55399269645395;81.62481954515107;-1.529134889490372;2.1749071407876936;-83.76280882372745;116.23719117627255;2.999999999999999;-80.0
2024-04-23_12:29:51:091587;1713868191.0905805;59.881319366666666;10.74511985;0.0;59.881319366666666;10.74511985;0.0;1713868191.0905805;125.547;1.060425809100876;0.91;-1.186;0.168;125.492;-5.214;2.48;7.343;59.881324916666664;10.745090416666667;0.0;-0.5496236622917405;1.553992696453953;2.1273467379345767e-07;1713868190.9805815;0.10999894142150879;0.0;0.0;-0.0;-0.0;1241.095922980118;0.954929658551372;3.5496236622917396;-81.55399269645395;81.63120452913313;-1.5272989503022416;2.190248584912724;-83.17615499795212;116.82384500204788;3.149999999999999;-80.0
2024-04-23_12:29:51:199018;1713868191.19801;59.88131871666667;10.745121566666667;0.0;59.88131871666667;10.745121566666667;0.0;1713868191.19801;127.399;1.1203307696836298;0.91;-1.534;0.523;126.043;-2.795;5.29;6.8;59.881324916666664;10.745090416666667;0.0;-0.6183266208609449;1.6482589504987473;2.4062204934116593e-07;1713868191.0905805;0.10742950439453125;0.0;0.0;-0.0;-0.0;1238.9203638745994;0.954929658551372;3.768326620860944;-81.64825895049874;81.735172815436;-1.5246758776101939;2.199865349091213;-81.86500490028276;118.13499509971724;3.299999999999999;-80.0
2024-04-23_12:29:51:306258;1713868191.3052602;59.88131871666667;10.745121566666667;0.0;59.88131871666667;10.745121566666667;0.0;1713868191.3052602;129.142;0.0;0.91;-1.676;1.203;126.808;0.234;5.492;6.478;59.881324916666664;10.745090416666667;0.0;-0.6907432514690388;1.744391867873663;2.7612357977879753e-07;1713868191.19801;0.10725021362304688;0.0;0.0;-0.0;-0.0;1238.2212835210687;0.954929658551372;3.9907432514690377;-81.74439186787366;81.8417474981298;-1.5220152763441595;2.2132171178689695;-81.44417660752963;118.55582339247037;3.449999999999999;-80.0
2024-04-23_12:29:51:415111;1713868191.4141061;59.88131871666667;10.745121566666667;0.0;59.88131871666667;10.745121566666667;0.0;1713868191.413614;131.725;0.0;0.91;-1.253;1.713;127.562;4.657;3.161;6.573;59.881324916666664;10.745090416666667;0.0;-0.6907432514690388;1.744391867873663;2.7612357977879753e-07;1713868191.3052602;0.10884594917297363;0.0;0.0;-0.0;-0.0;1237.1407135661645;0.954929658551372;4.140743251469038;-81.74439186787366;81.8491988752674;-1.5201848167697836;2.2263769004290066;-80.7941687612831;119.2058312387169;3.5999999999999988;-80.0
