;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N;target_north_from_observer;target_east_from_observer
2024-03-22_12:32:51:006849;59.90803265;10.71900455;0.0;59.90803265;10.71900455;0.0;1711107171.0049272;-166.111;0.6934897883271454;0.76;-0.439;5.069;-138.852;-5.423;12.65;-4.048;59.90802245;10.7189904;0.0;1.197665364738586;0.824400725851769;1.648538249243714e-07;596.8129295469677;889.4952440321599;-16.91766536473857;-2.264400725851769;17.068535732174364;-3.0085351851990465;-2.4234245729791666;139.414227358551;-20.87850696474154;-15.759999999999984;-1.5200000000000002
2024-03-22_12:32:51:107325;59.90803171666667;10.719004016666666;0.0;59.90803171666667;10.719004016666666;0.0;1711107171.1050732;-160.971;1.0802675843250233;0.76;-0.855;5.825;-139.538;-1.413;2.945;-6.249;59.90802245;10.7189904;0.0;1.1363894600429894;0.7917604387046557;1.4917104484979404e-07;607.4754995250547;885.3549586113965;-16.896389460042972;-2.311760438704656;17.05380347932423;-3.005617141794508;-2.4353975316478476;140.08158861739236;-19.909530747729228;-15.799999999999983;-1.6000000000000003
2024-03-22_12:32:51:206950;59.90803171666667;10.719004016666666;0.0;59.90803171666667;10.719004016666666;0.0;1711107171.205179;-155.777;0.0;0.76;-0.814;5.504;-140.127;2.224;-5.795;-7.478;59.90802245;10.7189904;0.0;1.0324061116028167;0.761917899274529;1.2743496091704998e-07;611.670291838024;883.3442228061982;-16.8324061116028;-2.3619178992745296;16.997310130395242;-3.002183187660981;-2.4456775209420942;140.27085535580386;-19.493394316416452;-15.839999999999982;-1.6800000000000004
2024-03-22_12:32:51:307347;59.90803171666667;10.719004016666666;0.0;59.90803171666667;10.719004016666666;0.0;1711107171.3053832;-154.996;0.0;0.76;-0.208;3.797;-141.106;7.308;-17.294;-8.446;59.90802245;10.7189904;0.0;1.0324061116028167;0.761917899274529;1.2743496091704998e-07;628.9744518148535;878.9531310141999;-16.8724061116028;-2.4419178992745296;17.04819788193605;-2.9978621588538603;-2.4627642943191184;141.93911847918025;-18.091623716652336;-15.879999999999981;-1.7600000000000005
2024-03-22_12:32:51:407113;59.908030600000004;10.719003;0.0;59.908030600000004;10.719003;0.0;1711107171.4054894;-155.521;1.3665604351668361;0.76;0.466;2.236;-141.819;9.298;-19.744;-8.78;59.90802245;10.7189904;0.0;1.0324061116028167;0.761917899274529;1.2743496091704998e-07;635.6883313820947;880.7908862785367;-16.9124061116028;-2.5219178992745297;17.099402047278172;-2.9935669288924327;-2.475208491885838;143.3637462935277;-17.839323997047593;-15.91999999999998;-1.8400000000000005
2024-03-22_12:32:51:507658;59.908030600000004;10.719003;0.0;59.908030600000004;10.719003;0.0;1711107171.505668;-158.968;0.0;0.76;1.411;0.395;-142.945;7.002;-12.397;-8.902;59.90802245;10.7189904;0.0;0.907997460882085;0.7050305401430821;1.0292713142900922e-07;646.6224871384401;874.5792680344028;-16.827997460882067;-2.545030540143083;17.019361885620576;-2.9914922927920684;-2.494860899263294;143.74251594109623;-16.64306944139315;-15.95999999999998;-1.9200000000000006
2024-03-22_12:32:51:608266;59.9080293;10.719001466666667;0.0;59.9080293;10.719001466666667;0.0;1711107171.605844;-158.968;1.680480010633921;0.76;1.411;0.395;-142.945;7.002;-12.397;-8.902;59.90802245;10.7189904;0.0;0.907997460882085;0.7050305401430821;1.0292713142900922e-07;639.0500939840805;883.6534904021387;-16.867997460882066;-2.625030540143083;17.071031710971887;-2.987209059288192;-2.494860899263294;144.4981576666298;-17.87606582185047;-15.999999999999979;-2.0000000000000004
2024-03-22_12:32:51:707559;59.9080293;10.719001466666667;0.0;59.9080293;10.719001466666667;0.0;1711107171.70587;-160.691;0.0;0.76;1.529;0.963;-144.4;-3.262;11.558;-5.688;59.90802245;10.7189904;0.0;0.7631635046818475;0.6192331970084164;7.487018793828071e-08;661.8697485701831;868.3575870745391;-16.763163504681827;-2.619233197008417;16.96655631602971;-2.98659655808604;-2.520255439879812;144.84906025618403;-15.165073724111352;-16.039999999999978;-2.0800000000000005
2024-03-22_12:32:51:808092;59.9080279;10.718999816666667;0.0;59.9080279;10.718999816666667;0.0;1711107171.8061366;-158.852;1.807747856017909;0.76;1.337;1.552;-144.559;-4.542;14.424;-4.348;59.90802245;10.7189904;0.0;0.7631635046818475;0.6192331970084164;7.487018793828071e-08;654.716506293938;878.0627926489558;-16.803163504681827;-2.699233197008417;17.01858289097255;-2.9823149945672847;-2.523030513390483;145.764182175886;-16.430563344399886;-16.079999999999977;-2.1600000000000006
2024-03-22_12:32:51:908022;59.90802656666666;10.718998366666666;0.0;59.90802656666666;10.718998366666666;0.0;1711107171.9061685;-155.062;1.6921088679064968;0.76;0.491;3.588;-144.795;-7.865;17.04;-1.084;59.90802245;10.7189904;0.0;0.607188478613621;0.5269077876401687;4.944055032041206e-08;651.4146725021482;876.0577150039984;-16.6871884786136;-2.6869077876401692;16.902122138360493;-2.981946707716834;-2.5271494904251894;144.81281902202517;-16.46874225143127;-16.119999999999976;-2.2400000000000007
2024-03-22_12:32:52:008263;59.90802656666666;10.718998366666666;0.0;59.90802656666666;10.718998366666666;0.0;1711107172.0062895;-152.181;0.0;0.76;-0.664;5.04;-144.687;-10.22;8.912;1.73;59.90802245;10.7189904;0.0;0.4586408369163667;0.44577333198273905;3.0225309893827657e-08;644.0046787728621;876.1295710863483;-16.578640836916342;-2.6857733319827397;16.794782237059817;-2.980985954167432;-2.5252645348330356;143.66177712121834;-16.93548940034726;-16.159999999999975;-2.3200000000000007
2024-03-22_12:32:52:108322;59.90802656666666;10.718998366666666;0.0;59.90802656666666;10.718998366666666;0.0;1711107172.1063948;-150.752;0.0;0.76;-1.9;4.968;-144.453;-10.005;-5.003;1.967;59.90802245;10.7189904;0.0;0.4586408369163667;0.44577333198273905;3.0225309893827657e-08;646.5651582252975;876.8264955002735;-16.61864083691634;-2.76577333198274;16.84721714083161;-2.9766781818970274;-2.521180464383369;144.21173124125858;-16.83552586843801;-16.199999999999974;-2.400000000000001
2024-03-22_12:32:52:394291;59.908023533333335;10.7189945;0.0;59.908023533333335;10.7189945;0.0;1711107172.392231;-149.512;1.4038577461446238;0.76;-2.426;0.967;-144.093;6.552;-14.148;0.94;59.90802245;10.7189904;0.0;0.4586408369163667;0.44577333198273905;3.0225309893827657e-08;646.7511169833195;878.720716226427;-16.65864083691634;-2.84577333198274;16.899962733402724;-2.972397220123738;-2.514897279076189;144.6450084450415;-16.983584535307045;-16.239999999999974;-2.480000000000001
2024-03-22_12:32:52:494495;59.908023533333335;10.7189945;0.0;59.908023533333335;10.7189945;0.0;1711107172.4923723;-147.077;0.0;0.76;-2.089;0.509;-144.008;9.642;-8.688;2.381;59.90802245;10.7189904;0.0;0.12069495736570829;0.2294147483112963;4.038728136646075e-09;629.3844257869345;874.5090446509328;-16.36069495736568;-2.709414748311297;16.583523985158813;-2.9774770160037147;-2.513413749211994;141.0549641816571;-17.692862283997837;-16.279999999999973;-2.560000000000001
2024-03-22_12:32:52:791267;59.908020083333334;10.718989683333334;0.0;59.908020083333334;10.718989683333334;0.0;1711107172.7133186;-147.288;2.1247085543524453;0.76;0.141;0.973;-143.295;3.918;9.599;1.744;59.90802245;10.7189904;0.0;0.12069495736570829;0.2294147483112963;4.038728136646075e-09;629.164579212926;875.1889072534254;-16.40069495736568;-2.789414748311297;16.636214404805457;-2.9731256600814513;-2.5009695516452743;141.16588275471742;-17.763234254987637;-16.319999999999972;-2.640000000000001
2024-03-22_12:32:52:887073;59.908020083333334;10.718989683333334;0.0;59.908020083333334;10.718989683333334;0.0;1711107172.8413563;-149.53;0.0;0.76;0.156;1.757;-143.217;-0.639;9.62;0.829;59.90802245;10.7189904;0.0;-0.2636720418087777;-0.04010095606422064;5.589128562744072e-09;609.7089206528108;868.9115946949042;-16.056327958191194;-2.5998990439357805;16.265458571452893;-2.981062333743424;-2.499608194828719;136.9069388815267;-18.394597832526387;-16.35999999999997;-2.720000000000001
2024-03-22_12:32:52:904879;59.908018416666664;10.7189873;0.0;59.908018416666664;10.7189873;0.0;1711107172.902486;-152.258;3.7399225686278452;0.76;-0.159;2.369;-143.164;-4.569;6.988;0.856;59.90802245;10.7189904;0.0;-0.2636720418087777;-0.04010095606422064;5.589128562744072e-09;621.9494375175409;863.6052377062264;-16.096327958191193;-2.6798990439357806;16.317893020342282;-2.976614579221145;-2.4986831703251617;137.621731006045;-17.22978887684927;-16.39999999999997;-2.800000000000001
2024-03-22_12:32:53:014109;59.908018416666664;10.7189873;0.0;59.908018416666664;10.7189873;0.0;1711107173.0035384;-152.403;0.0;0.76;-0.856;2.581;-143.144;-5.531;-0.893;-0.15;59.90802245;10.7189904;0.0;-0.44935657784950295;-0.1734599583151718;1.645325389820762e-08;610.473857001356;863.8855739404634;-15.950643422150467;-2.6265400416848292;16.16544890101001;-2.978390504707365;-2.4983341044747633;135.96214475687478;-17.93181111249131;-16.43999999999997;-2.8800000000000012
2024-03-22_12:32:53:136743;59.908016466666666;10.718985066666667;0.0;59.908016466666666;10.718985066666667;0.0;1711107173.1030376;-150.912;2.518930375978253;0.76;-1.092;2.254;-143.182;-2.109;-4.685;-0.514;59.90802245;10.7189904;0.0;-0.44935657784950295;-0.1734599583151718;1.645325389820762e-08;619.6527980060023;861.1478254501324;-15.990643422150466;-2.7065400416848293;16.21807744622054;-2.9739240036226775;-2.498997329590521;136.76026194862845;-17.163224108175314;-16.47999999999997;-2.9600000000000013
2024-03-22_12:32:53:209028;59.908016466666666;10.718985066666667;0.0;59.908016466666666;10.718985066666667;0.0;1711107173.2041826;-149.833;0.0;0.76;-0.839;1.532;-143.314;4.062;-6.181;-1.486;59.90802245;10.7189904;0.0;-0.6666074788169425;-0.29842575224449075;4.1045518539561954e-08;611.5889221907767;858.3711765007125;-15.813392521183026;-2.6615742477555107;16.03581493112597;-2.9748441223153;-2.5013011642031535;134.9737523869269;-17.410593078850294;-16.519999999999968;-3.0400000000000014
2024-03-22_12:32:53:323015;59.908014433333335;10.718982516666667;0.0;59.908014433333335;10.718982516666667;0.0;1711107173.3171637;-149.01;2.3696969541338357;0.76;-0.366;1.122;-143.477;6.547;-4.724;-2.135;59.90802245;10.7189904;0.0;-0.6666074788169425;-0.29842575224449075;4.1045518539561954e-08;620.3460421009129;856.4549180318345;-15.853392521183025;-2.7415742477555107;16.08870050024731;-2.970353297208665;-2.504146050883904;135.8853073620008;-16.73510230457416;-16.559999999999967;-3.1200000000000014
2024-03-22_12:32:53:436615;59.908014433333335;10.718982516666667;0.0;59.908014433333335;10.718982516666667;0.0;1711107173.4304953;-148.278;0.0;0.76;0.504;0.876;-143.777;7.393;-0.675;-2.29;59.90802245;10.7189904;0.0;-0.8931426002024532;-0.4411105920105739;7.687703540426583e-08;612.9910623737626;853.0010954969486;-15.666857399797514;-2.6788894079894274;15.894240127978062;-2.972239626661813;-2.509382038639887;134.0657183160449;-16.8871023646275;-16.599999999999966;-3.2000000000000015
2024-03-22_12:32:53:549639;59.90801248333333;10.718979733333333;0.0;59.90801248333333;10.718979733333333;0.0;1711107173.5290217;-148.218;2.713109675603689;0.76;0.974;1.006;-143.908;5.364;2.19;-1.459;59.90802245;10.7189904;0.0;-0.8931426002024532;-0.4411105920105739;7.687703540426583e-08;620.6266924833247;851.7491128420414;-15.706857399797514;-2.7588894079894275;15.947314511951225;-2.9677176126007;-2.5116684199599995;134.95090398209004;-16.332581769511926;-16.639999999999965;-3.2800000000000016
2024-03-22_12:32:53:650086;59.90801248333333;10.718979733333333;0.0;59.90801248333333;10.718979733333333;0.0;1711107173.6440613;-149.013;0.0;0.76;0.906;1.746;-144.096;-3.776;3.823;-0.827;59.90802245;10.7189904;0.0;-1.1103934885718758;-0.5968515758820054;1.2383932623816207e-07;610.1426960677213;850.14199979692;-15.529606511428089;-2.683148424117996;15.759694282112092;-2.9705053921526225;-2.514949638953749;133.05073397306106;-16.820604810230503;-16.679999999999964;-3.3600000000000017
2024-03-22_12:32:53:808372;59.90801041666667;10.718977016666667;0.0;59.90801041666667;10.718977016666667;0.0;1711107173.7674718;-150.571;2.2356860093349633;0.76;0.414;2.044;-144.164;-6.532;3.634;-0.783;59.90802245;10.7189904;0.0;-1.1103934885718758;-0.5968515758820054;1.2383932623816207e-07;617.5936617533587;848.7850372185417;-15.569606511428088;-2.763148424117996;15.812894615926892;-2.9659507475797886;-2.516136462845105;133.88213022346923;-16.27091079570868;-16.719999999999963;-3.4400000000000017
2024-03-22_12:32:53:973301;59.90801041666667;10.718977016666667;0.0;59.90801041666667;10.718977016666667;0.0;1711107173.847229;-150.967;0.0;0.76;0.414;2.044;-144.164;-6.532;3.634;-0.783;59.90802245;10.7189904;0.0;-1.340642287275896;-0.7488622583382403;1.8293951054015878e-07;604.3300325220507;847.7964774815415;-15.379357712724067;-2.6911377416617617;15.613035130957773;-2.9683627507480517;-2.516136462845105;131.7090822855413;-16.968273679840575;-16.759999999999962;-3.520000000000002
2024-03-22_12:32:54:075921;59.90800828333333;10.718974483333334;0.0;59.90800828333333;10.718974483333334;0.0;1711107174.0229988;-148.172;1.5744531630787086;0.76;-1.688;2.232;-144.112;-8.142;-2.132;1.178;59.90802245;10.7189904;0.0;-1.340642287275896;-0.7488622583382403;1.8293951054015878e-07;611.4402383523249;846.2362551873281;-15.419357712724066;-2.7711377416617617;15.666390670993923;-2.9637727774358824;-2.515228891634068;132.4382761431976;-16.426535155935248;-16.79999999999996;-3.600000000000002
2024-03-22_12:32:54:171827;59.90800616666667;10.718971683333333;0.0;59.90800616666667;10.718971683333333;0.0;1711107174.122796;-144.942;2.8370207835583363;0.76;-2.155;1.92;-143.968;-4.993;-4.34;1.94;59.90802245;10.7189904;0.0;-1.5783184651301816;-0.8906145734664697;2.5607302200914006e-07;597.9099803401151;844.6409807975932;-15.22168153486978;-2.709385426533532;15.46093005412378;-2.965442327289181;-2.512715617511196;130.12234727550398;-17.082403505514;-16.83999999999996;-3.680000000000002
2024-03-22_12:32:54:219016;59.90800616666667;10.718971683333333;0.0;59.90800616666667;10.718971683333333;0.0;1711107174.2066138;-143.259;0.0;0.76;-2.171;1.421;-143.627;2.083;-3.733;2.91;59.90802245;10.7189904;0.0;-1.8141377859771968;-1.0472881986921467;3.421979105633355e-07;581.8462275540116;843.5361355273369;-15.025862214022764;-2.632711801307855;15.254760132612466;-2.9681412662865823;-2.506764044761896;127.59302349600932;-17.90244908287691;-16.87999999999996;-3.760000000000002
2024-03-22_12:32:54:304785;59.90800616666667;10.718971683333333;0.0;59.90800616666667;10.718971683333333;0.0;1711107174.3031962;-142.767;0.0;0.76;-1.485;1.337;-143.297;6.954;0.887;2.822;59.90802245;10.7189904;0.0;-1.8141377859771968;-1.0472881986921467;3.421979105633355e-07;589.8439980266811;840.3935235261753;-15.065862214022763;-2.7127118013078553;15.308135404707976;-2.9634446430618606;-2.501004458230314;128.0886422293144;-17.198708824315457;-16.91999999999996;-3.840000000000002
2024-03-22_12:32:54:511512;59.908004150000004;10.718968516666667;0.0;59.908004150000004;10.718968516666667;0.0;1711107174.4388301;-142.946;2.1096906809504143;0.76;-0.859;1.677;-143.119;8.13;5.231;2.343;59.90802245;10.7189904;0.0;-1.8141377859771968;-1.0472881986921467;3.421979105633355e-07;594.108366712522;840.4471963153393;-15.105862214022762;-2.7927118013078553;15.361845996956381;-2.9587807597576585;-2.4978977721617643;128.71306353029536;-16.96072214962671;-16.959999999999958;-3.920000000000002
2024-03-22_12:32:54:628043;59.908002266666664;10.718965416666666;0.0;59.908002266666664;10.718965416666666;0.0;1711107174.5948517;-143.962;1.7449042266717962;0.76;0.161;2.781;-142.919;8.525;10.643;1.416;59.90802245;10.7189904;0.0;-2.0388160214713125;-1.2244786180340184;4.4112727182188394e-07;578.9406794262635;839.2937861987177;-14.921183978528646;-2.6955213819659836;15.162703150880972;-2.962869569541411;-2.494407113657776;126.3157697994637;-17.721680059673233;-16.999999999999957;-4.000000000000002
2024-03-22_12:32:54:762632;59.908002266666664;10.718965416666666;0.0;59.908002266666664;10.718965416666666;0.0;1711107174.6459773;-145.522;0.0;0.76;0.161;2.781;-142.919;8.525;10.643;1.416;59.90802245;10.7189904;0.0;-2.248639488250726;-1.3979387300723543;5.470876524027446e-07;569.3834935872211;835.6910166941816;-14.751360511749231;-2.6020612699276473;14.97909742941984;-2.9669940874884495;-2.494407113657776;124.24903740575104;-17.958782160459684;-17.039999999999957;-4.080000000000002
2024-03-22_12:32:54:823652;59.9080005;10.71896265;0.0;59.9080005;10.71896265;0.0;1711107174.8155077;-149.358;1.4771520613978621;0.76;1.304;4.89;-143.254;0.902;2.336;-2.517;59.90802245;10.7189904;0.0;-2.248639488250726;-1.3979387300723543;5.470876524027446e-07;585.9563423146033;829.3410517937943;-14.79136051174923;-2.6820612699276474;15.032557947474555;-2.9622154284597992;-2.5002539666519565;125.29087392835795;-16.532368973963507;-17.079999999999956;-4.160000000000002
2024-03-22_12:32:54:910717;59.907998533333334;10.718960233333334;0.0;59.907998533333334;10.718960233333334;0.0;1711107174.9069748;-149.186;2.815013036879871;0.76;0.455;3.119;-143.491;-7.749;-18.425;-0.324;59.90802245;10.7189904;0.0;-2.4454650365671986;-1.5527472376497324;6.563844316964662e-07;576.2323561010162;827.8861342790519;-14.634534963432756;-2.6072527623502695;14.864971596431623;-2.9652849237295316;-2.5043903969791836;123.62475780429425;-16.959041598500978;-17.119999999999955;-4.240000000000002
2024-03-22_12:32:55:011293;59.907998533333334;10.718960233333334;0.0;59.907998533333334;10.718960233333334;0.0;1711107175.006402;-147.538;0.0;0.76;0.106;2.26;-143.503;-8.58;-21.357;-0.112;59.90802245;10.7189904;0.0;-2.6645727308696894;-1.6879715713917984;7.780779474053645e-07;566.8463781681937;824.5870373599226;-14.455427269130265;-2.5520284286082036;14.67897226080693;-2.9668486250728012;-2.5045998364894224;121.65872343273531;-17.21232174788926;-17.159999999999954;-4.320000000000002
